|dates|Cambria_Pennsylvania_UnitedStates.BLS_EmployedPopulation.data|Cambria_Pennsylvania_UnitedStates.BLS_EmployedPopulation.missing|Cambria_Pennsylvania_UnitedStates.BLS_UnemployedPopulation.data|Cambria_Pennsylvania_UnitedStates.BLS_UnemployedPopulation.missing|Cambria_Pennsylvania_UnitedStates.BLS_UnemploymentRate.data|Cambria_Pennsylvania_UnitedStates.BLS_UnemploymentRate.missing|Cambria_Pennsylvania_UnitedStates.BLS_LaborForcePopulation.data|Cambria_Pennsylvania_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-01|54512.0|0|3715.0|0|6.380201624675838|0|58227.0|0
0|2020-02-02|54512.0|0|3715.0|0|6.380201624675838|0|58227.0|0
0|2020-02-03|54512.0|0|3715.0|0|6.380201624675838|0|58227.0|0
0|2020-02-04|54512.0|0|3715.0|0|6.380201624675838|0|58227.0|0
0|2020-02-05|54512.0|0|3715.0|0|6.380201624675838|0|58227.0|0
0|2020-02-06|54512.0|0|3715.0|0|6.380201624675838|0|58227.0|0
0|2020-02-07|54512.0|0|3715.0|0|6.380201624675838|0|58227.0|0
0|2020-02-08|54512.0|0|3715.0|0|6.380201624675838|0|58227.0|0
0|2020-02-09|54512.0|0|3715.0|0|6.380201624675838|0|58227.0|0
0|2020-02-10|54512.0|0|3715.0|0|6.380201624675838|0|58227.0|0
0|2020-02-11|54512.0|0|3715.0|0|6.380201624675838|0|58227.0|0
0|2020-02-12|54512.0|0|3715.0|0|6.380201624675838|0|58227.0|0
0|2020-02-13|54512.0|0|3715.0|0|6.380201624675838|0|58227.0|0
0|2020-02-14|54512.0|0|3715.0|0|6.380201624675838|0|58227.0|0
0|2020-02-15|54512.0|0|3715.0|0|6.380201624675838|0|58227.0|0
0|2020-02-16|54512.0|0|3715.0|0|6.380201624675838|0|58227.0|0
0|2020-02-17|54512.0|0|3715.0|0|6.380201624675838|0|58227.0|0
0|2020-02-18|54512.0|0|3715.0|0|6.380201624675838|0|58227.0|0
0|2020-02-19|54512.0|0|3715.0|0|6.380201624675838|0|58227.0|0
0|2020-02-20|54512.0|0|3715.0|0|6.380201624675838|0|58227.0|0
0|2020-02-21|54512.0|0|3715.0|0|6.380201624675838|0|58227.0|0
0|2020-02-22|54512.0|0|3715.0|0|6.380201624675838|0|58227.0|0
0|2020-02-23|54512.0|0|3715.0|0|6.380201624675838|0|58227.0|0
0|2020-02-24|54512.0|0|3715.0|0|6.380201624675838|0|58227.0|0
0|2020-02-25|54512.0|0|3715.0|0|6.380201624675838|0|58227.0|0
0|2020-02-26|54512.0|0|3715.0|0|6.380201624675838|0|58227.0|0
0|2020-02-27|54512.0|0|3715.0|0|6.380201624675838|0|58227.0|0
0|2020-02-28|54512.0|0|3715.0|0|6.380201624675838|0|58227.0|0
0|2020-02-29|54512.0|0|3715.0|0|6.380201624675838|0|58227.0|0
0|2020-03-01|53618.5|0|4249.5|0|7.343436787170803|0|57868.0|0
0|2020-03-02|53618.5|0|4249.5|0|7.343436787170803|0|57868.0|0
0|2020-03-03|53618.5|0|4249.5|0|7.343436787170803|0|57868.0|0
0|2020-03-04|53618.5|0|4249.5|0|7.343436787170803|0|57868.0|0
0|2020-03-05|53618.5|0|4249.5|0|7.343436787170803|0|57868.0|0
0|2020-03-06|53618.5|0|4249.5|0|7.343436787170803|0|57868.0|0
0|2020-03-07|53618.5|0|4249.5|0|7.343436787170803|0|57868.0|0
0|2020-03-08|53618.5|0|4249.5|0|7.343436787170803|0|57868.0|0
0|2020-03-09|53618.5|0|4249.5|0|7.343436787170803|0|57868.0|0
0|2020-03-10|53618.5|0|4249.5|0|7.343436787170803|0|57868.0|0
0|2020-03-11|53618.5|0|4249.5|0|7.343436787170803|0|57868.0|0
0|2020-03-12|53618.5|0|4249.5|0|7.343436787170803|0|57868.0|0
0|2020-03-13|53618.5|0|4249.5|0|7.343436787170803|0|57868.0|0
0|2020-03-14|53618.5|0|4249.5|0|7.343436787170803|0|57868.0|0
0|2020-03-15|53618.5|0|4249.5|0|7.343436787170803|0|57868.0|0
0|2020-03-16|53618.5|0|4249.5|0|7.343436787170803|0|57868.0|0
0|2020-03-17|53618.5|0|4249.5|0|7.343436787170803|0|57868.0|0
0|2020-03-18|53618.5|0|4249.5|0|7.343436787170803|0|57868.0|0
0|2020-03-19|53618.5|0|4249.5|0|7.343436787170803|0|57868.0|0
0|2020-03-20|53618.5|0|4249.5|0|7.343436787170803|0|57868.0|0
0|2020-03-21|53618.5|0|4249.5|0|7.343436787170803|0|57868.0|0
0|2020-03-22|53618.5|0|4249.5|0|7.343436787170803|0|57868.0|0
0|2020-03-23|53618.5|0|4249.5|0|7.343436787170803|0|57868.0|0
0|2020-03-24|53618.5|0|4249.5|0|7.343436787170803|0|57868.0|0
0|2020-03-25|53618.5|0|4249.5|0|7.343436787170803|0|57868.0|0
0|2020-03-26|53618.5|0|4249.5|0|7.343436787170803|0|57868.0|0
0|2020-03-27|53618.5|0|4249.5|0|7.343436787170803|0|57868.0|0
0|2020-03-28|53618.5|0|4249.5|0|7.343436787170803|0|57868.0|0
0|2020-03-29|53618.5|0|4249.5|0|7.343436787170803|0|57868.0|0
0|2020-03-30|53618.5|0|4249.5|0|7.343436787170803|0|57868.0|0
0|2020-03-31|53618.5|0|4249.5|0|7.343436787170803|0|57868.0|0
0|2020-04-01|47082.0|0|10019.5|0|17.546824514242182|0|57101.5|0
0|2020-04-02|47082.0|0|10019.5|0|17.546824514242182|0|57101.5|0
0|2020-04-03|47082.0|0|10019.5|0|17.546824514242182|0|57101.5|0
0|2020-04-04|47082.0|0|10019.5|0|17.546824514242182|0|57101.5|0
0|2020-04-05|47082.0|0|10019.5|0|17.546824514242182|0|57101.5|0
0|2020-04-06|47082.0|0|10019.5|0|17.546824514242182|0|57101.5|0
0|2020-04-07|47082.0|0|10019.5|0|17.546824514242182|0|57101.5|0
0|2020-04-08|47082.0|0|10019.5|0|17.546824514242182|0|57101.5|0
0|2020-04-09|47082.0|0|10019.5|0|17.546824514242182|0|57101.5|0
0|2020-04-10|47082.0|0|10019.5|0|17.546824514242182|0|57101.5|0
0|2020-04-11|47082.0|0|10019.5|0|17.546824514242182|0|57101.5|0
0|2020-04-12|47082.0|0|10019.5|0|17.546824514242182|0|57101.5|0
0|2020-04-13|47082.0|0|10019.5|0|17.546824514242182|0|57101.5|0
0|2020-04-14|47082.0|0|10019.5|0|17.546824514242182|0|57101.5|0
0|2020-04-15|47082.0|0|10019.5|0|17.546824514242182|0|57101.5|0
0|2020-04-16|47082.0|0|10019.5|0|17.546824514242182|0|57101.5|0
0|2020-04-17|47082.0|0|10019.5|0|17.546824514242182|0|57101.5|0
0|2020-04-18|47082.0|0|10019.5|0|17.546824514242182|0|57101.5|0
0|2020-04-19|47082.0|0|10019.5|0|17.546824514242182|0|57101.5|0
0|2020-04-20|47082.0|0|10019.5|0|17.546824514242182|0|57101.5|0
0|2020-04-21|47082.0|0|10019.5|0|17.546824514242182|0|57101.5|0
0|2020-04-22|47082.0|0|10019.5|0|17.546824514242182|0|57101.5|0
0|2020-04-23|47082.0|0|10019.5|0|17.546824514242182|0|57101.5|0
0|2020-04-24|47082.0|0|10019.5|0|17.546824514242182|0|57101.5|0
0|2020-04-25|47082.0|0|10019.5|0|17.546824514242182|0|57101.5|0
0|2020-04-26|47082.0|0|10019.5|0|17.546824514242182|0|57101.5|0
0|2020-04-27|47082.0|0|10019.5|0|17.546824514242182|0|57101.5|0
0|2020-04-28|47082.0|0|10019.5|0|17.546824514242182|0|57101.5|0
0|2020-04-29|47082.0|0|10019.5|0|17.546824514242182|0|57101.5|0
0|2020-04-30|47082.0|0|10019.5|0|17.546824514242182|0|57101.5|0
0|2020-05-01|48899.0|0|7758.0|0|13.692924087050145|0|56657.0|0
0|2020-05-02|48899.0|0|7758.0|0|13.692924087050145|0|56657.0|0
0|2020-05-03|48899.0|0|7758.0|0|13.692924087050145|0|56657.0|0
0|2020-05-04|48899.0|0|7758.0|0|13.692924087050145|0|56657.0|0
0|2020-05-05|48899.0|0|7758.0|0|13.692924087050145|0|56657.0|0
0|2020-05-06|48899.0|0|7758.0|0|13.692924087050145|0|56657.0|0
0|2020-05-07|48899.0|0|7758.0|0|13.692924087050145|0|56657.0|0
0|2020-05-08|48899.0|0|7758.0|0|13.692924087050145|0|56657.0|0
0|2020-05-09|48899.0|0|7758.0|0|13.692924087050145|0|56657.0|0
0|2020-05-10|48899.0|0|7758.0|0|13.692924087050145|0|56657.0|0
0|2020-05-11|48899.0|0|7758.0|0|13.692924087050145|0|56657.0|0
0|2020-05-12|48899.0|0|7758.0|0|13.692924087050145|0|56657.0|0
0|2020-05-13|48899.0|0|7758.0|0|13.692924087050145|0|56657.0|0
0|2020-05-14|48899.0|0|7758.0|0|13.692924087050145|0|56657.0|0
0|2020-05-15|48899.0|0|7758.0|0|13.692924087050145|0|56657.0|0
0|2020-05-16|48899.0|0|7758.0|0|13.692924087050145|0|56657.0|0
0|2020-05-17|48899.0|0|7758.0|0|13.692924087050145|0|56657.0|0
0|2020-05-18|48899.0|0|7758.0|0|13.692924087050145|0|56657.0|0
0|2020-05-19|48899.0|0|7758.0|0|13.692924087050145|0|56657.0|0
0|2020-05-20|48899.0|0|7758.0|0|13.692924087050145|0|56657.0|0
0|2020-05-21|48899.0|0|7758.0|0|13.692924087050145|0|56657.0|0
0|2020-05-22|48899.0|0|7758.0|0|13.692924087050145|0|56657.0|0
0|2020-05-23|48899.0|0|7758.0|0|13.692924087050145|0|56657.0|0
0|2020-05-24|48899.0|0|7758.0|0|13.692924087050145|0|56657.0|0
0|2020-05-25|48899.0|0|7758.0|0|13.692924087050145|0|56657.0|0
0|2020-05-26|48899.0|0|7758.0|0|13.692924087050145|0|56657.0|0
0|2020-05-27|48899.0|0|7758.0|0|13.692924087050145|0|56657.0|0
0|2020-05-28|48899.0|0|7758.0|0|13.692924087050145|0|56657.0|0
0|2020-05-29|48899.0|0|7758.0|0|13.692924087050145|0|56657.0|0
0|2020-05-30|48899.0|0|7758.0|0|13.692924087050145|0|56657.0|0
0|2020-05-31|48899.0|0|7758.0|0|13.692924087050145|0|56657.0|0
0|2020-06-01|49647.0|0|7142.0|0|12.576379228371692|0|56789.0|0
0|2020-06-02|49647.0|0|7142.0|0|12.576379228371692|0|56789.0|0
0|2020-06-03|49647.0|0|7142.0|0|12.576379228371692|0|56789.0|0
0|2020-06-04|49647.0|0|7142.0|0|12.576379228371692|0|56789.0|0
0|2020-06-05|49647.0|0|7142.0|0|12.576379228371692|0|56789.0|0
0|2020-06-06|49647.0|0|7142.0|0|12.576379228371692|0|56789.0|0
0|2020-06-07|49647.0|0|7142.0|0|12.576379228371692|0|56789.0|0
0|2020-06-08|49647.0|0|7142.0|0|12.576379228371692|0|56789.0|0
0|2020-06-09|49647.0|0|7142.0|0|12.576379228371692|0|56789.0|0
0|2020-06-10|49647.0|0|7142.0|0|12.576379228371692|0|56789.0|0
0|2020-06-11|49647.0|0|7142.0|0|12.576379228371692|0|56789.0|0
0|2020-06-12|49647.0|0|7142.0|0|12.576379228371692|0|56789.0|0
0|2020-06-13|49647.0|0|7142.0|0|12.576379228371692|0|56789.0|0
0|2020-06-14|49647.0|0|7142.0|0|12.576379228371692|0|56789.0|0
0|2020-06-15|49647.0|0|7142.0|0|12.576379228371692|0|56789.0|0
0|2020-06-16|49647.0|0|7142.0|0|12.576379228371692|0|56789.0|0
0|2020-06-17|49647.0|0|7142.0|0|12.576379228371692|0|56789.0|0
0|2020-06-18|49647.0|0|7142.0|0|12.576379228371692|0|56789.0|0
0|2020-06-19|49647.0|0|7142.0|0|12.576379228371692|0|56789.0|0
0|2020-06-20|49647.0|0|7142.0|0|12.576379228371692|0|56789.0|0
0|2020-06-21|49647.0|0|7142.0|0|12.576379228371692|0|56789.0|0
0|2020-06-22|49647.0|0|7142.0|0|12.576379228371692|0|56789.0|0
0|2020-06-23|49647.0|0|7142.0|0|12.576379228371692|0|56789.0|0
0|2020-06-24|49647.0|0|7142.0|0|12.576379228371692|0|56789.0|0
0|2020-06-25|49647.0|0|7142.0|0|12.576379228371692|0|56789.0|0
0|2020-06-26|49647.0|0|7142.0|0|12.576379228371692|0|56789.0|0
0|2020-06-27|49647.0|0|7142.0|0|12.576379228371692|0|56789.0|0
0|2020-06-28|49647.0|0|7142.0|0|12.576379228371692|0|56789.0|0
0|2020-06-29|49647.0|0|7142.0|0|12.576379228371692|0|56789.0|0
0|2020-06-30|49647.0|0|7142.0|0|12.576379228371692|0|56789.0|0
0|2020-07-01|49458.0|0|7794.0|0|13.613498218402851|0|57252.0|0
0|2020-07-02|49458.0|0|7794.0|0|13.613498218402851|0|57252.0|0
0|2020-07-03|49458.0|0|7794.0|0|13.613498218402851|0|57252.0|0
0|2020-07-04|49458.0|0|7794.0|0|13.613498218402851|0|57252.0|0
0|2020-07-05|49458.0|0|7794.0|0|13.613498218402851|0|57252.0|0
0|2020-07-06|49458.0|0|7794.0|0|13.613498218402851|0|57252.0|0
0|2020-07-07|49458.0|0|7794.0|0|13.613498218402851|0|57252.0|0
0|2020-07-08|49458.0|0|7794.0|0|13.613498218402851|0|57252.0|0
0|2020-07-09|49458.0|0|7794.0|0|13.613498218402851|0|57252.0|0
0|2020-07-10|49458.0|0|7794.0|0|13.613498218402851|0|57252.0|0
0|2020-07-11|49458.0|0|7794.0|0|13.613498218402851|0|57252.0|0
0|2020-07-12|49458.0|0|7794.0|0|13.613498218402851|0|57252.0|0
0|2020-07-13|49458.0|0|7794.0|0|13.613498218402851|0|57252.0|0
0|2020-07-14|49458.0|0|7794.0|0|13.613498218402851|0|57252.0|0
0|2020-07-15|49458.0|0|7794.0|0|13.613498218402851|0|57252.0|0
0|2020-07-16|49458.0|0|7794.0|0|13.613498218402851|0|57252.0|0
0|2020-07-17|49458.0|0|7794.0|0|13.613498218402851|0|57252.0|0
0|2020-07-18|49458.0|0|7794.0|0|13.613498218402851|0|57252.0|0
0|2020-07-19|49458.0|0|7794.0|0|13.613498218402851|0|57252.0|0
0|2020-07-20|49458.0|0|7794.0|0|13.613498218402851|0|57252.0|0
0|2020-07-21|49458.0|0|7794.0|0|13.613498218402851|0|57252.0|0
0|2020-07-22|49458.0|0|7794.0|0|13.613498218402851|0|57252.0|0
0|2020-07-23|49458.0|0|7794.0|0|13.613498218402851|0|57252.0|0
0|2020-07-24|49458.0|0|7794.0|0|13.613498218402851|0|57252.0|0
0|2020-07-25|49458.0|0|7794.0|0|13.613498218402851|0|57252.0|0
0|2020-07-26|49458.0|0|7794.0|0|13.613498218402851|0|57252.0|0
0|2020-07-27|49458.0|0|7794.0|0|13.613498218402851|0|57252.0|0
0|2020-07-28|49458.0|0|7794.0|0|13.613498218402851|0|57252.0|0
0|2020-07-29|49458.0|0|7794.0|0|13.613498218402851|0|57252.0|0
0|2020-07-30|49458.0|0|7794.0|0|13.613498218402851|0|57252.0|0
0|2020-07-31|49458.0|0|7794.0|0|13.613498218402851|0|57252.0|0
0|2020-08-01|49435.0|0|5572.0|0|10.129619866562438|0|55007.0|0
0|2020-08-02|49435.0|0|5572.0|0|10.129619866562438|0|55007.0|0
0|2020-08-03|49435.0|0|5572.0|0|10.129619866562438|0|55007.0|0
0|2020-08-04|49435.0|0|5572.0|0|10.129619866562438|0|55007.0|0
0|2020-08-05|49435.0|0|5572.0|0|10.129619866562438|0|55007.0|0
0|2020-08-06|49435.0|0|5572.0|0|10.129619866562438|0|55007.0|0
0|2020-08-07|49435.0|0|5572.0|0|10.129619866562438|0|55007.0|0
0|2020-08-08|49435.0|0|5572.0|0|10.129619866562438|0|55007.0|0
0|2020-08-09|49435.0|0|5572.0|0|10.129619866562438|0|55007.0|0
0|2020-08-10|49435.0|0|5572.0|0|10.129619866562438|0|55007.0|0
0|2020-08-11|49435.0|0|5572.0|0|10.129619866562438|0|55007.0|0
0|2020-08-12|49435.0|0|5572.0|0|10.129619866562438|0|55007.0|0
0|2020-08-13|49435.0|0|5572.0|0|10.129619866562438|0|55007.0|0
0|2020-08-14|49435.0|0|5572.0|0|10.129619866562438|0|55007.0|0
0|2020-08-15|49435.0|0|5572.0|0|10.129619866562438|0|55007.0|0
0|2020-08-16|49435.0|0|5572.0|0|10.129619866562438|0|55007.0|0
0|2020-08-17|49435.0|0|5572.0|0|10.129619866562438|0|55007.0|0
0|2020-08-18|49435.0|0|5572.0|0|10.129619866562438|0|55007.0|0
0|2020-08-19|49435.0|0|5572.0|0|10.129619866562438|0|55007.0|0
0|2020-08-20|49435.0|0|5572.0|0|10.129619866562438|0|55007.0|0
0|2020-08-21|49435.0|0|5572.0|0|10.129619866562438|0|55007.0|0
0|2020-08-22|49435.0|0|5572.0|0|10.129619866562438|0|55007.0|0
0|2020-08-23|49435.0|0|5572.0|0|10.129619866562438|0|55007.0|0
0|2020-08-24|49435.0|0|5572.0|0|10.129619866562438|0|55007.0|0
0|2020-08-25|49435.0|0|5572.0|0|10.129619866562438|0|55007.0|0
0|2020-08-26|49435.0|0|5572.0|0|10.129619866562438|0|55007.0|0
0|2020-08-27|49435.0|0|5572.0|0|10.129619866562438|0|55007.0|0
0|2020-08-28|49435.0|0|5572.0|0|10.129619866562438|0|55007.0|0
0|2020-08-29|49435.0|0|5572.0|0|10.129619866562438|0|55007.0|0
0|2020-08-30|49435.0|0|5572.0|0|10.129619866562438|0|55007.0|0
0|2020-08-31|49435.0|0|5572.0|0|10.129619866562438|0|55007.0|0
0|2020-09-01|52056.0|0|3660.0|0|6.569028645272454|0|55716.0|0
0|2020-09-02|52056.0|0|3660.0|0|6.569028645272454|0|55716.0|0
0|2020-09-03|52056.0|0|3660.0|0|6.569028645272454|0|55716.0|0
0|2020-09-04|52056.0|0|3660.0|0|6.569028645272454|0|55716.0|0
0|2020-09-05|52056.0|0|3660.0|0|6.569028645272454|0|55716.0|0
0|2020-09-06|52056.0|0|3660.0|0|6.569028645272454|0|55716.0|0
0|2020-09-07|52056.0|0|3660.0|0|6.569028645272454|0|55716.0|0
0|2020-09-08|52056.0|0|3660.0|0|6.569028645272454|0|55716.0|0
0|2020-09-09|52056.0|0|3660.0|0|6.569028645272454|0|55716.0|0
0|2020-09-10|52056.0|0|3660.0|0|6.569028645272454|0|55716.0|0
0|2020-09-11|52056.0|0|3660.0|0|6.569028645272454|0|55716.0|0
0|2020-09-12|52056.0|0|3660.0|0|6.569028645272454|0|55716.0|0
0|2020-09-13|52056.0|0|3660.0|0|6.569028645272454|0|55716.0|0
0|2020-09-14|52056.0|0|3660.0|0|6.569028645272454|0|55716.0|0
0|2020-09-15|52056.0|0|3660.0|0|6.569028645272454|0|55716.0|0
0|2020-09-16|52056.0|0|3660.0|0|6.569028645272454|0|55716.0|0
0|2020-09-17|52056.0|0|3660.0|0|6.569028645272454|0|55716.0|0
0|2020-09-18|52056.0|0|3660.0|0|6.569028645272454|0|55716.0|0
0|2020-09-19|52056.0|0|3660.0|0|6.569028645272454|0|55716.0|0
0|2020-09-20|52056.0|0|3660.0|0|6.569028645272454|0|55716.0|0
0|2020-09-21|52056.0|0|3660.0|0|6.569028645272454|0|55716.0|0
0|2020-09-22|52056.0|0|3660.0|0|6.569028645272454|0|55716.0|0
0|2020-09-23|52056.0|0|3660.0|0|6.569028645272454|0|55716.0|0
0|2020-09-24|52056.0|0|3660.0|0|6.569028645272454|0|55716.0|0
0|2020-09-25|52056.0|0|3660.0|0|6.569028645272454|0|55716.0|0
0|2020-09-26|52056.0|0|3660.0|0|6.569028645272454|0|55716.0|0
0|2020-09-27|52056.0|0|3660.0|0|6.569028645272454|0|55716.0|0
0|2020-09-28|52056.0|0|3660.0|0|6.569028645272454|0|55716.0|0
0|2020-09-29|52056.0|0|3660.0|0|6.569028645272454|0|55716.0|0
0|2020-09-30|52056.0|0|3660.0|0|6.569028645272454|0|55716.0|0
0|2020-10-01|51920.0|0|3334.0|0|6.033952293046657|0|55254.0|0
0|2020-10-02|51920.0|0|3334.0|0|6.033952293046657|0|55254.0|0
0|2020-10-03|51920.0|0|3334.0|0|6.033952293046657|0|55254.0|0
0|2020-10-04|51920.0|0|3334.0|0|6.033952293046657|0|55254.0|0
0|2020-10-05|51920.0|0|3334.0|0|6.033952293046657|0|55254.0|0
0|2020-10-06|51920.0|0|3334.0|0|6.033952293046657|0|55254.0|0
0|2020-10-07|51920.0|0|3334.0|0|6.033952293046657|0|55254.0|0
0|2020-10-08|51920.0|0|3334.0|0|6.033952293046657|0|55254.0|0
0|2020-10-09|51920.0|0|3334.0|0|6.033952293046657|0|55254.0|0
0|2020-10-10|51920.0|0|3334.0|0|6.033952293046657|0|55254.0|0
0|2020-10-11|51920.0|0|3334.0|0|6.033952293046657|0|55254.0|0
0|2020-10-12|51920.0|0|3334.0|0|6.033952293046657|0|55254.0|0
0|2020-10-13|51920.0|0|3334.0|0|6.033952293046657|0|55254.0|0
0|2020-10-14|51920.0|0|3334.0|0|6.033952293046657|0|55254.0|0
0|2020-10-15|51920.0|0|3334.0|0|6.033952293046657|0|55254.0|0
0|2020-10-16|51920.0|0|3334.0|0|6.033952293046657|0|55254.0|0
0|2020-10-17|51920.0|0|3334.0|0|6.033952293046657|0|55254.0|0
0|2020-10-18|51920.0|0|3334.0|0|6.033952293046657|0|55254.0|0
0|2020-10-19|51920.0|0|3334.0|0|6.033952293046657|0|55254.0|0
0|2020-10-20|51920.0|0|3334.0|0|6.033952293046657|0|55254.0|0
0|2020-10-21|51920.0|0|3334.0|0|6.033952293046657|0|55254.0|0
0|2020-10-22|51920.0|0|3334.0|0|6.033952293046657|0|55254.0|0
0|2020-10-23|51920.0|0|3334.0|0|6.033952293046657|0|55254.0|0
0|2020-10-24|51920.0|0|3334.0|0|6.033952293046657|0|55254.0|0
0|2020-10-25|51920.0|0|3334.0|0|6.033952293046657|0|55254.0|0
0|2020-10-26|51920.0|0|3334.0|0|6.033952293046657|0|55254.0|0
0|2020-10-27|51920.0|0|3334.0|0|6.033952293046657|0|55254.0|0
0|2020-10-28|51920.0|0|3334.0|0|6.033952293046657|0|55254.0|0
0|2020-10-29|51920.0|0|3334.0|0|6.033952293046657|0|55254.0|0
0|2020-10-30|51920.0|0|3334.0|0|6.033952293046657|0|55254.0|0
0|2020-10-31|51920.0|0|3334.0|0|6.033952293046657|0|55254.0|0
0|2020-11-01|51679.0|0|3573.0|0|6.466734235864765|0|55252.0|0
0|2020-11-02|51679.0|0|3573.0|0|6.466734235864765|0|55252.0|0
0|2020-11-03|51679.0|0|3573.0|0|6.466734235864765|0|55252.0|0
0|2020-11-04|51679.0|0|3573.0|0|6.466734235864765|0|55252.0|0
0|2020-11-05|51679.0|0|3573.0|0|6.466734235864765|0|55252.0|0
0|2020-11-06|51679.0|0|3573.0|0|6.466734235864765|0|55252.0|0
0|2020-11-07|51679.0|0|3573.0|0|6.466734235864765|0|55252.0|0
0|2020-11-08|51679.0|0|3573.0|0|6.466734235864765|0|55252.0|0
0|2020-11-09|51679.0|0|3573.0|0|6.466734235864765|0|55252.0|0
0|2020-11-10|51679.0|0|3573.0|0|6.466734235864765|0|55252.0|0
0|2020-11-11|51679.0|0|3573.0|0|6.466734235864765|0|55252.0|0
0|2020-11-12|51679.0|0|3573.0|0|6.466734235864765|0|55252.0|0
0|2020-11-13|51679.0|0|3573.0|0|6.466734235864765|0|55252.0|0
0|2020-11-14|51679.0|0|3573.0|0|6.466734235864765|0|55252.0|0
0|2020-11-15|51679.0|0|3573.0|0|6.466734235864765|0|55252.0|0
0|2020-11-16|51679.0|0|3573.0|0|6.466734235864765|0|55252.0|0
0|2020-11-17|51679.0|0|3573.0|0|6.466734235864765|0|55252.0|0
0|2020-11-18|51679.0|0|3573.0|0|6.466734235864765|0|55252.0|0
0|2020-11-19|51679.0|0|3573.0|0|6.466734235864765|0|55252.0|0
0|2020-11-20|51679.0|0|3573.0|0|6.466734235864765|0|55252.0|0
0|2020-11-21|51679.0|0|3573.0|0|6.466734235864765|0|55252.0|0
0|2020-11-22|51679.0|0|3573.0|0|6.466734235864765|0|55252.0|0
0|2020-11-23|51679.0|0|3573.0|0|6.466734235864765|0|55252.0|0
0|2020-11-24|51679.0|0|3573.0|0|6.466734235864765|0|55252.0|0
0|2020-11-25|51679.0|0|3573.0|0|6.466734235864765|0|55252.0|0
0|2020-11-26|51679.0|0|3573.0|0|6.466734235864765|0|55252.0|0
0|2020-11-27|51679.0|0|3573.0|0|6.466734235864765|0|55252.0|0
0|2020-11-28|51679.0|0|3573.0|0|6.466734235864765|0|55252.0|0
0|2020-11-29|51679.0|0|3573.0|0|6.466734235864765|0|55252.0|0
0|2020-11-30|51679.0|0|3573.0|0|6.466734235864765|0|55252.0|0
