|dates|Meade_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Meade_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Meade_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Meade_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Meade_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Meade_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Meade_Kansas_UnitedStates.TotalPopulation.data|Meade_Kansas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|4033.0|0
