|dates|Oneida_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Oneida_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Oneida_Idaho_UnitedStates.NYT_ConfirmedDeaths.data|Oneida_Idaho_UnitedStates.NYT_ConfirmedDeaths.missing|Oneida_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Oneida_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Oneida_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Oneida_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
