|dates|Grafton_NewHampshire_UnitedStates.BLS_EmployedPopulation.data|Grafton_NewHampshire_UnitedStates.BLS_EmployedPopulation.missing|Grafton_NewHampshire_UnitedStates.BLS_UnemployedPopulation.data|Grafton_NewHampshire_UnitedStates.BLS_UnemployedPopulation.missing|Grafton_NewHampshire_UnitedStates.BLS_UnemploymentRate.data|Grafton_NewHampshire_UnitedStates.BLS_UnemploymentRate.missing|Grafton_NewHampshire_UnitedStates.BLS_LaborForcePopulation.data|Grafton_NewHampshire_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|48301.0|0|1277.0|0|2.575739239178668|0|49578.0|0
0|2020-01-02|48301.0|0|1277.0|0|2.575739239178668|0|49578.0|0
0|2020-01-03|48301.0|0|1277.0|0|2.575739239178668|0|49578.0|0
0|2020-01-04|48301.0|0|1277.0|0|2.575739239178668|0|49578.0|0
0|2020-01-05|48301.0|0|1277.0|0|2.575739239178668|0|49578.0|0
0|2020-01-06|48301.0|0|1277.0|0|2.575739239178668|0|49578.0|0
0|2020-01-07|48301.0|0|1277.0|0|2.575739239178668|0|49578.0|0
0|2020-01-08|48301.0|0|1277.0|0|2.575739239178668|0|49578.0|0
0|2020-01-09|48301.0|0|1277.0|0|2.575739239178668|0|49578.0|0
0|2020-01-10|48301.0|0|1277.0|0|2.575739239178668|0|49578.0|0
0|2020-01-11|48301.0|0|1277.0|0|2.575739239178668|0|49578.0|0
0|2020-01-12|48301.0|0|1277.0|0|2.575739239178668|0|49578.0|0
0|2020-01-13|48301.0|0|1277.0|0|2.575739239178668|0|49578.0|0
0|2020-01-14|48301.0|0|1277.0|0|2.575739239178668|0|49578.0|0
0|2020-01-15|48301.0|0|1277.0|0|2.575739239178668|0|49578.0|0
0|2020-01-16|48301.0|0|1277.0|0|2.575739239178668|0|49578.0|0
0|2020-01-17|48301.0|0|1277.0|0|2.575739239178668|0|49578.0|0
0|2020-01-18|48301.0|0|1277.0|0|2.575739239178668|0|49578.0|0
0|2020-01-19|48301.0|0|1277.0|0|2.575739239178668|0|49578.0|0
0|2020-01-20|48301.0|0|1277.0|0|2.575739239178668|0|49578.0|0
0|2020-01-21|48301.0|0|1277.0|0|2.575739239178668|0|49578.0|0
0|2020-01-22|48301.0|0|1277.0|0|2.575739239178668|0|49578.0|0
0|2020-01-23|48301.0|0|1277.0|0|2.575739239178668|0|49578.0|0
0|2020-01-24|48301.0|0|1277.0|0|2.575739239178668|0|49578.0|0
0|2020-01-25|48301.0|0|1277.0|0|2.575739239178668|0|49578.0|0
0|2020-01-26|48301.0|0|1277.0|0|2.575739239178668|0|49578.0|0
0|2020-01-27|48301.0|0|1277.0|0|2.575739239178668|0|49578.0|0
0|2020-01-28|48301.0|0|1277.0|0|2.575739239178668|0|49578.0|0
0|2020-01-29|48301.0|0|1277.0|0|2.575739239178668|0|49578.0|0
0|2020-01-30|48301.0|0|1277.0|0|2.575739239178668|0|49578.0|0
0|2020-01-31|48301.0|0|1277.0|0|2.575739239178668|0|49578.0|0
0|2020-02-01|49130.0|0|1270.5|0|2.520808325314233|0|50400.5|0
0|2020-02-02|49130.0|0|1270.5|0|2.520808325314233|0|50400.5|0
0|2020-02-03|49130.0|0|1270.5|0|2.520808325314233|0|50400.5|0
0|2020-02-04|49130.0|0|1270.5|0|2.520808325314233|0|50400.5|0
0|2020-02-05|49130.0|0|1270.5|0|2.520808325314233|0|50400.5|0
0|2020-02-06|49130.0|0|1270.5|0|2.520808325314233|0|50400.5|0
0|2020-02-07|49130.0|0|1270.5|0|2.520808325314233|0|50400.5|0
0|2020-02-08|49130.0|0|1270.5|0|2.520808325314233|0|50400.5|0
0|2020-02-09|49130.0|0|1270.5|0|2.520808325314233|0|50400.5|0
0|2020-02-10|49130.0|0|1270.5|0|2.520808325314233|0|50400.5|0
0|2020-02-11|49130.0|0|1270.5|0|2.520808325314233|0|50400.5|0
0|2020-02-12|49130.0|0|1270.5|0|2.520808325314233|0|50400.5|0
0|2020-02-13|49130.0|0|1270.5|0|2.520808325314233|0|50400.5|0
0|2020-02-14|49130.0|0|1270.5|0|2.520808325314233|0|50400.5|0
0|2020-02-15|49130.0|0|1270.5|0|2.520808325314233|0|50400.5|0
0|2020-02-16|49130.0|0|1270.5|0|2.520808325314233|0|50400.5|0
0|2020-02-17|49130.0|0|1270.5|0|2.520808325314233|0|50400.5|0
0|2020-02-18|49130.0|0|1270.5|0|2.520808325314233|0|50400.5|0
0|2020-02-19|49130.0|0|1270.5|0|2.520808325314233|0|50400.5|0
0|2020-02-20|49130.0|0|1270.5|0|2.520808325314233|0|50400.5|0
0|2020-02-21|49130.0|0|1270.5|0|2.520808325314233|0|50400.5|0
0|2020-02-22|49130.0|0|1270.5|0|2.520808325314233|0|50400.5|0
0|2020-02-23|49130.0|0|1270.5|0|2.520808325314233|0|50400.5|0
0|2020-02-24|49130.0|0|1270.5|0|2.520808325314233|0|50400.5|0
0|2020-02-25|49130.0|0|1270.5|0|2.520808325314233|0|50400.5|0
0|2020-02-26|49130.0|0|1270.5|0|2.520808325314233|0|50400.5|0
0|2020-02-27|49130.0|0|1270.5|0|2.520808325314233|0|50400.5|0
0|2020-02-28|49130.0|0|1270.5|0|2.520808325314233|0|50400.5|0
0|2020-02-29|49130.0|0|1270.5|0|2.520808325314233|0|50400.5|0
0|2020-03-01|47908.0|0|1221.0|0|2.485293818315048|0|49129.0|0
0|2020-03-02|47908.0|0|1221.0|0|2.485293818315048|0|49129.0|0
0|2020-03-03|47908.0|0|1221.0|0|2.485293818315048|0|49129.0|0
0|2020-03-04|47908.0|0|1221.0|0|2.485293818315048|0|49129.0|0
0|2020-03-05|47908.0|0|1221.0|0|2.485293818315048|0|49129.0|0
0|2020-03-06|47908.0|0|1221.0|0|2.485293818315048|0|49129.0|0
0|2020-03-07|47908.0|0|1221.0|0|2.485293818315048|0|49129.0|0
0|2020-03-08|47908.0|0|1221.0|0|2.485293818315048|0|49129.0|0
0|2020-03-09|47908.0|0|1221.0|0|2.485293818315048|0|49129.0|0
0|2020-03-10|47908.0|0|1221.0|0|2.485293818315048|0|49129.0|0
0|2020-03-11|47908.0|0|1221.0|0|2.485293818315048|0|49129.0|0
0|2020-03-12|47908.0|0|1221.0|0|2.485293818315048|0|49129.0|0
0|2020-03-13|47908.0|0|1221.0|0|2.485293818315048|0|49129.0|0
0|2020-03-14|47908.0|0|1221.0|0|2.485293818315048|0|49129.0|0
0|2020-03-15|47908.0|0|1221.0|0|2.485293818315048|0|49129.0|0
0|2020-03-16|47908.0|0|1221.0|0|2.485293818315048|0|49129.0|0
