|dates|DeerLodge_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|DeerLodge_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|DeerLodge_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|DeerLodge_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|DeerLodge_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|DeerLodge_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|DeerLodge_Montana_UnitedStates.TotalPopulation.data|DeerLodge_Montana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|9140.0|0
