|dates|Preble_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Preble_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Preble_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Preble_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Preble_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Preble_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Preble_Ohio_UnitedStates.TotalPopulation.data|Preble_Ohio_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|40882.0|0
