|dates|Kleberg_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Kleberg_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Kleberg_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Kleberg_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Kleberg_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Kleberg_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Kleberg_Texas_UnitedStates.TotalPopulation.data|Kleberg_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|30680.0|0
