|dates|Neosho_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Neosho_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Neosho_Kansas_UnitedStates.NYT_ConfirmedDeaths.data|Neosho_Kansas_UnitedStates.NYT_ConfirmedDeaths.missing|Neosho_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Neosho_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Neosho_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Neosho_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
