|dates|Furnas_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Furnas_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Furnas_Nebraska_UnitedStates.NYT_ConfirmedDeaths.data|Furnas_Nebraska_UnitedStates.NYT_ConfirmedDeaths.missing|Furnas_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Furnas_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Furnas_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Furnas_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
