|dates|Huerfano_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Huerfano_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Huerfano_Colorado_UnitedStates.NYT_ConfirmedDeaths.data|Huerfano_Colorado_UnitedStates.NYT_ConfirmedDeaths.missing|Huerfano_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Huerfano_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Huerfano_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Huerfano_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
