|dates|Owsley_Kentucky_UnitedStates.MaleAndFemale_AtLeast65_Population.data|Owsley_Kentucky_UnitedStates.MaleAndFemale_AtLeast65_Population.missing|Owsley_Kentucky_UnitedStates.Male_Total_Population.data|Owsley_Kentucky_UnitedStates.Male_Total_Population.missing|Owsley_Kentucky_UnitedStates.Female_Total_Population.data|Owsley_Kentucky_UnitedStates.Female_Total_Population.missing|Owsley_Kentucky_UnitedStates.MaleAndFemale_Under18_Population.data|Owsley_Kentucky_UnitedStates.MaleAndFemale_Under18_Population.missing
0|2020-03-19|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-03-20|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-03-21|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-03-22|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-03-23|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-03-24|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-03-25|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-03-26|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-03-27|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-03-28|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-03-29|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-03-30|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-03-31|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-04-01|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-04-02|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-04-03|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-04-04|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-04-05|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-04-06|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-04-07|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-04-08|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-04-09|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-04-10|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-04-11|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-04-12|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-04-13|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-04-14|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-04-15|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-04-16|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-04-17|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-04-18|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-04-19|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-04-20|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-04-21|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-04-22|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-04-23|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-04-24|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-04-25|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-04-26|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-04-27|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-04-28|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-04-29|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-04-30|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-05-01|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-05-02|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-05-03|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-05-04|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-05-05|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-05-06|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-05-07|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-05-08|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-05-09|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-05-10|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-05-11|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-05-12|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-05-13|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-05-14|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-05-15|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-05-16|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-05-17|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-05-18|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-05-19|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-05-20|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-05-21|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-05-22|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-05-23|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-05-24|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-05-25|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-05-26|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-05-27|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-05-28|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-05-29|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-05-30|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-05-31|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-06-01|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-06-02|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-06-03|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-06-04|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-06-05|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-06-06|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-06-07|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-06-08|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-06-09|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-06-10|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-06-11|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-06-12|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-06-13|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-06-14|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-06-15|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-06-16|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-06-17|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-06-18|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-06-19|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-06-20|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-06-21|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-06-22|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-06-23|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-06-24|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-06-25|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-06-26|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-06-27|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-06-28|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-06-29|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-06-30|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-07-01|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-07-02|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-07-03|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-07-04|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-07-05|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-07-06|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-07-07|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-07-08|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-07-09|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-07-10|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-07-11|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-07-12|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-07-13|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-07-14|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-07-15|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-07-16|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-07-17|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-07-18|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-07-19|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-07-20|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-07-21|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-07-22|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-07-23|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-07-24|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-07-25|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-07-26|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-07-27|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-07-28|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-07-29|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-07-30|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-07-31|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-08-01|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-08-02|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-08-03|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-08-04|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-08-05|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-08-06|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-08-07|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-08-08|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-08-09|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-08-10|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-08-11|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-08-12|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-08-13|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-08-14|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-08-15|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-08-16|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-08-17|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-08-18|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-08-19|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-08-20|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-08-21|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-08-22|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-08-23|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-08-24|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-08-25|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-08-26|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-08-27|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-08-28|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-08-29|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-08-30|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-08-31|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-09-01|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-09-02|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-09-03|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-09-04|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-09-05|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-09-06|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-09-07|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-09-08|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-09-09|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-09-10|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-09-11|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-09-12|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-09-13|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-09-14|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-09-15|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-09-16|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-09-17|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-09-18|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-09-19|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-09-20|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-09-21|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-09-22|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-09-23|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-09-24|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-09-25|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-09-26|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-09-27|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-09-28|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-09-29|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-09-30|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-10-01|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-10-02|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-10-03|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-10-04|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-10-05|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-10-06|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-10-07|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-10-08|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-10-09|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-10-10|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-10-11|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-10-12|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-10-13|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-10-14|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-10-15|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-10-16|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-10-17|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-10-18|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-10-19|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-10-20|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-10-21|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-10-22|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-10-23|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-10-24|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-10-25|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-10-26|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-10-27|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-10-28|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-10-29|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-10-30|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-10-31|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-11-01|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-11-02|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-11-03|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-11-04|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-11-05|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-11-06|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-11-07|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-11-08|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-11-09|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-11-10|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-11-11|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-11-12|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-11-13|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-11-14|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-11-15|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-11-16|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-11-17|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-11-18|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-11-19|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-11-20|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-11-21|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-11-22|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-11-23|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-11-24|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-11-25|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-11-26|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-11-27|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-11-28|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-11-29|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-11-30|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-12-01|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-12-02|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-12-03|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-12-04|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-12-05|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-12-06|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-12-07|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-12-08|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-12-09|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-12-10|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-12-11|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-12-12|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-12-13|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-12-14|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-12-15|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-12-16|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-12-17|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-12-18|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-12-19|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-12-20|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-12-21|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-12-22|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-12-23|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-12-24|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-12-25|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-12-26|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-12-27|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-12-28|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-12-29|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-12-30|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2020-12-31|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2021-01-01|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2021-01-02|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2021-01-03|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2021-01-04|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2021-01-05|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2021-01-06|877.0|0|2208.0|0|2264.0|0|1009.0|0
0|2021-01-07|877.0|0|2208.0|0|2264.0|0|1009.0|0
