|dates|Saline_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Saline_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Saline_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Saline_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Saline_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Saline_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Saline_Missouri_UnitedStates.TotalPopulation.data|Saline_Missouri_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|22761.0|0
