|dates|Broomfield_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Broomfield_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Broomfield_Colorado_UnitedStates.NYT_ConfirmedDeaths.data|Broomfield_Colorado_UnitedStates.NYT_ConfirmedDeaths.missing|Broomfield_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Broomfield_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Broomfield_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Broomfield_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
