|dates|Monroe_NewYork_UnitedStates.BLS_EmployedPopulation.data|Monroe_NewYork_UnitedStates.BLS_EmployedPopulation.missing|Monroe_NewYork_UnitedStates.BLS_UnemployedPopulation.data|Monroe_NewYork_UnitedStates.BLS_UnemployedPopulation.missing|Monroe_NewYork_UnitedStates.BLS_UnemploymentRate.data|Monroe_NewYork_UnitedStates.BLS_UnemploymentRate.missing|Monroe_NewYork_UnitedStates.BLS_LaborForcePopulation.data|Monroe_NewYork_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|345940.0|0|16206.0|0|4.4749907495871835|0|362146.0|0
0|2020-01-02|345940.0|0|16206.0|0|4.4749907495871835|0|362146.0|0
0|2020-01-03|345940.0|0|16206.0|0|4.4749907495871835|0|362146.0|0
0|2020-01-04|345940.0|0|16206.0|0|4.4749907495871835|0|362146.0|0
0|2020-01-05|345940.0|0|16206.0|0|4.4749907495871835|0|362146.0|0
0|2020-01-06|345940.0|0|16206.0|0|4.4749907495871835|0|362146.0|0
0|2020-01-07|345940.0|0|16206.0|0|4.4749907495871835|0|362146.0|0
0|2020-01-08|345940.0|0|16206.0|0|4.4749907495871835|0|362146.0|0
0|2020-01-09|345940.0|0|16206.0|0|4.4749907495871835|0|362146.0|0
0|2020-01-10|345940.0|0|16206.0|0|4.4749907495871835|0|362146.0|0
0|2020-01-11|345940.0|0|16206.0|0|4.4749907495871835|0|362146.0|0
0|2020-01-12|345940.0|0|16206.0|0|4.4749907495871835|0|362146.0|0
0|2020-01-13|345940.0|0|16206.0|0|4.4749907495871835|0|362146.0|0
0|2020-01-14|345940.0|0|16206.0|0|4.4749907495871835|0|362146.0|0
0|2020-01-15|345940.0|0|16206.0|0|4.4749907495871835|0|362146.0|0
0|2020-01-16|345940.0|0|16206.0|0|4.4749907495871835|0|362146.0|0
0|2020-01-17|345940.0|0|16206.0|0|4.4749907495871835|0|362146.0|0
0|2020-01-18|345940.0|0|16206.0|0|4.4749907495871835|0|362146.0|0
0|2020-01-19|345940.0|0|16206.0|0|4.4749907495871835|0|362146.0|0
0|2020-01-20|345940.0|0|16206.0|0|4.4749907495871835|0|362146.0|0
0|2020-01-21|345940.0|0|16206.0|0|4.4749907495871835|0|362146.0|0
0|2020-01-22|345940.0|0|16206.0|0|4.4749907495871835|0|362146.0|0
0|2020-01-23|345940.0|0|16206.0|0|4.4749907495871835|0|362146.0|0
0|2020-01-24|345940.0|0|16206.0|0|4.4749907495871835|0|362146.0|0
0|2020-01-25|345940.0|0|16206.0|0|4.4749907495871835|0|362146.0|0
