|dates|Muscogee_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Muscogee_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Muscogee_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Muscogee_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Muscogee_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Muscogee_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Muscogee_Georgia_UnitedStates.TotalPopulation.data|Muscogee_Georgia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|195769.0|0
