|dates|Iosco_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Iosco_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Iosco_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Iosco_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Iosco_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Iosco_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Iosco_Michigan_UnitedStates.TotalPopulation.data|Iosco_Michigan_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|25127.0|0
