|dates|Rooks_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Rooks_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Rooks_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Rooks_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Rooks_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Rooks_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Rooks_Kansas_UnitedStates.TotalPopulation.data|Rooks_Kansas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|4920.0|0
