|dates|Hancock_Indiana_UnitedStates.BLS_EmployedPopulation.data|Hancock_Indiana_UnitedStates.BLS_EmployedPopulation.missing|Hancock_Indiana_UnitedStates.BLS_UnemployedPopulation.data|Hancock_Indiana_UnitedStates.BLS_UnemployedPopulation.missing|Hancock_Indiana_UnitedStates.BLS_UnemploymentRate.data|Hancock_Indiana_UnitedStates.BLS_UnemploymentRate.missing|Hancock_Indiana_UnitedStates.BLS_LaborForcePopulation.data|Hancock_Indiana_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-26|39499.0|0|1239.5|0|3.0425764326128846|0|40738.5|0
0|2020-01-27|39499.0|0|1239.5|0|3.0425764326128846|0|40738.5|0
0|2020-01-28|39499.0|0|1239.5|0|3.0425764326128846|0|40738.5|0
0|2020-01-29|39499.0|0|1239.5|0|3.0425764326128846|0|40738.5|0
0|2020-01-30|39499.0|0|1239.5|0|3.0425764326128846|0|40738.5|0
0|2020-01-31|39499.0|0|1239.5|0|3.0425764326128846|0|40738.5|0
0|2020-02-01|39536.0|0|1141.0|0|2.8050249526759594|0|40677.0|0
0|2020-02-02|39536.0|0|1141.0|0|2.8050249526759594|0|40677.0|0
0|2020-02-03|39536.0|0|1141.0|0|2.8050249526759594|0|40677.0|0
0|2020-02-04|39536.0|0|1141.0|0|2.8050249526759594|0|40677.0|0
0|2020-02-05|39536.0|0|1141.0|0|2.8050249526759594|0|40677.0|0
0|2020-02-06|39536.0|0|1141.0|0|2.8050249526759594|0|40677.0|0
0|2020-02-07|39536.0|0|1141.0|0|2.8050249526759594|0|40677.0|0
0|2020-02-08|39536.0|0|1141.0|0|2.8050249526759594|0|40677.0|0
0|2020-02-09|39536.0|0|1141.0|0|2.8050249526759594|0|40677.0|0
0|2020-02-10|39536.0|0|1141.0|0|2.8050249526759594|0|40677.0|0
0|2020-02-11|39536.0|0|1141.0|0|2.8050249526759594|0|40677.0|0
0|2020-02-12|39536.0|0|1141.0|0|2.8050249526759594|0|40677.0|0
0|2020-02-13|39536.0|0|1141.0|0|2.8050249526759594|0|40677.0|0
0|2020-02-14|39536.0|0|1141.0|0|2.8050249526759594|0|40677.0|0
0|2020-02-15|39536.0|0|1141.0|0|2.8050249526759594|0|40677.0|0
0|2020-02-16|39536.0|0|1141.0|0|2.8050249526759594|0|40677.0|0
0|2020-02-17|39536.0|0|1141.0|0|2.8050249526759594|0|40677.0|0
0|2020-02-18|39536.0|0|1141.0|0|2.8050249526759594|0|40677.0|0
0|2020-02-19|39536.0|0|1141.0|0|2.8050249526759594|0|40677.0|0
0|2020-02-20|39536.0|0|1141.0|0|2.8050249526759594|0|40677.0|0
0|2020-02-21|39536.0|0|1141.0|0|2.8050249526759594|0|40677.0|0
0|2020-02-22|39536.0|0|1141.0|0|2.8050249526759594|0|40677.0|0
0|2020-02-23|39536.0|0|1141.0|0|2.8050249526759594|0|40677.0|0
0|2020-02-24|39536.0|0|1141.0|0|2.8050249526759594|0|40677.0|0
0|2020-02-25|39536.0|0|1141.0|0|2.8050249526759594|0|40677.0|0
0|2020-02-26|39536.0|0|1141.0|0|2.8050249526759594|0|40677.0|0
0|2020-02-27|39536.0|0|1141.0|0|2.8050249526759594|0|40677.0|0
0|2020-02-28|39536.0|0|1141.0|0|2.8050249526759594|0|40677.0|0
0|2020-02-29|39536.0|0|1141.0|0|2.8050249526759594|0|40677.0|0
0|2020-03-01|38519.5|0|1163.0|0|2.930762930762931|0|39682.5|0
0|2020-03-02|38519.5|0|1163.0|0|2.930762930762931|0|39682.5|0
0|2020-03-03|38519.5|0|1163.0|0|2.930762930762931|0|39682.5|0
0|2020-03-04|38519.5|0|1163.0|0|2.930762930762931|0|39682.5|0
0|2020-03-05|38519.5|0|1163.0|0|2.930762930762931|0|39682.5|0
0|2020-03-06|38519.5|0|1163.0|0|2.930762930762931|0|39682.5|0
0|2020-03-07|38519.5|0|1163.0|0|2.930762930762931|0|39682.5|0
0|2020-03-08|38519.5|0|1163.0|0|2.930762930762931|0|39682.5|0
0|2020-03-09|38519.5|0|1163.0|0|2.930762930762931|0|39682.5|0
0|2020-03-10|38519.5|0|1163.0|0|2.930762930762931|0|39682.5|0
0|2020-03-11|38519.5|0|1163.0|0|2.930762930762931|0|39682.5|0
0|2020-03-12|38519.5|0|1163.0|0|2.930762930762931|0|39682.5|0
0|2020-03-13|38519.5|0|1163.0|0|2.930762930762931|0|39682.5|0
0|2020-03-14|38519.5|0|1163.0|0|2.930762930762931|0|39682.5|0
0|2020-03-15|38519.5|0|1163.0|0|2.930762930762931|0|39682.5|0
0|2020-03-16|38519.5|0|1163.0|0|2.930762930762931|0|39682.5|0
0|2020-03-17|38519.5|0|1163.0|0|2.930762930762931|0|39682.5|0
0|2020-03-18|38519.5|0|1163.0|0|2.930762930762931|0|39682.5|0
0|2020-03-19|38519.5|0|1163.0|0|2.930762930762931|0|39682.5|0
0|2020-03-20|38519.5|0|1163.0|0|2.930762930762931|0|39682.5|0
0|2020-03-21|38519.5|0|1163.0|0|2.930762930762931|0|39682.5|0
0|2020-03-22|38519.5|0|1163.0|0|2.930762930762931|0|39682.5|0
0|2020-03-23|38519.5|0|1163.0|0|2.930762930762931|0|39682.5|0
0|2020-03-24|38519.5|0|1163.0|0|2.930762930762931|0|39682.5|0
0|2020-03-25|38519.5|0|1163.0|0|2.930762930762931|0|39682.5|0
0|2020-03-26|38519.5|0|1163.0|0|2.930762930762931|0|39682.5|0
0|2020-03-27|38519.5|0|1163.0|0|2.930762930762931|0|39682.5|0
0|2020-03-28|38519.5|0|1163.0|0|2.930762930762931|0|39682.5|0
0|2020-03-29|38519.5|0|1163.0|0|2.930762930762931|0|39682.5|0
0|2020-03-30|38519.5|0|1163.0|0|2.930762930762931|0|39682.5|0
0|2020-03-31|38519.5|0|1163.0|0|2.930762930762931|0|39682.5|0
0|2020-04-01|33031.0|0|5235.0|0|13.680551925991741|0|38266.0|0
0|2020-04-02|33031.0|0|5235.0|0|13.680551925991741|0|38266.0|0
0|2020-04-03|33031.0|0|5235.0|0|13.680551925991741|0|38266.0|0
0|2020-04-04|33031.0|0|5235.0|0|13.680551925991741|0|38266.0|0
0|2020-04-05|33031.0|0|5235.0|0|13.680551925991741|0|38266.0|0
0|2020-04-06|33031.0|0|5235.0|0|13.680551925991741|0|38266.0|0
0|2020-04-07|33031.0|0|5235.0|0|13.680551925991741|0|38266.0|0
0|2020-04-08|33031.0|0|5235.0|0|13.680551925991741|0|38266.0|0
0|2020-04-09|33031.0|0|5235.0|0|13.680551925991741|0|38266.0|0
0|2020-04-10|33031.0|0|5235.0|0|13.680551925991741|0|38266.0|0
0|2020-04-11|33031.0|0|5235.0|0|13.680551925991741|0|38266.0|0
0|2020-04-12|33031.0|0|5235.0|0|13.680551925991741|0|38266.0|0
0|2020-04-13|33031.0|0|5235.0|0|13.680551925991741|0|38266.0|0
0|2020-04-14|33031.0|0|5235.0|0|13.680551925991741|0|38266.0|0
0|2020-04-15|33031.0|0|5235.0|0|13.680551925991741|0|38266.0|0
0|2020-04-16|33031.0|0|5235.0|0|13.680551925991741|0|38266.0|0
0|2020-04-17|33031.0|0|5235.0|0|13.680551925991741|0|38266.0|0
0|2020-04-18|33031.0|0|5235.0|0|13.680551925991741|0|38266.0|0
0|2020-04-19|33031.0|0|5235.0|0|13.680551925991741|0|38266.0|0
0|2020-04-20|33031.0|0|5235.0|0|13.680551925991741|0|38266.0|0
0|2020-04-21|33031.0|0|5235.0|0|13.680551925991741|0|38266.0|0
0|2020-04-22|33031.0|0|5235.0|0|13.680551925991741|0|38266.0|0
0|2020-04-23|33031.0|0|5235.0|0|13.680551925991741|0|38266.0|0
0|2020-04-24|33031.0|0|5235.0|0|13.680551925991741|0|38266.0|0
0|2020-04-25|33031.0|0|5235.0|0|13.680551925991741|0|38266.0|0
0|2020-04-26|33031.0|0|5235.0|0|13.680551925991741|0|38266.0|0
0|2020-04-27|33031.0|0|5235.0|0|13.680551925991741|0|38266.0|0
0|2020-04-28|33031.0|0|5235.0|0|13.680551925991741|0|38266.0|0
0|2020-04-29|33031.0|0|5235.0|0|13.680551925991741|0|38266.0|0
0|2020-04-30|33031.0|0|5235.0|0|13.680551925991741|0|38266.0|0
0|2020-05-01|35733.0|0|3795.0|0|9.600789313904068|0|39528.0|0
0|2020-05-02|35733.0|0|3795.0|0|9.600789313904068|0|39528.0|0
0|2020-05-03|35733.0|0|3795.0|0|9.600789313904068|0|39528.0|0
0|2020-05-04|35733.0|0|3795.0|0|9.600789313904068|0|39528.0|0
0|2020-05-05|35733.0|0|3795.0|0|9.600789313904068|0|39528.0|0
0|2020-05-06|35733.0|0|3795.0|0|9.600789313904068|0|39528.0|0
0|2020-05-07|35733.0|0|3795.0|0|9.600789313904068|0|39528.0|0
0|2020-05-08|35733.0|0|3795.0|0|9.600789313904068|0|39528.0|0
0|2020-05-09|35733.0|0|3795.0|0|9.600789313904068|0|39528.0|0
0|2020-05-10|35733.0|0|3795.0|0|9.600789313904068|0|39528.0|0
0|2020-05-11|35733.0|0|3795.0|0|9.600789313904068|0|39528.0|0
0|2020-05-12|35733.0|0|3795.0|0|9.600789313904068|0|39528.0|0
0|2020-05-13|35733.0|0|3795.0|0|9.600789313904068|0|39528.0|0
0|2020-05-14|35733.0|0|3795.0|0|9.600789313904068|0|39528.0|0
0|2020-05-15|35733.0|0|3795.0|0|9.600789313904068|0|39528.0|0
0|2020-05-16|35733.0|0|3795.0|0|9.600789313904068|0|39528.0|0
0|2020-05-17|35733.0|0|3795.0|0|9.600789313904068|0|39528.0|0
0|2020-05-18|35733.0|0|3795.0|0|9.600789313904068|0|39528.0|0
0|2020-05-19|35733.0|0|3795.0|0|9.600789313904068|0|39528.0|0
0|2020-05-20|35733.0|0|3795.0|0|9.600789313904068|0|39528.0|0
0|2020-05-21|35733.0|0|3795.0|0|9.600789313904068|0|39528.0|0
0|2020-05-22|35733.0|0|3795.0|0|9.600789313904068|0|39528.0|0
0|2020-05-23|35733.0|0|3795.0|0|9.600789313904068|0|39528.0|0
0|2020-05-24|35733.0|0|3795.0|0|9.600789313904068|0|39528.0|0
0|2020-05-25|35733.0|0|3795.0|0|9.600789313904068|0|39528.0|0
0|2020-05-26|35733.0|0|3795.0|0|9.600789313904068|0|39528.0|0
0|2020-05-27|35733.0|0|3795.0|0|9.600789313904068|0|39528.0|0
0|2020-05-28|35733.0|0|3795.0|0|9.600789313904068|0|39528.0|0
0|2020-05-29|35733.0|0|3795.0|0|9.600789313904068|0|39528.0|0
0|2020-05-30|35733.0|0|3795.0|0|9.600789313904068|0|39528.0|0
0|2020-05-31|35733.0|0|3795.0|0|9.600789313904068|0|39528.0|0
0|2020-06-01|36697.0|0|3292.0|0|8.232263872564955|0|39989.0|0
0|2020-06-02|36697.0|0|3292.0|0|8.232263872564955|0|39989.0|0
0|2020-06-03|36697.0|0|3292.0|0|8.232263872564955|0|39989.0|0
0|2020-06-04|36697.0|0|3292.0|0|8.232263872564955|0|39989.0|0
0|2020-06-05|36697.0|0|3292.0|0|8.232263872564955|0|39989.0|0
0|2020-06-06|36697.0|0|3292.0|0|8.232263872564955|0|39989.0|0
0|2020-06-07|36697.0|0|3292.0|0|8.232263872564955|0|39989.0|0
0|2020-06-08|36697.0|0|3292.0|0|8.232263872564955|0|39989.0|0
0|2020-06-09|36697.0|0|3292.0|0|8.232263872564955|0|39989.0|0
0|2020-06-10|36697.0|0|3292.0|0|8.232263872564955|0|39989.0|0
0|2020-06-11|36697.0|0|3292.0|0|8.232263872564955|0|39989.0|0
0|2020-06-12|36697.0|0|3292.0|0|8.232263872564955|0|39989.0|0
0|2020-06-13|36697.0|0|3292.0|0|8.232263872564955|0|39989.0|0
0|2020-06-14|36697.0|0|3292.0|0|8.232263872564955|0|39989.0|0
0|2020-06-15|36697.0|0|3292.0|0|8.232263872564955|0|39989.0|0
0|2020-06-16|36697.0|0|3292.0|0|8.232263872564955|0|39989.0|0
0|2020-06-17|36697.0|0|3292.0|0|8.232263872564955|0|39989.0|0
0|2020-06-18|36697.0|0|3292.0|0|8.232263872564955|0|39989.0|0
0|2020-06-19|36697.0|0|3292.0|0|8.232263872564955|0|39989.0|0
0|2020-06-20|36697.0|0|3292.0|0|8.232263872564955|0|39989.0|0
0|2020-06-21|36697.0|0|3292.0|0|8.232263872564955|0|39989.0|0
0|2020-06-22|36697.0|0|3292.0|0|8.232263872564955|0|39989.0|0
0|2020-06-23|36697.0|0|3292.0|0|8.232263872564955|0|39989.0|0
0|2020-06-24|36697.0|0|3292.0|0|8.232263872564955|0|39989.0|0
0|2020-06-25|36697.0|0|3292.0|0|8.232263872564955|0|39989.0|0
0|2020-06-26|36697.0|0|3292.0|0|8.232263872564955|0|39989.0|0
0|2020-06-27|36697.0|0|3292.0|0|8.232263872564955|0|39989.0|0
0|2020-06-28|36697.0|0|3292.0|0|8.232263872564955|0|39989.0|0
0|2020-06-29|36697.0|0|3292.0|0|8.232263872564955|0|39989.0|0
0|2020-06-30|36697.0|0|3292.0|0|8.232263872564955|0|39989.0|0
0|2020-07-01|37709.0|0|2796.0|0|6.902851499814838|0|40505.0|0
0|2020-07-02|37709.0|0|2796.0|0|6.902851499814838|0|40505.0|0
0|2020-07-03|37709.0|0|2796.0|0|6.902851499814838|0|40505.0|0
0|2020-07-04|37709.0|0|2796.0|0|6.902851499814838|0|40505.0|0
0|2020-07-05|37709.0|0|2796.0|0|6.902851499814838|0|40505.0|0
0|2020-07-06|37709.0|0|2796.0|0|6.902851499814838|0|40505.0|0
0|2020-07-07|37709.0|0|2796.0|0|6.902851499814838|0|40505.0|0
0|2020-07-08|37709.0|0|2796.0|0|6.902851499814838|0|40505.0|0
0|2020-07-09|37709.0|0|2796.0|0|6.902851499814838|0|40505.0|0
0|2020-07-10|37709.0|0|2796.0|0|6.902851499814838|0|40505.0|0
0|2020-07-11|37709.0|0|2796.0|0|6.902851499814838|0|40505.0|0
0|2020-07-12|37709.0|0|2796.0|0|6.902851499814838|0|40505.0|0
0|2020-07-13|37709.0|0|2796.0|0|6.902851499814838|0|40505.0|0
0|2020-07-14|37709.0|0|2796.0|0|6.902851499814838|0|40505.0|0
0|2020-07-15|37709.0|0|2796.0|0|6.902851499814838|0|40505.0|0
0|2020-07-16|37709.0|0|2796.0|0|6.902851499814838|0|40505.0|0
0|2020-07-17|37709.0|0|2796.0|0|6.902851499814838|0|40505.0|0
0|2020-07-18|37709.0|0|2796.0|0|6.902851499814838|0|40505.0|0
0|2020-07-19|37709.0|0|2796.0|0|6.902851499814838|0|40505.0|0
0|2020-07-20|37709.0|0|2796.0|0|6.902851499814838|0|40505.0|0
0|2020-07-21|37709.0|0|2796.0|0|6.902851499814838|0|40505.0|0
0|2020-07-22|37709.0|0|2796.0|0|6.902851499814838|0|40505.0|0
0|2020-07-23|37709.0|0|2796.0|0|6.902851499814838|0|40505.0|0
0|2020-07-24|37709.0|0|2796.0|0|6.902851499814838|0|40505.0|0
0|2020-07-25|37709.0|0|2796.0|0|6.902851499814838|0|40505.0|0
0|2020-07-26|37709.0|0|2796.0|0|6.902851499814838|0|40505.0|0
0|2020-07-27|37709.0|0|2796.0|0|6.902851499814838|0|40505.0|0
0|2020-07-28|37709.0|0|2796.0|0|6.902851499814838|0|40505.0|0
0|2020-07-29|37709.0|0|2796.0|0|6.902851499814838|0|40505.0|0
0|2020-07-30|37709.0|0|2796.0|0|6.902851499814838|0|40505.0|0
0|2020-07-31|37709.0|0|2796.0|0|6.902851499814838|0|40505.0|0
0|2020-08-01|38386.0|0|2283.0|0|5.6136123337185575|0|40669.0|0
0|2020-08-02|38386.0|0|2283.0|0|5.6136123337185575|0|40669.0|0
0|2020-08-03|38386.0|0|2283.0|0|5.6136123337185575|0|40669.0|0
0|2020-08-04|38386.0|0|2283.0|0|5.6136123337185575|0|40669.0|0
0|2020-08-05|38386.0|0|2283.0|0|5.6136123337185575|0|40669.0|0
0|2020-08-06|38386.0|0|2283.0|0|5.6136123337185575|0|40669.0|0
0|2020-08-07|38386.0|0|2283.0|0|5.6136123337185575|0|40669.0|0
0|2020-08-08|38386.0|0|2283.0|0|5.6136123337185575|0|40669.0|0
0|2020-08-09|38386.0|0|2283.0|0|5.6136123337185575|0|40669.0|0
0|2020-08-10|38386.0|0|2283.0|0|5.6136123337185575|0|40669.0|0
0|2020-08-11|38386.0|0|2283.0|0|5.6136123337185575|0|40669.0|0
0|2020-08-12|38386.0|0|2283.0|0|5.6136123337185575|0|40669.0|0
0|2020-08-13|38386.0|0|2283.0|0|5.6136123337185575|0|40669.0|0
0|2020-08-14|38386.0|0|2283.0|0|5.6136123337185575|0|40669.0|0
0|2020-08-15|38386.0|0|2283.0|0|5.6136123337185575|0|40669.0|0
0|2020-08-16|38386.0|0|2283.0|0|5.6136123337185575|0|40669.0|0
0|2020-08-17|38386.0|0|2283.0|0|5.6136123337185575|0|40669.0|0
0|2020-08-18|38386.0|0|2283.0|0|5.6136123337185575|0|40669.0|0
0|2020-08-19|38386.0|0|2283.0|0|5.6136123337185575|0|40669.0|0
0|2020-08-20|38386.0|0|2283.0|0|5.6136123337185575|0|40669.0|0
0|2020-08-21|38386.0|0|2283.0|0|5.6136123337185575|0|40669.0|0
0|2020-08-22|38386.0|0|2283.0|0|5.6136123337185575|0|40669.0|0
0|2020-08-23|38386.0|0|2283.0|0|5.6136123337185575|0|40669.0|0
0|2020-08-24|38386.0|0|2283.0|0|5.6136123337185575|0|40669.0|0
0|2020-08-25|38386.0|0|2283.0|0|5.6136123337185575|0|40669.0|0
0|2020-08-26|38386.0|0|2283.0|0|5.6136123337185575|0|40669.0|0
0|2020-08-27|38386.0|0|2283.0|0|5.6136123337185575|0|40669.0|0
0|2020-08-28|38386.0|0|2283.0|0|5.6136123337185575|0|40669.0|0
0|2020-08-29|38386.0|0|2283.0|0|5.6136123337185575|0|40669.0|0
0|2020-08-30|38386.0|0|2283.0|0|5.6136123337185575|0|40669.0|0
0|2020-08-31|38386.0|0|2283.0|0|5.6136123337185575|0|40669.0|0
0|2020-09-01|38402.0|0|1903.0|0|4.721498573377993|0|40305.0|0
0|2020-09-02|38402.0|0|1903.0|0|4.721498573377993|0|40305.0|0
0|2020-09-03|38402.0|0|1903.0|0|4.721498573377993|0|40305.0|0
0|2020-09-04|38402.0|0|1903.0|0|4.721498573377993|0|40305.0|0
0|2020-09-05|38402.0|0|1903.0|0|4.721498573377993|0|40305.0|0
0|2020-09-06|38402.0|0|1903.0|0|4.721498573377993|0|40305.0|0
0|2020-09-07|38402.0|0|1903.0|0|4.721498573377993|0|40305.0|0
0|2020-09-08|38402.0|0|1903.0|0|4.721498573377993|0|40305.0|0
0|2020-09-09|38402.0|0|1903.0|0|4.721498573377993|0|40305.0|0
0|2020-09-10|38402.0|0|1903.0|0|4.721498573377993|0|40305.0|0
0|2020-09-11|38402.0|0|1903.0|0|4.721498573377993|0|40305.0|0
0|2020-09-12|38402.0|0|1903.0|0|4.721498573377993|0|40305.0|0
0|2020-09-13|38402.0|0|1903.0|0|4.721498573377993|0|40305.0|0
0|2020-09-14|38402.0|0|1903.0|0|4.721498573377993|0|40305.0|0
0|2020-09-15|38402.0|0|1903.0|0|4.721498573377993|0|40305.0|0
0|2020-09-16|38402.0|0|1903.0|0|4.721498573377993|0|40305.0|0
0|2020-09-17|38402.0|0|1903.0|0|4.721498573377993|0|40305.0|0
0|2020-09-18|38402.0|0|1903.0|0|4.721498573377993|0|40305.0|0
0|2020-09-19|38402.0|0|1903.0|0|4.721498573377993|0|40305.0|0
0|2020-09-20|38402.0|0|1903.0|0|4.721498573377993|0|40305.0|0
0|2020-09-21|38402.0|0|1903.0|0|4.721498573377993|0|40305.0|0
0|2020-09-22|38402.0|0|1903.0|0|4.721498573377993|0|40305.0|0
0|2020-09-23|38402.0|0|1903.0|0|4.721498573377993|0|40305.0|0
0|2020-09-24|38402.0|0|1903.0|0|4.721498573377993|0|40305.0|0
0|2020-09-25|38402.0|0|1903.0|0|4.721498573377993|0|40305.0|0
0|2020-09-26|38402.0|0|1903.0|0|4.721498573377993|0|40305.0|0
0|2020-09-27|38402.0|0|1903.0|0|4.721498573377993|0|40305.0|0
0|2020-09-28|38402.0|0|1903.0|0|4.721498573377993|0|40305.0|0
0|2020-09-29|38402.0|0|1903.0|0|4.721498573377993|0|40305.0|0
0|2020-09-30|38402.0|0|1903.0|0|4.721498573377993|0|40305.0|0
0|2020-10-01|39196.0|0|1655.0|0|4.0513084135027295|0|40851.0|0
0|2020-10-02|39196.0|0|1655.0|0|4.0513084135027295|0|40851.0|0
0|2020-10-03|39196.0|0|1655.0|0|4.0513084135027295|0|40851.0|0
0|2020-10-04|39196.0|0|1655.0|0|4.0513084135027295|0|40851.0|0
0|2020-10-05|39196.0|0|1655.0|0|4.0513084135027295|0|40851.0|0
0|2020-10-06|39196.0|0|1655.0|0|4.0513084135027295|0|40851.0|0
0|2020-10-07|39196.0|0|1655.0|0|4.0513084135027295|0|40851.0|0
0|2020-10-08|39196.0|0|1655.0|0|4.0513084135027295|0|40851.0|0
0|2020-10-09|39196.0|0|1655.0|0|4.0513084135027295|0|40851.0|0
0|2020-10-10|39196.0|0|1655.0|0|4.0513084135027295|0|40851.0|0
0|2020-10-11|39196.0|0|1655.0|0|4.0513084135027295|0|40851.0|0
0|2020-10-12|39196.0|0|1655.0|0|4.0513084135027295|0|40851.0|0
0|2020-10-13|39196.0|0|1655.0|0|4.0513084135027295|0|40851.0|0
0|2020-10-14|39196.0|0|1655.0|0|4.0513084135027295|0|40851.0|0
0|2020-10-15|39196.0|0|1655.0|0|4.0513084135027295|0|40851.0|0
0|2020-10-16|39196.0|0|1655.0|0|4.0513084135027295|0|40851.0|0
0|2020-10-17|39196.0|0|1655.0|0|4.0513084135027295|0|40851.0|0
0|2020-10-18|39196.0|0|1655.0|0|4.0513084135027295|0|40851.0|0
0|2020-10-19|39196.0|0|1655.0|0|4.0513084135027295|0|40851.0|0
0|2020-10-20|39196.0|0|1655.0|0|4.0513084135027295|0|40851.0|0
0|2020-10-21|39196.0|0|1655.0|0|4.0513084135027295|0|40851.0|0
0|2020-10-22|39196.0|0|1655.0|0|4.0513084135027295|0|40851.0|0
0|2020-10-23|39196.0|0|1655.0|0|4.0513084135027295|0|40851.0|0
0|2020-10-24|39196.0|0|1655.0|0|4.0513084135027295|0|40851.0|0
0|2020-10-25|39196.0|0|1655.0|0|4.0513084135027295|0|40851.0|0
0|2020-10-26|39196.0|0|1655.0|0|4.0513084135027295|0|40851.0|0
0|2020-10-27|39196.0|0|1655.0|0|4.0513084135027295|0|40851.0|0
0|2020-10-28|39196.0|0|1655.0|0|4.0513084135027295|0|40851.0|0
0|2020-10-29|39196.0|0|1655.0|0|4.0513084135027295|0|40851.0|0
0|2020-10-30|39196.0|0|1655.0|0|4.0513084135027295|0|40851.0|0
0|2020-10-31|39196.0|0|1655.0|0|4.0513084135027295|0|40851.0|0
0|2020-11-01|39352.0|0|1534.0|0|3.7518955143569928|0|40886.0|0
0|2020-11-02|39352.0|0|1534.0|0|3.7518955143569928|0|40886.0|0
0|2020-11-03|39352.0|0|1534.0|0|3.7518955143569928|0|40886.0|0
0|2020-11-04|39352.0|0|1534.0|0|3.7518955143569928|0|40886.0|0
0|2020-11-05|39352.0|0|1534.0|0|3.7518955143569928|0|40886.0|0
0|2020-11-06|39352.0|0|1534.0|0|3.7518955143569928|0|40886.0|0
0|2020-11-07|39352.0|0|1534.0|0|3.7518955143569928|0|40886.0|0
0|2020-11-08|39352.0|0|1534.0|0|3.7518955143569928|0|40886.0|0
0|2020-11-09|39352.0|0|1534.0|0|3.7518955143569928|0|40886.0|0
0|2020-11-10|39352.0|0|1534.0|0|3.7518955143569928|0|40886.0|0
0|2020-11-11|39352.0|0|1534.0|0|3.7518955143569928|0|40886.0|0
0|2020-11-12|39352.0|0|1534.0|0|3.7518955143569928|0|40886.0|0
0|2020-11-13|39352.0|0|1534.0|0|3.7518955143569928|0|40886.0|0
0|2020-11-14|39352.0|0|1534.0|0|3.7518955143569928|0|40886.0|0
0|2020-11-15|39352.0|0|1534.0|0|3.7518955143569928|0|40886.0|0
0|2020-11-16|39352.0|0|1534.0|0|3.7518955143569928|0|40886.0|0
0|2020-11-17|39352.0|0|1534.0|0|3.7518955143569928|0|40886.0|0
0|2020-11-18|39352.0|0|1534.0|0|3.7518955143569928|0|40886.0|0
0|2020-11-19|39352.0|0|1534.0|0|3.7518955143569928|0|40886.0|0
0|2020-11-20|39352.0|0|1534.0|0|3.7518955143569928|0|40886.0|0
0|2020-11-21|39352.0|0|1534.0|0|3.7518955143569928|0|40886.0|0
0|2020-11-22|39352.0|0|1534.0|0|3.7518955143569928|0|40886.0|0
0|2020-11-23|39352.0|0|1534.0|0|3.7518955143569928|0|40886.0|0
0|2020-11-24|39352.0|0|1534.0|0|3.7518955143569928|0|40886.0|0
0|2020-11-25|39352.0|0|1534.0|0|3.7518955143569928|0|40886.0|0
0|2020-11-26|39352.0|0|1534.0|0|3.7518955143569928|0|40886.0|0
0|2020-11-27|39352.0|0|1534.0|0|3.7518955143569928|0|40886.0|0
