|dates|Aransas_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Aransas_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Aransas_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Aransas_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Aransas_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Aransas_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Aransas_Texas_UnitedStates.TotalPopulation.data|Aransas_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|23510.0|0
