|dates|Sacramento_California_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Sacramento_California_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Sacramento_California_UnitedStates.NYT_ConfirmedDeaths.data|Sacramento_California_UnitedStates.NYT_ConfirmedDeaths.missing|Sacramento_California_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Sacramento_California_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Sacramento_California_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Sacramento_California_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
