|dates|Shasta_California_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Shasta_California_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Shasta_California_UnitedStates.NYT_ConfirmedDeaths.data|Shasta_California_UnitedStates.NYT_ConfirmedDeaths.missing|Shasta_California_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Shasta_California_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Shasta_California_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Shasta_California_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
