|dates|Moore_Tennessee_UnitedStates.BLS_EmployedPopulation.data|Moore_Tennessee_UnitedStates.BLS_EmployedPopulation.missing|Moore_Tennessee_UnitedStates.BLS_UnemployedPopulation.data|Moore_Tennessee_UnitedStates.BLS_UnemployedPopulation.missing|Moore_Tennessee_UnitedStates.BLS_UnemploymentRate.data|Moore_Tennessee_UnitedStates.BLS_UnemploymentRate.missing|Moore_Tennessee_UnitedStates.BLS_LaborForcePopulation.data|Moore_Tennessee_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-05|3645.0|0|121.0|0|3.2129580456718|0|3766.0|0
0|2020-02-06|3645.0|0|121.0|0|3.2129580456718|0|3766.0|0
0|2020-02-07|3645.0|0|121.0|0|3.2129580456718|0|3766.0|0
0|2020-02-08|3645.0|0|121.0|0|3.2129580456718|0|3766.0|0
0|2020-02-09|3645.0|0|121.0|0|3.2129580456718|0|3766.0|0
0|2020-02-10|3645.0|0|121.0|0|3.2129580456718|0|3766.0|0
0|2020-02-11|3645.0|0|121.0|0|3.2129580456718|0|3766.0|0
0|2020-02-12|3645.0|0|121.0|0|3.2129580456718|0|3766.0|0
0|2020-02-13|3645.0|0|121.0|0|3.2129580456718|0|3766.0|0
0|2020-02-14|3645.0|0|121.0|0|3.2129580456718|0|3766.0|0
0|2020-02-15|3645.0|0|121.0|0|3.2129580456718|0|3766.0|0
0|2020-02-16|3645.0|0|121.0|0|3.2129580456718|0|3766.0|0
0|2020-02-17|3645.0|0|121.0|0|3.2129580456718|0|3766.0|0
0|2020-02-18|3645.0|0|121.0|0|3.2129580456718|0|3766.0|0
0|2020-02-19|3645.0|0|121.0|0|3.2129580456718|0|3766.0|0
0|2020-02-20|3645.0|0|121.0|0|3.2129580456718|0|3766.0|0
0|2020-02-21|3645.0|0|121.0|0|3.2129580456718|0|3766.0|0
0|2020-02-22|3645.0|0|121.0|0|3.2129580456718|0|3766.0|0
0|2020-02-23|3645.0|0|121.0|0|3.2129580456718|0|3766.0|0
0|2020-02-24|3645.0|0|121.0|0|3.2129580456718|0|3766.0|0
0|2020-02-25|3645.0|0|121.0|0|3.2129580456718|0|3766.0|0
0|2020-02-26|3645.0|0|121.0|0|3.2129580456718|0|3766.0|0
0|2020-02-27|3645.0|0|121.0|0|3.2129580456718|0|3766.0|0
0|2020-02-28|3645.0|0|121.0|0|3.2129580456718|0|3766.0|0
0|2020-02-29|3645.0|0|121.0|0|3.2129580456718|0|3766.0|0
0|2020-03-01|3583.5|0|121.5|0|3.279352226720648|0|3705.0|0
0|2020-03-02|3583.5|0|121.5|0|3.279352226720648|0|3705.0|0
0|2020-03-03|3583.5|0|121.5|0|3.279352226720648|0|3705.0|0
0|2020-03-04|3583.5|0|121.5|0|3.279352226720648|0|3705.0|0
0|2020-03-05|3583.5|0|121.5|0|3.279352226720648|0|3705.0|0
0|2020-03-06|3583.5|0|121.5|0|3.279352226720648|0|3705.0|0
0|2020-03-07|3583.5|0|121.5|0|3.279352226720648|0|3705.0|0
0|2020-03-08|3583.5|0|121.5|0|3.279352226720648|0|3705.0|0
0|2020-03-09|3583.5|0|121.5|0|3.279352226720648|0|3705.0|0
0|2020-03-10|3583.5|0|121.5|0|3.279352226720648|0|3705.0|0
0|2020-03-11|3583.5|0|121.5|0|3.279352226720648|0|3705.0|0
0|2020-03-12|3583.5|0|121.5|0|3.279352226720648|0|3705.0|0
0|2020-03-13|3583.5|0|121.5|0|3.279352226720648|0|3705.0|0
0|2020-03-14|3583.5|0|121.5|0|3.279352226720648|0|3705.0|0
0|2020-03-15|3583.5|0|121.5|0|3.279352226720648|0|3705.0|0
0|2020-03-16|3583.5|0|121.5|0|3.279352226720648|0|3705.0|0
0|2020-03-17|3583.5|0|121.5|0|3.279352226720648|0|3705.0|0
0|2020-03-18|3583.5|0|121.5|0|3.279352226720648|0|3705.0|0
0|2020-03-19|3583.5|0|121.5|0|3.279352226720648|0|3705.0|0
0|2020-03-20|3583.5|0|121.5|0|3.279352226720648|0|3705.0|0
0|2020-03-21|3583.5|0|121.5|0|3.279352226720648|0|3705.0|0
0|2020-03-22|3583.5|0|121.5|0|3.279352226720648|0|3705.0|0
0|2020-03-23|3583.5|0|121.5|0|3.279352226720648|0|3705.0|0
0|2020-03-24|3583.5|0|121.5|0|3.279352226720648|0|3705.0|0
0|2020-03-25|3583.5|0|121.5|0|3.279352226720648|0|3705.0|0
0|2020-03-26|3583.5|0|121.5|0|3.279352226720648|0|3705.0|0
0|2020-03-27|3583.5|0|121.5|0|3.279352226720648|0|3705.0|0
0|2020-03-28|3583.5|0|121.5|0|3.279352226720648|0|3705.0|0
0|2020-03-29|3583.5|0|121.5|0|3.279352226720648|0|3705.0|0
0|2020-03-30|3583.5|0|121.5|0|3.279352226720648|0|3705.0|0
0|2020-03-31|3583.5|0|121.5|0|3.279352226720648|0|3705.0|0
0|2020-04-01|3139.0|0|449.5|0|12.526125121917236|0|3588.5|0
0|2020-04-02|3139.0|0|449.5|0|12.526125121917236|0|3588.5|0
0|2020-04-03|3139.0|0|449.5|0|12.526125121917236|0|3588.5|0
0|2020-04-04|3139.0|0|449.5|0|12.526125121917236|0|3588.5|0
0|2020-04-05|3139.0|0|449.5|0|12.526125121917236|0|3588.5|0
0|2020-04-06|3139.0|0|449.5|0|12.526125121917236|0|3588.5|0
0|2020-04-07|3139.0|0|449.5|0|12.526125121917236|0|3588.5|0
0|2020-04-08|3139.0|0|449.5|0|12.526125121917236|0|3588.5|0
0|2020-04-09|3139.0|0|449.5|0|12.526125121917236|0|3588.5|0
0|2020-04-10|3139.0|0|449.5|0|12.526125121917236|0|3588.5|0
0|2020-04-11|3139.0|0|449.5|0|12.526125121917236|0|3588.5|0
0|2020-04-12|3139.0|0|449.5|0|12.526125121917236|0|3588.5|0
0|2020-04-13|3139.0|0|449.5|0|12.526125121917236|0|3588.5|0
0|2020-04-14|3139.0|0|449.5|0|12.526125121917236|0|3588.5|0
0|2020-04-15|3139.0|0|449.5|0|12.526125121917236|0|3588.5|0
0|2020-04-16|3139.0|0|449.5|0|12.526125121917236|0|3588.5|0
0|2020-04-17|3139.0|0|449.5|0|12.526125121917236|0|3588.5|0
0|2020-04-18|3139.0|0|449.5|0|12.526125121917236|0|3588.5|0
0|2020-04-19|3139.0|0|449.5|0|12.526125121917236|0|3588.5|0
0|2020-04-20|3139.0|0|449.5|0|12.526125121917236|0|3588.5|0
0|2020-04-21|3139.0|0|449.5|0|12.526125121917236|0|3588.5|0
0|2020-04-22|3139.0|0|449.5|0|12.526125121917236|0|3588.5|0
0|2020-04-23|3139.0|0|449.5|0|12.526125121917236|0|3588.5|0
0|2020-04-24|3139.0|0|449.5|0|12.526125121917236|0|3588.5|0
0|2020-04-25|3139.0|0|449.5|0|12.526125121917236|0|3588.5|0
0|2020-04-26|3139.0|0|449.5|0|12.526125121917236|0|3588.5|0
0|2020-04-27|3139.0|0|449.5|0|12.526125121917236|0|3588.5|0
0|2020-04-28|3139.0|0|449.5|0|12.526125121917236|0|3588.5|0
0|2020-04-29|3139.0|0|449.5|0|12.526125121917236|0|3588.5|0
0|2020-04-30|3139.0|0|449.5|0|12.526125121917236|0|3588.5|0
0|2020-05-01|3154.0|0|294.0|0|8.526682134570766|0|3448.0|0
0|2020-05-02|3154.0|0|294.0|0|8.526682134570766|0|3448.0|0
0|2020-05-03|3154.0|0|294.0|0|8.526682134570766|0|3448.0|0
0|2020-05-04|3154.0|0|294.0|0|8.526682134570766|0|3448.0|0
0|2020-05-05|3154.0|0|294.0|0|8.526682134570766|0|3448.0|0
0|2020-05-06|3154.0|0|294.0|0|8.526682134570766|0|3448.0|0
0|2020-05-07|3154.0|0|294.0|0|8.526682134570766|0|3448.0|0
0|2020-05-08|3154.0|0|294.0|0|8.526682134570766|0|3448.0|0
0|2020-05-09|3154.0|0|294.0|0|8.526682134570766|0|3448.0|0
0|2020-05-10|3154.0|0|294.0|0|8.526682134570766|0|3448.0|0
0|2020-05-11|3154.0|0|294.0|0|8.526682134570766|0|3448.0|0
0|2020-05-12|3154.0|0|294.0|0|8.526682134570766|0|3448.0|0
0|2020-05-13|3154.0|0|294.0|0|8.526682134570766|0|3448.0|0
0|2020-05-14|3154.0|0|294.0|0|8.526682134570766|0|3448.0|0
0|2020-05-15|3154.0|0|294.0|0|8.526682134570766|0|3448.0|0
0|2020-05-16|3154.0|0|294.0|0|8.526682134570766|0|3448.0|0
0|2020-05-17|3154.0|0|294.0|0|8.526682134570766|0|3448.0|0
0|2020-05-18|3154.0|0|294.0|0|8.526682134570766|0|3448.0|0
0|2020-05-19|3154.0|0|294.0|0|8.526682134570766|0|3448.0|0
0|2020-05-20|3154.0|0|294.0|0|8.526682134570766|0|3448.0|0
0|2020-05-21|3154.0|0|294.0|0|8.526682134570766|0|3448.0|0
0|2020-05-22|3154.0|0|294.0|0|8.526682134570766|0|3448.0|0
0|2020-05-23|3154.0|0|294.0|0|8.526682134570766|0|3448.0|0
0|2020-05-24|3154.0|0|294.0|0|8.526682134570766|0|3448.0|0
0|2020-05-25|3154.0|0|294.0|0|8.526682134570766|0|3448.0|0
0|2020-05-26|3154.0|0|294.0|0|8.526682134570766|0|3448.0|0
0|2020-05-27|3154.0|0|294.0|0|8.526682134570766|0|3448.0|0
0|2020-05-28|3154.0|0|294.0|0|8.526682134570766|0|3448.0|0
0|2020-05-29|3154.0|0|294.0|0|8.526682134570766|0|3448.0|0
0|2020-05-30|3154.0|0|294.0|0|8.526682134570766|0|3448.0|0
0|2020-05-31|3154.0|0|294.0|0|8.526682134570766|0|3448.0|0
0|2020-06-01|3169.0|0|247.0|0|7.230679156908665|0|3416.0|0
0|2020-06-02|3169.0|0|247.0|0|7.230679156908665|0|3416.0|0
0|2020-06-03|3169.0|0|247.0|0|7.230679156908665|0|3416.0|0
0|2020-06-04|3169.0|0|247.0|0|7.230679156908665|0|3416.0|0
0|2020-06-05|3169.0|0|247.0|0|7.230679156908665|0|3416.0|0
0|2020-06-06|3169.0|0|247.0|0|7.230679156908665|0|3416.0|0
0|2020-06-07|3169.0|0|247.0|0|7.230679156908665|0|3416.0|0
0|2020-06-08|3169.0|0|247.0|0|7.230679156908665|0|3416.0|0
0|2020-06-09|3169.0|0|247.0|0|7.230679156908665|0|3416.0|0
0|2020-06-10|3169.0|0|247.0|0|7.230679156908665|0|3416.0|0
0|2020-06-11|3169.0|0|247.0|0|7.230679156908665|0|3416.0|0
0|2020-06-12|3169.0|0|247.0|0|7.230679156908665|0|3416.0|0
0|2020-06-13|3169.0|0|247.0|0|7.230679156908665|0|3416.0|0
0|2020-06-14|3169.0|0|247.0|0|7.230679156908665|0|3416.0|0
0|2020-06-15|3169.0|0|247.0|0|7.230679156908665|0|3416.0|0
0|2020-06-16|3169.0|0|247.0|0|7.230679156908665|0|3416.0|0
0|2020-06-17|3169.0|0|247.0|0|7.230679156908665|0|3416.0|0
0|2020-06-18|3169.0|0|247.0|0|7.230679156908665|0|3416.0|0
0|2020-06-19|3169.0|0|247.0|0|7.230679156908665|0|3416.0|0
0|2020-06-20|3169.0|0|247.0|0|7.230679156908665|0|3416.0|0
0|2020-06-21|3169.0|0|247.0|0|7.230679156908665|0|3416.0|0
0|2020-06-22|3169.0|0|247.0|0|7.230679156908665|0|3416.0|0
0|2020-06-23|3169.0|0|247.0|0|7.230679156908665|0|3416.0|0
0|2020-06-24|3169.0|0|247.0|0|7.230679156908665|0|3416.0|0
0|2020-06-25|3169.0|0|247.0|0|7.230679156908665|0|3416.0|0
0|2020-06-26|3169.0|0|247.0|0|7.230679156908665|0|3416.0|0
0|2020-06-27|3169.0|0|247.0|0|7.230679156908665|0|3416.0|0
0|2020-06-28|3169.0|0|247.0|0|7.230679156908665|0|3416.0|0
0|2020-06-29|3169.0|0|247.0|0|7.230679156908665|0|3416.0|0
0|2020-06-30|3169.0|0|247.0|0|7.230679156908665|0|3416.0|0
0|2020-07-01|3169.0|0|196.0|0|5.824665676077266|0|3365.0|0
0|2020-07-02|3169.0|0|196.0|0|5.824665676077266|0|3365.0|0
0|2020-07-03|3169.0|0|196.0|0|5.824665676077266|0|3365.0|0
0|2020-07-04|3169.0|0|196.0|0|5.824665676077266|0|3365.0|0
0|2020-07-05|3169.0|0|196.0|0|5.824665676077266|0|3365.0|0
0|2020-07-06|3169.0|0|196.0|0|5.824665676077266|0|3365.0|0
0|2020-07-07|3169.0|0|196.0|0|5.824665676077266|0|3365.0|0
0|2020-07-08|3169.0|0|196.0|0|5.824665676077266|0|3365.0|0
0|2020-07-09|3169.0|0|196.0|0|5.824665676077266|0|3365.0|0
0|2020-07-10|3169.0|0|196.0|0|5.824665676077266|0|3365.0|0
0|2020-07-11|3169.0|0|196.0|0|5.824665676077266|0|3365.0|0
0|2020-07-12|3169.0|0|196.0|0|5.824665676077266|0|3365.0|0
0|2020-07-13|3169.0|0|196.0|0|5.824665676077266|0|3365.0|0
0|2020-07-14|3169.0|0|196.0|0|5.824665676077266|0|3365.0|0
0|2020-07-15|3169.0|0|196.0|0|5.824665676077266|0|3365.0|0
0|2020-07-16|3169.0|0|196.0|0|5.824665676077266|0|3365.0|0
0|2020-07-17|3169.0|0|196.0|0|5.824665676077266|0|3365.0|0
0|2020-07-18|3169.0|0|196.0|0|5.824665676077266|0|3365.0|0
0|2020-07-19|3169.0|0|196.0|0|5.824665676077266|0|3365.0|0
0|2020-07-20|3169.0|0|196.0|0|5.824665676077266|0|3365.0|0
0|2020-07-21|3169.0|0|196.0|0|5.824665676077266|0|3365.0|0
0|2020-07-22|3169.0|0|196.0|0|5.824665676077266|0|3365.0|0
0|2020-07-23|3169.0|0|196.0|0|5.824665676077266|0|3365.0|0
0|2020-07-24|3169.0|0|196.0|0|5.824665676077266|0|3365.0|0
0|2020-07-25|3169.0|0|196.0|0|5.824665676077266|0|3365.0|0
0|2020-07-26|3169.0|0|196.0|0|5.824665676077266|0|3365.0|0
0|2020-07-27|3169.0|0|196.0|0|5.824665676077266|0|3365.0|0
0|2020-07-28|3169.0|0|196.0|0|5.824665676077266|0|3365.0|0
0|2020-07-29|3169.0|0|196.0|0|5.824665676077266|0|3365.0|0
0|2020-07-30|3169.0|0|196.0|0|5.824665676077266|0|3365.0|0
0|2020-07-31|3169.0|0|196.0|0|5.824665676077266|0|3365.0|0
0|2020-08-01|3433.0|0|159.0|0|4.426503340757239|0|3592.0|0
0|2020-08-02|3433.0|0|159.0|0|4.426503340757239|0|3592.0|0
0|2020-08-03|3433.0|0|159.0|0|4.426503340757239|0|3592.0|0
0|2020-08-04|3433.0|0|159.0|0|4.426503340757239|0|3592.0|0
0|2020-08-05|3433.0|0|159.0|0|4.426503340757239|0|3592.0|0
0|2020-08-06|3433.0|0|159.0|0|4.426503340757239|0|3592.0|0
0|2020-08-07|3433.0|0|159.0|0|4.426503340757239|0|3592.0|0
0|2020-08-08|3433.0|0|159.0|0|4.426503340757239|0|3592.0|0
0|2020-08-09|3433.0|0|159.0|0|4.426503340757239|0|3592.0|0
0|2020-08-10|3433.0|0|159.0|0|4.426503340757239|0|3592.0|0
0|2020-08-11|3433.0|0|159.0|0|4.426503340757239|0|3592.0|0
0|2020-08-12|3433.0|0|159.0|0|4.426503340757239|0|3592.0|0
0|2020-08-13|3433.0|0|159.0|0|4.426503340757239|0|3592.0|0
0|2020-08-14|3433.0|0|159.0|0|4.426503340757239|0|3592.0|0
0|2020-08-15|3433.0|0|159.0|0|4.426503340757239|0|3592.0|0
0|2020-08-16|3433.0|0|159.0|0|4.426503340757239|0|3592.0|0
0|2020-08-17|3433.0|0|159.0|0|4.426503340757239|0|3592.0|0
0|2020-08-18|3433.0|0|159.0|0|4.426503340757239|0|3592.0|0
0|2020-08-19|3433.0|0|159.0|0|4.426503340757239|0|3592.0|0
0|2020-08-20|3433.0|0|159.0|0|4.426503340757239|0|3592.0|0
0|2020-08-21|3433.0|0|159.0|0|4.426503340757239|0|3592.0|0
0|2020-08-22|3433.0|0|159.0|0|4.426503340757239|0|3592.0|0
0|2020-08-23|3433.0|0|159.0|0|4.426503340757239|0|3592.0|0
0|2020-08-24|3433.0|0|159.0|0|4.426503340757239|0|3592.0|0
0|2020-08-25|3433.0|0|159.0|0|4.426503340757239|0|3592.0|0
0|2020-08-26|3433.0|0|159.0|0|4.426503340757239|0|3592.0|0
0|2020-08-27|3433.0|0|159.0|0|4.426503340757239|0|3592.0|0
0|2020-08-28|3433.0|0|159.0|0|4.426503340757239|0|3592.0|0
0|2020-08-29|3433.0|0|159.0|0|4.426503340757239|0|3592.0|0
0|2020-08-30|3433.0|0|159.0|0|4.426503340757239|0|3592.0|0
0|2020-08-31|3433.0|0|159.0|0|4.426503340757239|0|3592.0|0
0|2020-09-01|3514.0|0|143.0|0|3.9103089964451736|0|3657.0|0
0|2020-09-02|3514.0|0|143.0|0|3.9103089964451736|0|3657.0|0
0|2020-09-03|3514.0|0|143.0|0|3.9103089964451736|0|3657.0|0
0|2020-09-04|3514.0|0|143.0|0|3.9103089964451736|0|3657.0|0
0|2020-09-05|3514.0|0|143.0|0|3.9103089964451736|0|3657.0|0
0|2020-09-06|3514.0|0|143.0|0|3.9103089964451736|0|3657.0|0
0|2020-09-07|3514.0|0|143.0|0|3.9103089964451736|0|3657.0|0
0|2020-09-08|3514.0|0|143.0|0|3.9103089964451736|0|3657.0|0
0|2020-09-09|3514.0|0|143.0|0|3.9103089964451736|0|3657.0|0
0|2020-09-10|3514.0|0|143.0|0|3.9103089964451736|0|3657.0|0
0|2020-09-11|3514.0|0|143.0|0|3.9103089964451736|0|3657.0|0
0|2020-09-12|3514.0|0|143.0|0|3.9103089964451736|0|3657.0|0
0|2020-09-13|3514.0|0|143.0|0|3.9103089964451736|0|3657.0|0
0|2020-09-14|3514.0|0|143.0|0|3.9103089964451736|0|3657.0|0
0|2020-09-15|3514.0|0|143.0|0|3.9103089964451736|0|3657.0|0
0|2020-09-16|3514.0|0|143.0|0|3.9103089964451736|0|3657.0|0
0|2020-09-17|3514.0|0|143.0|0|3.9103089964451736|0|3657.0|0
0|2020-09-18|3514.0|0|143.0|0|3.9103089964451736|0|3657.0|0
0|2020-09-19|3514.0|0|143.0|0|3.9103089964451736|0|3657.0|0
0|2020-09-20|3514.0|0|143.0|0|3.9103089964451736|0|3657.0|0
0|2020-09-21|3514.0|0|143.0|0|3.9103089964451736|0|3657.0|0
0|2020-09-22|3514.0|0|143.0|0|3.9103089964451736|0|3657.0|0
0|2020-09-23|3514.0|0|143.0|0|3.9103089964451736|0|3657.0|0
0|2020-09-24|3514.0|0|143.0|0|3.9103089964451736|0|3657.0|0
0|2020-09-25|3514.0|0|143.0|0|3.9103089964451736|0|3657.0|0
0|2020-09-26|3514.0|0|143.0|0|3.9103089964451736|0|3657.0|0
0|2020-09-27|3514.0|0|143.0|0|3.9103089964451736|0|3657.0|0
0|2020-09-28|3514.0|0|143.0|0|3.9103089964451736|0|3657.0|0
0|2020-09-29|3514.0|0|143.0|0|3.9103089964451736|0|3657.0|0
0|2020-09-30|3514.0|0|143.0|0|3.9103089964451736|0|3657.0|0
0|2020-10-01|3538.0|0|173.0|0|4.661816222042576|0|3711.0|0
0|2020-10-02|3538.0|0|173.0|0|4.661816222042576|0|3711.0|0
0|2020-10-03|3538.0|0|173.0|0|4.661816222042576|0|3711.0|0
0|2020-10-04|3538.0|0|173.0|0|4.661816222042576|0|3711.0|0
0|2020-10-05|3538.0|0|173.0|0|4.661816222042576|0|3711.0|0
0|2020-10-06|3538.0|0|173.0|0|4.661816222042576|0|3711.0|0
0|2020-10-07|3538.0|0|173.0|0|4.661816222042576|0|3711.0|0
0|2020-10-08|3538.0|0|173.0|0|4.661816222042576|0|3711.0|0
0|2020-10-09|3538.0|0|173.0|0|4.661816222042576|0|3711.0|0
0|2020-10-10|3538.0|0|173.0|0|4.661816222042576|0|3711.0|0
0|2020-10-11|3538.0|0|173.0|0|4.661816222042576|0|3711.0|0
0|2020-10-12|3538.0|0|173.0|0|4.661816222042576|0|3711.0|0
0|2020-10-13|3538.0|0|173.0|0|4.661816222042576|0|3711.0|0
0|2020-10-14|3538.0|0|173.0|0|4.661816222042576|0|3711.0|0
0|2020-10-15|3538.0|0|173.0|0|4.661816222042576|0|3711.0|0
0|2020-10-16|3538.0|0|173.0|0|4.661816222042576|0|3711.0|0
0|2020-10-17|3538.0|0|173.0|0|4.661816222042576|0|3711.0|0
0|2020-10-18|3538.0|0|173.0|0|4.661816222042576|0|3711.0|0
0|2020-10-19|3538.0|0|173.0|0|4.661816222042576|0|3711.0|0
0|2020-10-20|3538.0|0|173.0|0|4.661816222042576|0|3711.0|0
0|2020-10-21|3538.0|0|173.0|0|4.661816222042576|0|3711.0|0
0|2020-10-22|3538.0|0|173.0|0|4.661816222042576|0|3711.0|0
0|2020-10-23|3538.0|0|173.0|0|4.661816222042576|0|3711.0|0
0|2020-10-24|3538.0|0|173.0|0|4.661816222042576|0|3711.0|0
0|2020-10-25|3538.0|0|173.0|0|4.661816222042576|0|3711.0|0
0|2020-10-26|3538.0|0|173.0|0|4.661816222042576|0|3711.0|0
0|2020-10-27|3538.0|0|173.0|0|4.661816222042576|0|3711.0|0
0|2020-10-28|3538.0|0|173.0|0|4.661816222042576|0|3711.0|0
0|2020-10-29|3538.0|0|173.0|0|4.661816222042576|0|3711.0|0
0|2020-10-30|3538.0|0|173.0|0|4.661816222042576|0|3711.0|0
0|2020-10-31|3538.0|0|173.0|0|4.661816222042576|0|3711.0|0
0|2020-11-01|3572.0|0|132.0|0|3.5637149028077753|0|3704.0|0
0|2020-11-02|3572.0|0|132.0|0|3.5637149028077753|0|3704.0|0
0|2020-11-03|3572.0|0|132.0|0|3.5637149028077753|0|3704.0|0
0|2020-11-04|3572.0|0|132.0|0|3.5637149028077753|0|3704.0|0
0|2020-11-05|3572.0|0|132.0|0|3.5637149028077753|0|3704.0|0
0|2020-11-06|3572.0|0|132.0|0|3.5637149028077753|0|3704.0|0
0|2020-11-07|3572.0|0|132.0|0|3.5637149028077753|0|3704.0|0
0|2020-11-08|3572.0|0|132.0|0|3.5637149028077753|0|3704.0|0
0|2020-11-09|3572.0|0|132.0|0|3.5637149028077753|0|3704.0|0
0|2020-11-10|3572.0|0|132.0|0|3.5637149028077753|0|3704.0|0
0|2020-11-11|3572.0|0|132.0|0|3.5637149028077753|0|3704.0|0
0|2020-11-12|3572.0|0|132.0|0|3.5637149028077753|0|3704.0|0
0|2020-11-13|3572.0|0|132.0|0|3.5637149028077753|0|3704.0|0
0|2020-11-14|3572.0|0|132.0|0|3.5637149028077753|0|3704.0|0
0|2020-11-15|3572.0|0|132.0|0|3.5637149028077753|0|3704.0|0
0|2020-11-16|3572.0|0|132.0|0|3.5637149028077753|0|3704.0|0
0|2020-11-17|3572.0|0|132.0|0|3.5637149028077753|0|3704.0|0
0|2020-11-18|3572.0|0|132.0|0|3.5637149028077753|0|3704.0|0
0|2020-11-19|3572.0|0|132.0|0|3.5637149028077753|0|3704.0|0
0|2020-11-20|3572.0|0|132.0|0|3.5637149028077753|0|3704.0|0
0|2020-11-21|3572.0|0|132.0|0|3.5637149028077753|0|3704.0|0
0|2020-11-22|3572.0|0|132.0|0|3.5637149028077753|0|3704.0|0
0|2020-11-23|3572.0|0|132.0|0|3.5637149028077753|0|3704.0|0
0|2020-11-24|3572.0|0|132.0|0|3.5637149028077753|0|3704.0|0
0|2020-11-25|3572.0|0|132.0|0|3.5637149028077753|0|3704.0|0
0|2020-11-26|3572.0|0|132.0|0|3.5637149028077753|0|3704.0|0
0|2020-11-27|3572.0|0|132.0|0|3.5637149028077753|0|3704.0|0
0|2020-11-28|3572.0|0|132.0|0|3.5637149028077753|0|3704.0|0
0|2020-11-29|3572.0|0|132.0|0|3.5637149028077753|0|3704.0|0
0|2020-11-30|3572.0|0|132.0|0|3.5637149028077753|0|3704.0|0
0|2020-12-01|3482.0|0|147.0|0|4.0507026729126485|0|3629.0|0
0|2020-12-02|3482.0|0|147.0|0|4.0507026729126485|0|3629.0|0
0|2020-12-03|3482.0|0|147.0|0|4.0507026729126485|0|3629.0|0
0|2020-12-04|3482.0|0|147.0|0|4.0507026729126485|0|3629.0|0
0|2020-12-05|3482.0|0|147.0|0|4.0507026729126485|0|3629.0|0
0|2020-12-06|3482.0|0|147.0|0|4.0507026729126485|0|3629.0|0
0|2020-12-07|3482.0|0|147.0|0|4.0507026729126485|0|3629.0|0
