|dates|Piute_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Piute_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Piute_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Piute_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Piute_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Piute_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Piute_Utah_UnitedStates.TotalPopulation.data|Piute_Utah_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|1479.0|0
