|dates|Wise_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Wise_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Wise_Virginia_UnitedStates.NYT_ConfirmedDeaths.data|Wise_Virginia_UnitedStates.NYT_ConfirmedDeaths.missing|Wise_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Wise_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Wise_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Wise_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
