|dates|Richland_NorthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Richland_NorthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Richland_NorthDakota_UnitedStates.NYT_ConfirmedDeaths.data|Richland_NorthDakota_UnitedStates.NYT_ConfirmedDeaths.missing|Richland_NorthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Richland_NorthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Richland_NorthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Richland_NorthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
