|dates|Washington_Wisconsin_UnitedStates.BLS_EmployedPopulation.data|Washington_Wisconsin_UnitedStates.BLS_EmployedPopulation.missing|Washington_Wisconsin_UnitedStates.BLS_UnemployedPopulation.data|Washington_Wisconsin_UnitedStates.BLS_UnemployedPopulation.missing|Washington_Wisconsin_UnitedStates.BLS_UnemploymentRate.data|Washington_Wisconsin_UnitedStates.BLS_UnemploymentRate.missing|Washington_Wisconsin_UnitedStates.BLS_LaborForcePopulation.data|Washington_Wisconsin_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|74167.0|0|2448.0|0|3.195196763035959|0|76615.0|0
0|2020-01-02|74167.0|0|2448.0|0|3.195196763035959|0|76615.0|0
0|2020-01-03|74167.0|0|2448.0|0|3.195196763035959|0|76615.0|0
0|2020-01-04|74167.0|0|2448.0|0|3.195196763035959|0|76615.0|0
0|2020-01-05|74167.0|0|2448.0|0|3.195196763035959|0|76615.0|0
0|2020-01-06|74167.0|0|2448.0|0|3.195196763035959|0|76615.0|0
0|2020-01-07|74167.0|0|2448.0|0|3.195196763035959|0|76615.0|0
0|2020-01-08|74167.0|0|2448.0|0|3.195196763035959|0|76615.0|0
0|2020-01-09|74167.0|0|2448.0|0|3.195196763035959|0|76615.0|0
0|2020-01-10|74167.0|0|2448.0|0|3.195196763035959|0|76615.0|0
0|2020-01-11|74167.0|0|2448.0|0|3.195196763035959|0|76615.0|0
0|2020-01-12|74167.0|0|2448.0|0|3.195196763035959|0|76615.0|0
0|2020-01-13|74167.0|0|2448.0|0|3.195196763035959|0|76615.0|0
0|2020-01-14|74167.0|0|2448.0|0|3.195196763035959|0|76615.0|0
0|2020-01-15|74167.0|0|2448.0|0|3.195196763035959|0|76615.0|0
0|2020-01-16|74167.0|0|2448.0|0|3.195196763035959|0|76615.0|0
0|2020-01-17|74167.0|0|2448.0|0|3.195196763035959|0|76615.0|0
0|2020-01-18|74167.0|0|2448.0|0|3.195196763035959|0|76615.0|0
0|2020-01-19|74167.0|0|2448.0|0|3.195196763035959|0|76615.0|0
0|2020-01-20|74167.0|0|2448.0|0|3.195196763035959|0|76615.0|0
0|2020-01-21|74167.0|0|2448.0|0|3.195196763035959|0|76615.0|0
0|2020-01-22|74167.0|0|2448.0|0|3.195196763035959|0|76615.0|0
0|2020-01-23|74167.0|0|2448.0|0|3.195196763035959|0|76615.0|0
0|2020-01-24|74167.0|0|2448.0|0|3.195196763035959|0|76615.0|0
0|2020-01-25|74167.0|0|2448.0|0|3.195196763035959|0|76615.0|0
0|2020-01-26|74167.0|0|2448.0|0|3.195196763035959|0|76615.0|0
0|2020-01-27|74167.0|0|2448.0|0|3.195196763035959|0|76615.0|0
0|2020-01-28|74167.0|0|2448.0|0|3.195196763035959|0|76615.0|0
0|2020-01-29|74167.0|0|2448.0|0|3.195196763035959|0|76615.0|0
0|2020-01-30|74167.0|0|2448.0|0|3.195196763035959|0|76615.0|0
0|2020-01-31|74167.0|0|2448.0|0|3.195196763035959|0|76615.0|0
0|2020-02-01|74657.0|0|2372.5|0|3.0799888354461604|0|77029.5|0
0|2020-02-02|74657.0|0|2372.5|0|3.0799888354461604|0|77029.5|0
0|2020-02-03|74657.0|0|2372.5|0|3.0799888354461604|0|77029.5|0
0|2020-02-04|74657.0|0|2372.5|0|3.0799888354461604|0|77029.5|0
0|2020-02-05|74657.0|0|2372.5|0|3.0799888354461604|0|77029.5|0
0|2020-02-06|74657.0|0|2372.5|0|3.0799888354461604|0|77029.5|0
0|2020-02-07|74657.0|0|2372.5|0|3.0799888354461604|0|77029.5|0
0|2020-02-08|74657.0|0|2372.5|0|3.0799888354461604|0|77029.5|0
0|2020-02-09|74657.0|0|2372.5|0|3.0799888354461604|0|77029.5|0
0|2020-02-10|74657.0|0|2372.5|0|3.0799888354461604|0|77029.5|0
0|2020-02-11|74657.0|0|2372.5|0|3.0799888354461604|0|77029.5|0
0|2020-02-12|74657.0|0|2372.5|0|3.0799888354461604|0|77029.5|0
0|2020-02-13|74657.0|0|2372.5|0|3.0799888354461604|0|77029.5|0
0|2020-02-14|74657.0|0|2372.5|0|3.0799888354461604|0|77029.5|0
0|2020-02-15|74657.0|0|2372.5|0|3.0799888354461604|0|77029.5|0
0|2020-02-16|74657.0|0|2372.5|0|3.0799888354461604|0|77029.5|0
0|2020-02-17|74657.0|0|2372.5|0|3.0799888354461604|0|77029.5|0
0|2020-02-18|74657.0|0|2372.5|0|3.0799888354461604|0|77029.5|0
0|2020-02-19|74657.0|0|2372.5|0|3.0799888354461604|0|77029.5|0
0|2020-02-20|74657.0|0|2372.5|0|3.0799888354461604|0|77029.5|0
0|2020-02-21|74657.0|0|2372.5|0|3.0799888354461604|0|77029.5|0
0|2020-02-22|74657.0|0|2372.5|0|3.0799888354461604|0|77029.5|0
0|2020-02-23|74657.0|0|2372.5|0|3.0799888354461604|0|77029.5|0
0|2020-02-24|74657.0|0|2372.5|0|3.0799888354461604|0|77029.5|0
0|2020-02-25|74657.0|0|2372.5|0|3.0799888354461604|0|77029.5|0
0|2020-02-26|74657.0|0|2372.5|0|3.0799888354461604|0|77029.5|0
0|2020-02-27|74657.0|0|2372.5|0|3.0799888354461604|0|77029.5|0
0|2020-02-28|74657.0|0|2372.5|0|3.0799888354461604|0|77029.5|0
0|2020-02-29|74657.0|0|2372.5|0|3.0799888354461604|0|77029.5|0
0|2020-03-01|73888.0|0|2243.5|0|2.9468748152867077|0|76131.5|0
0|2020-03-02|73888.0|0|2243.5|0|2.9468748152867077|0|76131.5|0
0|2020-03-03|73888.0|0|2243.5|0|2.9468748152867077|0|76131.5|0
0|2020-03-04|73888.0|0|2243.5|0|2.9468748152867077|0|76131.5|0
0|2020-03-05|73888.0|0|2243.5|0|2.9468748152867077|0|76131.5|0
0|2020-03-06|73888.0|0|2243.5|0|2.9468748152867077|0|76131.5|0
0|2020-03-07|73888.0|0|2243.5|0|2.9468748152867077|0|76131.5|0
0|2020-03-08|73888.0|0|2243.5|0|2.9468748152867077|0|76131.5|0
0|2020-03-09|73888.0|0|2243.5|0|2.9468748152867077|0|76131.5|0
0|2020-03-10|73888.0|0|2243.5|0|2.9468748152867077|0|76131.5|0
0|2020-03-11|73888.0|0|2243.5|0|2.9468748152867077|0|76131.5|0
0|2020-03-12|73888.0|0|2243.5|0|2.9468748152867077|0|76131.5|0
0|2020-03-13|73888.0|0|2243.5|0|2.9468748152867077|0|76131.5|0
0|2020-03-14|73888.0|0|2243.5|0|2.9468748152867077|0|76131.5|0
0|2020-03-15|73888.0|0|2243.5|0|2.9468748152867077|0|76131.5|0
0|2020-03-16|73888.0|0|2243.5|0|2.9468748152867077|0|76131.5|0
0|2020-03-17|73888.0|0|2243.5|0|2.9468748152867077|0|76131.5|0
0|2020-03-18|73888.0|0|2243.5|0|2.9468748152867077|0|76131.5|0
0|2020-03-19|73888.0|0|2243.5|0|2.9468748152867077|0|76131.5|0
0|2020-03-20|73888.0|0|2243.5|0|2.9468748152867077|0|76131.5|0
0|2020-03-21|73888.0|0|2243.5|0|2.9468748152867077|0|76131.5|0
0|2020-03-22|73888.0|0|2243.5|0|2.9468748152867077|0|76131.5|0
0|2020-03-23|73888.0|0|2243.5|0|2.9468748152867077|0|76131.5|0
0|2020-03-24|73888.0|0|2243.5|0|2.9468748152867077|0|76131.5|0
0|2020-03-25|73888.0|0|2243.5|0|2.9468748152867077|0|76131.5|0
0|2020-03-26|73888.0|0|2243.5|0|2.9468748152867077|0|76131.5|0
0|2020-03-27|73888.0|0|2243.5|0|2.9468748152867077|0|76131.5|0
