|dates|Union_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Union_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Union_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Union_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Union_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Union_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Union_Illinois_UnitedStates.TotalPopulation.data|Union_Illinois_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|16653.0|0
