|dates|Wasco_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Wasco_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Wasco_Oregon_UnitedStates.NYT_ConfirmedDeaths.data|Wasco_Oregon_UnitedStates.NYT_ConfirmedDeaths.missing|Wasco_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Wasco_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Wasco_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Wasco_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
