|dates|Tulare_California_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Tulare_California_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Tulare_California_UnitedStates.NYT_ConfirmedDeaths.data|Tulare_California_UnitedStates.NYT_ConfirmedDeaths.missing|Tulare_California_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Tulare_California_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Tulare_California_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Tulare_California_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
