|dates|Ravalli_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Ravalli_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Ravalli_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Ravalli_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Ravalli_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Ravalli_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Ravalli_Montana_UnitedStates.TotalPopulation.data|Ravalli_Montana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|43806.0|0
