|dates|Clay_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Clay_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Clay_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Clay_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Clay_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Clay_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Clay_Iowa_UnitedStates.TotalPopulation.data|Clay_Iowa_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|16016.0|0
