|dates|Mohave_Arizona_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Mohave_Arizona_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Mohave_Arizona_UnitedStates.NYT_ConfirmedDeaths.data|Mohave_Arizona_UnitedStates.NYT_ConfirmedDeaths.missing|Mohave_Arizona_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Mohave_Arizona_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Mohave_Arizona_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Mohave_Arizona_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
