|dates|Augusta_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Augusta_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Augusta_Virginia_UnitedStates.NYT_ConfirmedDeaths.data|Augusta_Virginia_UnitedStates.NYT_ConfirmedDeaths.missing|Augusta_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Augusta_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Augusta_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Augusta_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
