|dates|Sweetwater_Wyoming_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Sweetwater_Wyoming_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Sweetwater_Wyoming_UnitedStates.NYT_ConfirmedDeaths.data|Sweetwater_Wyoming_UnitedStates.NYT_ConfirmedDeaths.missing|Sweetwater_Wyoming_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Sweetwater_Wyoming_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Sweetwater_Wyoming_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Sweetwater_Wyoming_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
