|dates|Dawson_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Dawson_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Dawson_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Dawson_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Dawson_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Dawson_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Dawson_Texas_UnitedStates.TotalPopulation.data|Dawson_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|12728.0|0
