|dates|Covington_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Covington_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Covington_Alabama_UnitedStates.NYT_ConfirmedDeaths.data|Covington_Alabama_UnitedStates.NYT_ConfirmedDeaths.missing|Covington_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Covington_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Covington_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Covington_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
