|dates|Schuyler_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Schuyler_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Schuyler_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Schuyler_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Schuyler_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Schuyler_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Schuyler_NewYork_UnitedStates.TotalPopulation.data|Schuyler_NewYork_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|17807.0|0
