|dates|Hawkins_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Hawkins_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Hawkins_Tennessee_UnitedStates.NYT_ConfirmedDeaths.data|Hawkins_Tennessee_UnitedStates.NYT_ConfirmedDeaths.missing|Hawkins_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Hawkins_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Hawkins_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Hawkins_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
