|dates|PowderRiver_Montana_UnitedStates.BLS_EmployedPopulation.data|PowderRiver_Montana_UnitedStates.BLS_EmployedPopulation.missing|PowderRiver_Montana_UnitedStates.BLS_UnemployedPopulation.data|PowderRiver_Montana_UnitedStates.BLS_UnemployedPopulation.missing|PowderRiver_Montana_UnitedStates.BLS_UnemploymentRate.data|PowderRiver_Montana_UnitedStates.BLS_UnemploymentRate.missing|PowderRiver_Montana_UnitedStates.BLS_LaborForcePopulation.data|PowderRiver_Montana_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-20|931.0|0|28.5|0|2.9702970297029703|0|959.5|0
0|2020-02-21|931.0|0|28.5|0|2.9702970297029703|0|959.5|0
0|2020-02-22|931.0|0|28.5|0|2.9702970297029703|0|959.5|0
0|2020-02-23|931.0|0|28.5|0|2.9702970297029703|0|959.5|0
0|2020-02-24|931.0|0|28.5|0|2.9702970297029703|0|959.5|0
0|2020-02-25|931.0|0|28.5|0|2.9702970297029703|0|959.5|0
0|2020-02-26|931.0|0|28.5|0|2.9702970297029703|0|959.5|0
0|2020-02-27|931.0|0|28.5|0|2.9702970297029703|0|959.5|0
0|2020-02-28|931.0|0|28.5|0|2.9702970297029703|0|959.5|0
0|2020-02-29|931.0|0|28.5|0|2.9702970297029703|0|959.5|0
0|2020-03-01|937.0|0|34.0|0|3.501544799176107|0|971.0|0
0|2020-03-02|937.0|0|34.0|0|3.501544799176107|0|971.0|0
0|2020-03-03|937.0|0|34.0|0|3.501544799176107|0|971.0|0
0|2020-03-04|937.0|0|34.0|0|3.501544799176107|0|971.0|0
0|2020-03-05|937.0|0|34.0|0|3.501544799176107|0|971.0|0
0|2020-03-06|937.0|0|34.0|0|3.501544799176107|0|971.0|0
0|2020-03-07|937.0|0|34.0|0|3.501544799176107|0|971.0|0
0|2020-03-08|937.0|0|34.0|0|3.501544799176107|0|971.0|0
0|2020-03-09|937.0|0|34.0|0|3.501544799176107|0|971.0|0
0|2020-03-10|937.0|0|34.0|0|3.501544799176107|0|971.0|0
0|2020-03-11|937.0|0|34.0|0|3.501544799176107|0|971.0|0
0|2020-03-12|937.0|0|34.0|0|3.501544799176107|0|971.0|0
0|2020-03-13|937.0|0|34.0|0|3.501544799176107|0|971.0|0
0|2020-03-14|937.0|0|34.0|0|3.501544799176107|0|971.0|0
0|2020-03-15|937.0|0|34.0|0|3.501544799176107|0|971.0|0
0|2020-03-16|937.0|0|34.0|0|3.501544799176107|0|971.0|0
0|2020-03-17|937.0|0|34.0|0|3.501544799176107|0|971.0|0
0|2020-03-18|937.0|0|34.0|0|3.501544799176107|0|971.0|0
0|2020-03-19|937.0|0|34.0|0|3.501544799176107|0|971.0|0
0|2020-03-20|937.0|0|34.0|0|3.501544799176107|0|971.0|0
0|2020-03-21|937.0|0|34.0|0|3.501544799176107|0|971.0|0
0|2020-03-22|937.0|0|34.0|0|3.501544799176107|0|971.0|0
0|2020-03-23|937.0|0|34.0|0|3.501544799176107|0|971.0|0
0|2020-03-24|937.0|0|34.0|0|3.501544799176107|0|971.0|0
0|2020-03-25|937.0|0|34.0|0|3.501544799176107|0|971.0|0
0|2020-03-26|937.0|0|34.0|0|3.501544799176107|0|971.0|0
0|2020-03-27|937.0|0|34.0|0|3.501544799176107|0|971.0|0
0|2020-03-28|937.0|0|34.0|0|3.501544799176107|0|971.0|0
0|2020-03-29|937.0|0|34.0|0|3.501544799176107|0|971.0|0
0|2020-03-30|937.0|0|34.0|0|3.501544799176107|0|971.0|0
0|2020-03-31|937.0|0|34.0|0|3.501544799176107|0|971.0|0
0|2020-04-01|911.5|0|50.0|0|5.200208008320333|0|961.5|0
0|2020-04-02|911.5|0|50.0|0|5.200208008320333|0|961.5|0
0|2020-04-03|911.5|0|50.0|0|5.200208008320333|0|961.5|0
0|2020-04-04|911.5|0|50.0|0|5.200208008320333|0|961.5|0
0|2020-04-05|911.5|0|50.0|0|5.200208008320333|0|961.5|0
0|2020-04-06|911.5|0|50.0|0|5.200208008320333|0|961.5|0
0|2020-04-07|911.5|0|50.0|0|5.200208008320333|0|961.5|0
0|2020-04-08|911.5|0|50.0|0|5.200208008320333|0|961.5|0
0|2020-04-09|911.5|0|50.0|0|5.200208008320333|0|961.5|0
0|2020-04-10|911.5|0|50.0|0|5.200208008320333|0|961.5|0
0|2020-04-11|911.5|0|50.0|0|5.200208008320333|0|961.5|0
0|2020-04-12|911.5|0|50.0|0|5.200208008320333|0|961.5|0
0|2020-04-13|911.5|0|50.0|0|5.200208008320333|0|961.5|0
0|2020-04-14|911.5|0|50.0|0|5.200208008320333|0|961.5|0
0|2020-04-15|911.5|0|50.0|0|5.200208008320333|0|961.5|0
0|2020-04-16|911.5|0|50.0|0|5.200208008320333|0|961.5|0
0|2020-04-17|911.5|0|50.0|0|5.200208008320333|0|961.5|0
0|2020-04-18|911.5|0|50.0|0|5.200208008320333|0|961.5|0
0|2020-04-19|911.5|0|50.0|0|5.200208008320333|0|961.5|0
0|2020-04-20|911.5|0|50.0|0|5.200208008320333|0|961.5|0
0|2020-04-21|911.5|0|50.0|0|5.200208008320333|0|961.5|0
0|2020-04-22|911.5|0|50.0|0|5.200208008320333|0|961.5|0
0|2020-04-23|911.5|0|50.0|0|5.200208008320333|0|961.5|0
0|2020-04-24|911.5|0|50.0|0|5.200208008320333|0|961.5|0
0|2020-04-25|911.5|0|50.0|0|5.200208008320333|0|961.5|0
0|2020-04-26|911.5|0|50.0|0|5.200208008320333|0|961.5|0
0|2020-04-27|911.5|0|50.0|0|5.200208008320333|0|961.5|0
0|2020-04-28|911.5|0|50.0|0|5.200208008320333|0|961.5|0
0|2020-04-29|911.5|0|50.0|0|5.200208008320333|0|961.5|0
0|2020-04-30|911.5|0|50.0|0|5.200208008320333|0|961.5|0
0|2020-05-01|861.0|0|35.0|0|3.90625|0|896.0|0
0|2020-05-02|861.0|0|35.0|0|3.90625|0|896.0|0
0|2020-05-03|861.0|0|35.0|0|3.90625|0|896.0|0
0|2020-05-04|861.0|0|35.0|0|3.90625|0|896.0|0
0|2020-05-05|861.0|0|35.0|0|3.90625|0|896.0|0
0|2020-05-06|861.0|0|35.0|0|3.90625|0|896.0|0
0|2020-05-07|861.0|0|35.0|0|3.90625|0|896.0|0
0|2020-05-08|861.0|0|35.0|0|3.90625|0|896.0|0
0|2020-05-09|861.0|0|35.0|0|3.90625|0|896.0|0
0|2020-05-10|861.0|0|35.0|0|3.90625|0|896.0|0
0|2020-05-11|861.0|0|35.0|0|3.90625|0|896.0|0
0|2020-05-12|861.0|0|35.0|0|3.90625|0|896.0|0
0|2020-05-13|861.0|0|35.0|0|3.90625|0|896.0|0
0|2020-05-14|861.0|0|35.0|0|3.90625|0|896.0|0
0|2020-05-15|861.0|0|35.0|0|3.90625|0|896.0|0
0|2020-05-16|861.0|0|35.0|0|3.90625|0|896.0|0
0|2020-05-17|861.0|0|35.0|0|3.90625|0|896.0|0
0|2020-05-18|861.0|0|35.0|0|3.90625|0|896.0|0
0|2020-05-19|861.0|0|35.0|0|3.90625|0|896.0|0
0|2020-05-20|861.0|0|35.0|0|3.90625|0|896.0|0
0|2020-05-21|861.0|0|35.0|0|3.90625|0|896.0|0
0|2020-05-22|861.0|0|35.0|0|3.90625|0|896.0|0
0|2020-05-23|861.0|0|35.0|0|3.90625|0|896.0|0
0|2020-05-24|861.0|0|35.0|0|3.90625|0|896.0|0
0|2020-05-25|861.0|0|35.0|0|3.90625|0|896.0|0
0|2020-05-26|861.0|0|35.0|0|3.90625|0|896.0|0
0|2020-05-27|861.0|0|35.0|0|3.90625|0|896.0|0
0|2020-05-28|861.0|0|35.0|0|3.90625|0|896.0|0
0|2020-05-29|861.0|0|35.0|0|3.90625|0|896.0|0
0|2020-05-30|861.0|0|35.0|0|3.90625|0|896.0|0
0|2020-05-31|861.0|0|35.0|0|3.90625|0|896.0|0
0|2020-06-01|938.0|0|35.0|0|3.597122302158273|0|973.0|0
0|2020-06-02|938.0|0|35.0|0|3.597122302158273|0|973.0|0
0|2020-06-03|938.0|0|35.0|0|3.597122302158273|0|973.0|0
0|2020-06-04|938.0|0|35.0|0|3.597122302158273|0|973.0|0
0|2020-06-05|938.0|0|35.0|0|3.597122302158273|0|973.0|0
0|2020-06-06|938.0|0|35.0|0|3.597122302158273|0|973.0|0
0|2020-06-07|938.0|0|35.0|0|3.597122302158273|0|973.0|0
0|2020-06-08|938.0|0|35.0|0|3.597122302158273|0|973.0|0
0|2020-06-09|938.0|0|35.0|0|3.597122302158273|0|973.0|0
0|2020-06-10|938.0|0|35.0|0|3.597122302158273|0|973.0|0
0|2020-06-11|938.0|0|35.0|0|3.597122302158273|0|973.0|0
0|2020-06-12|938.0|0|35.0|0|3.597122302158273|0|973.0|0
0|2020-06-13|938.0|0|35.0|0|3.597122302158273|0|973.0|0
0|2020-06-14|938.0|0|35.0|0|3.597122302158273|0|973.0|0
0|2020-06-15|938.0|0|35.0|0|3.597122302158273|0|973.0|0
0|2020-06-16|938.0|0|35.0|0|3.597122302158273|0|973.0|0
0|2020-06-17|938.0|0|35.0|0|3.597122302158273|0|973.0|0
0|2020-06-18|938.0|0|35.0|0|3.597122302158273|0|973.0|0
0|2020-06-19|938.0|0|35.0|0|3.597122302158273|0|973.0|0
0|2020-06-20|938.0|0|35.0|0|3.597122302158273|0|973.0|0
0|2020-06-21|938.0|0|35.0|0|3.597122302158273|0|973.0|0
0|2020-06-22|938.0|0|35.0|0|3.597122302158273|0|973.0|0
0|2020-06-23|938.0|0|35.0|0|3.597122302158273|0|973.0|0
0|2020-06-24|938.0|0|35.0|0|3.597122302158273|0|973.0|0
0|2020-06-25|938.0|0|35.0|0|3.597122302158273|0|973.0|0
0|2020-06-26|938.0|0|35.0|0|3.597122302158273|0|973.0|0
0|2020-06-27|938.0|0|35.0|0|3.597122302158273|0|973.0|0
0|2020-06-28|938.0|0|35.0|0|3.597122302158273|0|973.0|0
0|2020-06-29|938.0|0|35.0|0|3.597122302158273|0|973.0|0
0|2020-06-30|938.0|0|35.0|0|3.597122302158273|0|973.0|0
0|2020-07-01|900.0|0|28.0|0|3.0172413793103448|0|928.0|0
0|2020-07-02|900.0|0|28.0|0|3.0172413793103448|0|928.0|0
0|2020-07-03|900.0|0|28.0|0|3.0172413793103448|0|928.0|0
0|2020-07-04|900.0|0|28.0|0|3.0172413793103448|0|928.0|0
0|2020-07-05|900.0|0|28.0|0|3.0172413793103448|0|928.0|0
0|2020-07-06|900.0|0|28.0|0|3.0172413793103448|0|928.0|0
0|2020-07-07|900.0|0|28.0|0|3.0172413793103448|0|928.0|0
0|2020-07-08|900.0|0|28.0|0|3.0172413793103448|0|928.0|0
0|2020-07-09|900.0|0|28.0|0|3.0172413793103448|0|928.0|0
0|2020-07-10|900.0|0|28.0|0|3.0172413793103448|0|928.0|0
0|2020-07-11|900.0|0|28.0|0|3.0172413793103448|0|928.0|0
0|2020-07-12|900.0|0|28.0|0|3.0172413793103448|0|928.0|0
0|2020-07-13|900.0|0|28.0|0|3.0172413793103448|0|928.0|0
0|2020-07-14|900.0|0|28.0|0|3.0172413793103448|0|928.0|0
0|2020-07-15|900.0|0|28.0|0|3.0172413793103448|0|928.0|0
0|2020-07-16|900.0|0|28.0|0|3.0172413793103448|0|928.0|0
0|2020-07-17|900.0|0|28.0|0|3.0172413793103448|0|928.0|0
0|2020-07-18|900.0|0|28.0|0|3.0172413793103448|0|928.0|0
0|2020-07-19|900.0|0|28.0|0|3.0172413793103448|0|928.0|0
0|2020-07-20|900.0|0|28.0|0|3.0172413793103448|0|928.0|0
0|2020-07-21|900.0|0|28.0|0|3.0172413793103448|0|928.0|0
0|2020-07-22|900.0|0|28.0|0|3.0172413793103448|0|928.0|0
0|2020-07-23|900.0|0|28.0|0|3.0172413793103448|0|928.0|0
0|2020-07-24|900.0|0|28.0|0|3.0172413793103448|0|928.0|0
0|2020-07-25|900.0|0|28.0|0|3.0172413793103448|0|928.0|0
0|2020-07-26|900.0|0|28.0|0|3.0172413793103448|0|928.0|0
0|2020-07-27|900.0|0|28.0|0|3.0172413793103448|0|928.0|0
0|2020-07-28|900.0|0|28.0|0|3.0172413793103448|0|928.0|0
0|2020-07-29|900.0|0|28.0|0|3.0172413793103448|0|928.0|0
0|2020-07-30|900.0|0|28.0|0|3.0172413793103448|0|928.0|0
0|2020-07-31|900.0|0|28.0|0|3.0172413793103448|0|928.0|0
0|2020-08-01|959.0|0|17.0|0|1.7418032786885247|0|976.0|0
0|2020-08-02|959.0|0|17.0|0|1.7418032786885247|0|976.0|0
0|2020-08-03|959.0|0|17.0|0|1.7418032786885247|0|976.0|0
0|2020-08-04|959.0|0|17.0|0|1.7418032786885247|0|976.0|0
0|2020-08-05|959.0|0|17.0|0|1.7418032786885247|0|976.0|0
0|2020-08-06|959.0|0|17.0|0|1.7418032786885247|0|976.0|0
0|2020-08-07|959.0|0|17.0|0|1.7418032786885247|0|976.0|0
0|2020-08-08|959.0|0|17.0|0|1.7418032786885247|0|976.0|0
0|2020-08-09|959.0|0|17.0|0|1.7418032786885247|0|976.0|0
0|2020-08-10|959.0|0|17.0|0|1.7418032786885247|0|976.0|0
0|2020-08-11|959.0|0|17.0|0|1.7418032786885247|0|976.0|0
0|2020-08-12|959.0|0|17.0|0|1.7418032786885247|0|976.0|0
0|2020-08-13|959.0|0|17.0|0|1.7418032786885247|0|976.0|0
0|2020-08-14|959.0|0|17.0|0|1.7418032786885247|0|976.0|0
0|2020-08-15|959.0|0|17.0|0|1.7418032786885247|0|976.0|0
0|2020-08-16|959.0|0|17.0|0|1.7418032786885247|0|976.0|0
0|2020-08-17|959.0|0|17.0|0|1.7418032786885247|0|976.0|0
0|2020-08-18|959.0|0|17.0|0|1.7418032786885247|0|976.0|0
0|2020-08-19|959.0|0|17.0|0|1.7418032786885247|0|976.0|0
0|2020-08-20|959.0|0|17.0|0|1.7418032786885247|0|976.0|0
0|2020-08-21|959.0|0|17.0|0|1.7418032786885247|0|976.0|0
0|2020-08-22|959.0|0|17.0|0|1.7418032786885247|0|976.0|0
0|2020-08-23|959.0|0|17.0|0|1.7418032786885247|0|976.0|0
0|2020-08-24|959.0|0|17.0|0|1.7418032786885247|0|976.0|0
0|2020-08-25|959.0|0|17.0|0|1.7418032786885247|0|976.0|0
0|2020-08-26|959.0|0|17.0|0|1.7418032786885247|0|976.0|0
0|2020-08-27|959.0|0|17.0|0|1.7418032786885247|0|976.0|0
0|2020-08-28|959.0|0|17.0|0|1.7418032786885247|0|976.0|0
0|2020-08-29|959.0|0|17.0|0|1.7418032786885247|0|976.0|0
0|2020-08-30|959.0|0|17.0|0|1.7418032786885247|0|976.0|0
0|2020-08-31|959.0|0|17.0|0|1.7418032786885247|0|976.0|0
0|2020-09-01|963.0|0|21.0|0|2.1341463414634148|0|984.0|0
0|2020-09-02|963.0|0|21.0|0|2.1341463414634148|0|984.0|0
0|2020-09-03|963.0|0|21.0|0|2.1341463414634148|0|984.0|0
0|2020-09-04|963.0|0|21.0|0|2.1341463414634148|0|984.0|0
0|2020-09-05|963.0|0|21.0|0|2.1341463414634148|0|984.0|0
0|2020-09-06|963.0|0|21.0|0|2.1341463414634148|0|984.0|0
0|2020-09-07|963.0|0|21.0|0|2.1341463414634148|0|984.0|0
0|2020-09-08|963.0|0|21.0|0|2.1341463414634148|0|984.0|0
0|2020-09-09|963.0|0|21.0|0|2.1341463414634148|0|984.0|0
0|2020-09-10|963.0|0|21.0|0|2.1341463414634148|0|984.0|0
0|2020-09-11|963.0|0|21.0|0|2.1341463414634148|0|984.0|0
0|2020-09-12|963.0|0|21.0|0|2.1341463414634148|0|984.0|0
0|2020-09-13|963.0|0|21.0|0|2.1341463414634148|0|984.0|0
0|2020-09-14|963.0|0|21.0|0|2.1341463414634148|0|984.0|0
0|2020-09-15|963.0|0|21.0|0|2.1341463414634148|0|984.0|0
0|2020-09-16|963.0|0|21.0|0|2.1341463414634148|0|984.0|0
0|2020-09-17|963.0|0|21.0|0|2.1341463414634148|0|984.0|0
0|2020-09-18|963.0|0|21.0|0|2.1341463414634148|0|984.0|0
0|2020-09-19|963.0|0|21.0|0|2.1341463414634148|0|984.0|0
0|2020-09-20|963.0|0|21.0|0|2.1341463414634148|0|984.0|0
0|2020-09-21|963.0|0|21.0|0|2.1341463414634148|0|984.0|0
0|2020-09-22|963.0|0|21.0|0|2.1341463414634148|0|984.0|0
0|2020-09-23|963.0|0|21.0|0|2.1341463414634148|0|984.0|0
0|2020-09-24|963.0|0|21.0|0|2.1341463414634148|0|984.0|0
0|2020-09-25|963.0|0|21.0|0|2.1341463414634148|0|984.0|0
0|2020-09-26|963.0|0|21.0|0|2.1341463414634148|0|984.0|0
0|2020-09-27|963.0|0|21.0|0|2.1341463414634148|0|984.0|0
0|2020-09-28|963.0|0|21.0|0|2.1341463414634148|0|984.0|0
0|2020-09-29|963.0|0|21.0|0|2.1341463414634148|0|984.0|0
0|2020-09-30|963.0|0|21.0|0|2.1341463414634148|0|984.0|0
0|2020-10-01|1021.0|0|26.0|0|2.483285577841452|0|1047.0|0
0|2020-10-02|1021.0|0|26.0|0|2.483285577841452|0|1047.0|0
0|2020-10-03|1021.0|0|26.0|0|2.483285577841452|0|1047.0|0
0|2020-10-04|1021.0|0|26.0|0|2.483285577841452|0|1047.0|0
0|2020-10-05|1021.0|0|26.0|0|2.483285577841452|0|1047.0|0
0|2020-10-06|1021.0|0|26.0|0|2.483285577841452|0|1047.0|0
0|2020-10-07|1021.0|0|26.0|0|2.483285577841452|0|1047.0|0
0|2020-10-08|1021.0|0|26.0|0|2.483285577841452|0|1047.0|0
0|2020-10-09|1021.0|0|26.0|0|2.483285577841452|0|1047.0|0
0|2020-10-10|1021.0|0|26.0|0|2.483285577841452|0|1047.0|0
0|2020-10-11|1021.0|0|26.0|0|2.483285577841452|0|1047.0|0
0|2020-10-12|1021.0|0|26.0|0|2.483285577841452|0|1047.0|0
0|2020-10-13|1021.0|0|26.0|0|2.483285577841452|0|1047.0|0
0|2020-10-14|1021.0|0|26.0|0|2.483285577841452|0|1047.0|0
0|2020-10-15|1021.0|0|26.0|0|2.483285577841452|0|1047.0|0
0|2020-10-16|1021.0|0|26.0|0|2.483285577841452|0|1047.0|0
0|2020-10-17|1021.0|0|26.0|0|2.483285577841452|0|1047.0|0
0|2020-10-18|1021.0|0|26.0|0|2.483285577841452|0|1047.0|0
0|2020-10-19|1021.0|0|26.0|0|2.483285577841452|0|1047.0|0
0|2020-10-20|1021.0|0|26.0|0|2.483285577841452|0|1047.0|0
0|2020-10-21|1021.0|0|26.0|0|2.483285577841452|0|1047.0|0
0|2020-10-22|1021.0|0|26.0|0|2.483285577841452|0|1047.0|0
0|2020-10-23|1021.0|0|26.0|0|2.483285577841452|0|1047.0|0
0|2020-10-24|1021.0|0|26.0|0|2.483285577841452|0|1047.0|0
0|2020-10-25|1021.0|0|26.0|0|2.483285577841452|0|1047.0|0
0|2020-10-26|1021.0|0|26.0|0|2.483285577841452|0|1047.0|0
0|2020-10-27|1021.0|0|26.0|0|2.483285577841452|0|1047.0|0
0|2020-10-28|1021.0|0|26.0|0|2.483285577841452|0|1047.0|0
0|2020-10-29|1021.0|0|26.0|0|2.483285577841452|0|1047.0|0
0|2020-10-30|1021.0|0|26.0|0|2.483285577841452|0|1047.0|0
0|2020-10-31|1021.0|0|26.0|0|2.483285577841452|0|1047.0|0
0|2020-11-01|1012.0|0|24.0|0|2.3166023166023164|0|1036.0|0
0|2020-11-02|1012.0|0|24.0|0|2.3166023166023164|0|1036.0|0
0|2020-11-03|1012.0|0|24.0|0|2.3166023166023164|0|1036.0|0
0|2020-11-04|1012.0|0|24.0|0|2.3166023166023164|0|1036.0|0
0|2020-11-05|1012.0|0|24.0|0|2.3166023166023164|0|1036.0|0
0|2020-11-06|1012.0|0|24.0|0|2.3166023166023164|0|1036.0|0
0|2020-11-07|1012.0|0|24.0|0|2.3166023166023164|0|1036.0|0
0|2020-11-08|1012.0|0|24.0|0|2.3166023166023164|0|1036.0|0
0|2020-11-09|1012.0|0|24.0|0|2.3166023166023164|0|1036.0|0
0|2020-11-10|1012.0|0|24.0|0|2.3166023166023164|0|1036.0|0
0|2020-11-11|1012.0|0|24.0|0|2.3166023166023164|0|1036.0|0
0|2020-11-12|1012.0|0|24.0|0|2.3166023166023164|0|1036.0|0
0|2020-11-13|1012.0|0|24.0|0|2.3166023166023164|0|1036.0|0
0|2020-11-14|1012.0|0|24.0|0|2.3166023166023164|0|1036.0|0
0|2020-11-15|1012.0|0|24.0|0|2.3166023166023164|0|1036.0|0
0|2020-11-16|1012.0|0|24.0|0|2.3166023166023164|0|1036.0|0
0|2020-11-17|1012.0|0|24.0|0|2.3166023166023164|0|1036.0|0
0|2020-11-18|1012.0|0|24.0|0|2.3166023166023164|0|1036.0|0
0|2020-11-19|1012.0|0|24.0|0|2.3166023166023164|0|1036.0|0
0|2020-11-20|1012.0|0|24.0|0|2.3166023166023164|0|1036.0|0
0|2020-11-21|1012.0|0|24.0|0|2.3166023166023164|0|1036.0|0
0|2020-11-22|1012.0|0|24.0|0|2.3166023166023164|0|1036.0|0
0|2020-11-23|1012.0|0|24.0|0|2.3166023166023164|0|1036.0|0
0|2020-11-24|1012.0|0|24.0|0|2.3166023166023164|0|1036.0|0
0|2020-11-25|1012.0|0|24.0|0|2.3166023166023164|0|1036.0|0
0|2020-11-26|1012.0|0|24.0|0|2.3166023166023164|0|1036.0|0
0|2020-11-27|1012.0|0|24.0|0|2.3166023166023164|0|1036.0|0
0|2020-11-28|1012.0|0|24.0|0|2.3166023166023164|0|1036.0|0
0|2020-11-29|1012.0|0|24.0|0|2.3166023166023164|0|1036.0|0
0|2020-11-30|1012.0|0|24.0|0|2.3166023166023164|0|1036.0|0
0|2020-12-01|970.0|0|32.0|0|3.193612774451098|0|1002.0|0
0|2020-12-02|970.0|0|32.0|0|3.193612774451098|0|1002.0|0
0|2020-12-03|970.0|0|32.0|0|3.193612774451098|0|1002.0|0
0|2020-12-04|970.0|0|32.0|0|3.193612774451098|0|1002.0|0
0|2020-12-05|970.0|0|32.0|0|3.193612774451098|0|1002.0|0
0|2020-12-06|970.0|0|32.0|0|3.193612774451098|0|1002.0|0
0|2020-12-07|970.0|0|32.0|0|3.193612774451098|0|1002.0|0
0|2020-12-08|970.0|0|32.0|0|3.193612774451098|0|1002.0|0
0|2020-12-09|970.0|0|32.0|0|3.193612774451098|0|1002.0|0
0|2020-12-10|970.0|0|32.0|0|3.193612774451098|0|1002.0|0
0|2020-12-11|970.0|0|32.0|0|3.193612774451098|0|1002.0|0
0|2020-12-12|970.0|0|32.0|0|3.193612774451098|0|1002.0|0
0|2020-12-13|970.0|0|32.0|0|3.193612774451098|0|1002.0|0
0|2020-12-14|970.0|0|32.0|0|3.193612774451098|0|1002.0|0
0|2020-12-15|970.0|0|32.0|0|3.193612774451098|0|1002.0|0
0|2020-12-16|970.0|0|32.0|0|3.193612774451098|0|1002.0|0
0|2020-12-17|970.0|0|32.0|0|3.193612774451098|0|1002.0|0
0|2020-12-18|970.0|0|32.0|0|3.193612774451098|0|1002.0|0
0|2020-12-19|970.0|0|32.0|0|3.193612774451098|0|1002.0|0
0|2020-12-20|970.0|0|32.0|0|3.193612774451098|0|1002.0|0
0|2020-12-21|970.0|0|32.0|0|3.193612774451098|0|1002.0|0
0|2020-12-22|970.0|0|32.0|0|3.193612774451098|0|1002.0|0
