|dates|Delta_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Delta_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Delta_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Delta_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Delta_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Delta_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Delta_Michigan_UnitedStates.TotalPopulation.data|Delta_Michigan_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|35784.0|0
