|dates|Saline_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Saline_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Saline_Arkansas_UnitedStates.NYT_ConfirmedDeaths.data|Saline_Arkansas_UnitedStates.NYT_ConfirmedDeaths.missing|Saline_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Saline_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Saline_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Saline_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
