|dates|Miami_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Miami_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Miami_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Miami_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Miami_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Miami_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Miami_Indiana_UnitedStates.TotalPopulation.data|Miami_Indiana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|35516.0|0
