|dates|Hidalgo_NewMexico_UnitedStates.BLS_EmployedPopulation.data|Hidalgo_NewMexico_UnitedStates.BLS_EmployedPopulation.missing|Hidalgo_NewMexico_UnitedStates.BLS_UnemployedPopulation.data|Hidalgo_NewMexico_UnitedStates.BLS_UnemployedPopulation.missing|Hidalgo_NewMexico_UnitedStates.BLS_UnemploymentRate.data|Hidalgo_NewMexico_UnitedStates.BLS_UnemploymentRate.missing|Hidalgo_NewMexico_UnitedStates.BLS_LaborForcePopulation.data|Hidalgo_NewMexico_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|1919.5|0|93.0|0|4.62111801242236|0|2012.5|0
0|2020-01-02|1919.5|0|93.0|0|4.62111801242236|0|2012.5|0
0|2020-01-03|1919.5|0|93.0|0|4.62111801242236|0|2012.5|0
0|2020-01-04|1919.5|0|93.0|0|4.62111801242236|0|2012.5|0
0|2020-01-05|1919.5|0|93.0|0|4.62111801242236|0|2012.5|0
0|2020-01-06|1919.5|0|93.0|0|4.62111801242236|0|2012.5|0
0|2020-01-07|1919.5|0|93.0|0|4.62111801242236|0|2012.5|0
0|2020-01-08|1919.5|0|93.0|0|4.62111801242236|0|2012.5|0
0|2020-01-09|1919.5|0|93.0|0|4.62111801242236|0|2012.5|0
0|2020-01-10|1919.5|0|93.0|0|4.62111801242236|0|2012.5|0
0|2020-01-11|1919.5|0|93.0|0|4.62111801242236|0|2012.5|0
0|2020-01-12|1919.5|0|93.0|0|4.62111801242236|0|2012.5|0
0|2020-01-13|1919.5|0|93.0|0|4.62111801242236|0|2012.5|0
0|2020-01-14|1919.5|0|93.0|0|4.62111801242236|0|2012.5|0
0|2020-01-15|1919.5|0|93.0|0|4.62111801242236|0|2012.5|0
0|2020-01-16|1919.5|0|93.0|0|4.62111801242236|0|2012.5|0
0|2020-01-17|1919.5|0|93.0|0|4.62111801242236|0|2012.5|0
0|2020-01-18|1919.5|0|93.0|0|4.62111801242236|0|2012.5|0
0|2020-01-19|1919.5|0|93.0|0|4.62111801242236|0|2012.5|0
0|2020-01-20|1919.5|0|93.0|0|4.62111801242236|0|2012.5|0
0|2020-01-21|1919.5|0|93.0|0|4.62111801242236|0|2012.5|0
0|2020-01-22|1919.5|0|93.0|0|4.62111801242236|0|2012.5|0
0|2020-01-23|1919.5|0|93.0|0|4.62111801242236|0|2012.5|0
0|2020-01-24|1919.5|0|93.0|0|4.62111801242236|0|2012.5|0
0|2020-01-25|1919.5|0|93.0|0|4.62111801242236|0|2012.5|0
0|2020-01-26|1919.5|0|93.0|0|4.62111801242236|0|2012.5|0
0|2020-01-27|1919.5|0|93.0|0|4.62111801242236|0|2012.5|0
0|2020-01-28|1919.5|0|93.0|0|4.62111801242236|0|2012.5|0
0|2020-01-29|1919.5|0|93.0|0|4.62111801242236|0|2012.5|0
0|2020-01-30|1919.5|0|93.0|0|4.62111801242236|0|2012.5|0
0|2020-01-31|1919.5|0|93.0|0|4.62111801242236|0|2012.5|0
0|2020-02-01|1884.0|0|95.5|0|4.824450618843143|0|1979.5|0
0|2020-02-02|1884.0|0|95.5|0|4.824450618843143|0|1979.5|0
0|2020-02-03|1884.0|0|95.5|0|4.824450618843143|0|1979.5|0
0|2020-02-04|1884.0|0|95.5|0|4.824450618843143|0|1979.5|0
0|2020-02-05|1884.0|0|95.5|0|4.824450618843143|0|1979.5|0
0|2020-02-06|1884.0|0|95.5|0|4.824450618843143|0|1979.5|0
0|2020-02-07|1884.0|0|95.5|0|4.824450618843143|0|1979.5|0
0|2020-02-08|1884.0|0|95.5|0|4.824450618843143|0|1979.5|0
0|2020-02-09|1884.0|0|95.5|0|4.824450618843143|0|1979.5|0
0|2020-02-10|1884.0|0|95.5|0|4.824450618843143|0|1979.5|0
0|2020-02-11|1884.0|0|95.5|0|4.824450618843143|0|1979.5|0
0|2020-02-12|1884.0|0|95.5|0|4.824450618843143|0|1979.5|0
0|2020-02-13|1884.0|0|95.5|0|4.824450618843143|0|1979.5|0
0|2020-02-14|1884.0|0|95.5|0|4.824450618843143|0|1979.5|0
0|2020-02-15|1884.0|0|95.5|0|4.824450618843143|0|1979.5|0
0|2020-02-16|1884.0|0|95.5|0|4.824450618843143|0|1979.5|0
0|2020-02-17|1884.0|0|95.5|0|4.824450618843143|0|1979.5|0
0|2020-02-18|1884.0|0|95.5|0|4.824450618843143|0|1979.5|0
0|2020-02-19|1884.0|0|95.5|0|4.824450618843143|0|1979.5|0
0|2020-02-20|1884.0|0|95.5|0|4.824450618843143|0|1979.5|0
0|2020-02-21|1884.0|0|95.5|0|4.824450618843143|0|1979.5|0
0|2020-02-22|1884.0|0|95.5|0|4.824450618843143|0|1979.5|0
0|2020-02-23|1884.0|0|95.5|0|4.824450618843143|0|1979.5|0
0|2020-02-24|1884.0|0|95.5|0|4.824450618843143|0|1979.5|0
0|2020-02-25|1884.0|0|95.5|0|4.824450618843143|0|1979.5|0
0|2020-02-26|1884.0|0|95.5|0|4.824450618843143|0|1979.5|0
0|2020-02-27|1884.0|0|95.5|0|4.824450618843143|0|1979.5|0
0|2020-02-28|1884.0|0|95.5|0|4.824450618843143|0|1979.5|0
0|2020-02-29|1884.0|0|95.5|0|4.824450618843143|0|1979.5|0
0|2020-03-01|1862.5|0|110.0|0|5.576679340937896|0|1972.5|0
0|2020-03-02|1862.5|0|110.0|0|5.576679340937896|0|1972.5|0
0|2020-03-03|1862.5|0|110.0|0|5.576679340937896|0|1972.5|0
0|2020-03-04|1862.5|0|110.0|0|5.576679340937896|0|1972.5|0
0|2020-03-05|1862.5|0|110.0|0|5.576679340937896|0|1972.5|0
0|2020-03-06|1862.5|0|110.0|0|5.576679340937896|0|1972.5|0
0|2020-03-07|1862.5|0|110.0|0|5.576679340937896|0|1972.5|0
0|2020-03-08|1862.5|0|110.0|0|5.576679340937896|0|1972.5|0
0|2020-03-09|1862.5|0|110.0|0|5.576679340937896|0|1972.5|0
0|2020-03-10|1862.5|0|110.0|0|5.576679340937896|0|1972.5|0
0|2020-03-11|1862.5|0|110.0|0|5.576679340937896|0|1972.5|0
0|2020-03-12|1862.5|0|110.0|0|5.576679340937896|0|1972.5|0
0|2020-03-13|1862.5|0|110.0|0|5.576679340937896|0|1972.5|0
0|2020-03-14|1862.5|0|110.0|0|5.576679340937896|0|1972.5|0
0|2020-03-15|1862.5|0|110.0|0|5.576679340937896|0|1972.5|0
0|2020-03-16|1862.5|0|110.0|0|5.576679340937896|0|1972.5|0
0|2020-03-17|1862.5|0|110.0|0|5.576679340937896|0|1972.5|0
0|2020-03-18|1862.5|0|110.0|0|5.576679340937896|0|1972.5|0
0|2020-03-19|1862.5|0|110.0|0|5.576679340937896|0|1972.5|0
0|2020-03-20|1862.5|0|110.0|0|5.576679340937896|0|1972.5|0
0|2020-03-21|1862.5|0|110.0|0|5.576679340937896|0|1972.5|0
0|2020-03-22|1862.5|0|110.0|0|5.576679340937896|0|1972.5|0
0|2020-03-23|1862.5|0|110.0|0|5.576679340937896|0|1972.5|0
0|2020-03-24|1862.5|0|110.0|0|5.576679340937896|0|1972.5|0
0|2020-03-25|1862.5|0|110.0|0|5.576679340937896|0|1972.5|0
0|2020-03-26|1862.5|0|110.0|0|5.576679340937896|0|1972.5|0
0|2020-03-27|1862.5|0|110.0|0|5.576679340937896|0|1972.5|0
0|2020-03-28|1862.5|0|110.0|0|5.576679340937896|0|1972.5|0
0|2020-03-29|1862.5|0|110.0|0|5.576679340937896|0|1972.5|0
0|2020-03-30|1862.5|0|110.0|0|5.576679340937896|0|1972.5|0
0|2020-03-31|1862.5|0|110.0|0|5.576679340937896|0|1972.5|0
0|2020-04-01|1822.0|0|84.0|0|4.4071353620146905|0|1906.0|0
0|2020-04-02|1822.0|0|84.0|0|4.4071353620146905|0|1906.0|0
0|2020-04-03|1822.0|0|84.0|0|4.4071353620146905|0|1906.0|0
0|2020-04-04|1822.0|0|84.0|0|4.4071353620146905|0|1906.0|0
0|2020-04-05|1822.0|0|84.0|0|4.4071353620146905|0|1906.0|0
0|2020-04-06|1822.0|0|84.0|0|4.4071353620146905|0|1906.0|0
0|2020-04-07|1822.0|0|84.0|0|4.4071353620146905|0|1906.0|0
0|2020-04-08|1822.0|0|84.0|0|4.4071353620146905|0|1906.0|0
0|2020-04-09|1822.0|0|84.0|0|4.4071353620146905|0|1906.0|0
0|2020-04-10|1822.0|0|84.0|0|4.4071353620146905|0|1906.0|0
0|2020-04-11|1822.0|0|84.0|0|4.4071353620146905|0|1906.0|0
0|2020-04-12|1822.0|0|84.0|0|4.4071353620146905|0|1906.0|0
0|2020-04-13|1822.0|0|84.0|0|4.4071353620146905|0|1906.0|0
0|2020-04-14|1822.0|0|84.0|0|4.4071353620146905|0|1906.0|0
0|2020-04-15|1822.0|0|84.0|0|4.4071353620146905|0|1906.0|0
0|2020-04-16|1822.0|0|84.0|0|4.4071353620146905|0|1906.0|0
0|2020-04-17|1822.0|0|84.0|0|4.4071353620146905|0|1906.0|0
0|2020-04-18|1822.0|0|84.0|0|4.4071353620146905|0|1906.0|0
0|2020-04-19|1822.0|0|84.0|0|4.4071353620146905|0|1906.0|0
0|2020-04-20|1822.0|0|84.0|0|4.4071353620146905|0|1906.0|0
0|2020-04-21|1822.0|0|84.0|0|4.4071353620146905|0|1906.0|0
0|2020-04-22|1822.0|0|84.0|0|4.4071353620146905|0|1906.0|0
0|2020-04-23|1822.0|0|84.0|0|4.4071353620146905|0|1906.0|0
0|2020-04-24|1822.0|0|84.0|0|4.4071353620146905|0|1906.0|0
0|2020-04-25|1822.0|0|84.0|0|4.4071353620146905|0|1906.0|0
0|2020-04-26|1822.0|0|84.0|0|4.4071353620146905|0|1906.0|0
0|2020-04-27|1822.0|0|84.0|0|4.4071353620146905|0|1906.0|0
0|2020-04-28|1822.0|0|84.0|0|4.4071353620146905|0|1906.0|0
0|2020-04-29|1822.0|0|84.0|0|4.4071353620146905|0|1906.0|0
0|2020-04-30|1822.0|0|84.0|0|4.4071353620146905|0|1906.0|0
0|2020-05-01|1768.0|0|98.0|0|5.251875669882101|0|1866.0|0
0|2020-05-02|1768.0|0|98.0|0|5.251875669882101|0|1866.0|0
0|2020-05-03|1768.0|0|98.0|0|5.251875669882101|0|1866.0|0
0|2020-05-04|1768.0|0|98.0|0|5.251875669882101|0|1866.0|0
0|2020-05-05|1768.0|0|98.0|0|5.251875669882101|0|1866.0|0
0|2020-05-06|1768.0|0|98.0|0|5.251875669882101|0|1866.0|0
0|2020-05-07|1768.0|0|98.0|0|5.251875669882101|0|1866.0|0
0|2020-05-08|1768.0|0|98.0|0|5.251875669882101|0|1866.0|0
0|2020-05-09|1768.0|0|98.0|0|5.251875669882101|0|1866.0|0
0|2020-05-10|1768.0|0|98.0|0|5.251875669882101|0|1866.0|0
0|2020-05-11|1768.0|0|98.0|0|5.251875669882101|0|1866.0|0
0|2020-05-12|1768.0|0|98.0|0|5.251875669882101|0|1866.0|0
0|2020-05-13|1768.0|0|98.0|0|5.251875669882101|0|1866.0|0
0|2020-05-14|1768.0|0|98.0|0|5.251875669882101|0|1866.0|0
0|2020-05-15|1768.0|0|98.0|0|5.251875669882101|0|1866.0|0
0|2020-05-16|1768.0|0|98.0|0|5.251875669882101|0|1866.0|0
0|2020-05-17|1768.0|0|98.0|0|5.251875669882101|0|1866.0|0
0|2020-05-18|1768.0|0|98.0|0|5.251875669882101|0|1866.0|0
0|2020-05-19|1768.0|0|98.0|0|5.251875669882101|0|1866.0|0
0|2020-05-20|1768.0|0|98.0|0|5.251875669882101|0|1866.0|0
0|2020-05-21|1768.0|0|98.0|0|5.251875669882101|0|1866.0|0
0|2020-05-22|1768.0|0|98.0|0|5.251875669882101|0|1866.0|0
0|2020-05-23|1768.0|0|98.0|0|5.251875669882101|0|1866.0|0
0|2020-05-24|1768.0|0|98.0|0|5.251875669882101|0|1866.0|0
0|2020-05-25|1768.0|0|98.0|0|5.251875669882101|0|1866.0|0
0|2020-05-26|1768.0|0|98.0|0|5.251875669882101|0|1866.0|0
0|2020-05-27|1768.0|0|98.0|0|5.251875669882101|0|1866.0|0
0|2020-05-28|1768.0|0|98.0|0|5.251875669882101|0|1866.0|0
0|2020-05-29|1768.0|0|98.0|0|5.251875669882101|0|1866.0|0
0|2020-05-30|1768.0|0|98.0|0|5.251875669882101|0|1866.0|0
0|2020-05-31|1768.0|0|98.0|0|5.251875669882101|0|1866.0|0
0|2020-06-01|1775.0|0|127.0|0|6.677181913774974|0|1902.0|0
0|2020-06-02|1775.0|0|127.0|0|6.677181913774974|0|1902.0|0
0|2020-06-03|1775.0|0|127.0|0|6.677181913774974|0|1902.0|0
0|2020-06-04|1775.0|0|127.0|0|6.677181913774974|0|1902.0|0
0|2020-06-05|1775.0|0|127.0|0|6.677181913774974|0|1902.0|0
0|2020-06-06|1775.0|0|127.0|0|6.677181913774974|0|1902.0|0
0|2020-06-07|1775.0|0|127.0|0|6.677181913774974|0|1902.0|0
0|2020-06-08|1775.0|0|127.0|0|6.677181913774974|0|1902.0|0
0|2020-06-09|1775.0|0|127.0|0|6.677181913774974|0|1902.0|0
0|2020-06-10|1775.0|0|127.0|0|6.677181913774974|0|1902.0|0
0|2020-06-11|1775.0|0|127.0|0|6.677181913774974|0|1902.0|0
0|2020-06-12|1775.0|0|127.0|0|6.677181913774974|0|1902.0|0
0|2020-06-13|1775.0|0|127.0|0|6.677181913774974|0|1902.0|0
0|2020-06-14|1775.0|0|127.0|0|6.677181913774974|0|1902.0|0
0|2020-06-15|1775.0|0|127.0|0|6.677181913774974|0|1902.0|0
0|2020-06-16|1775.0|0|127.0|0|6.677181913774974|0|1902.0|0
0|2020-06-17|1775.0|0|127.0|0|6.677181913774974|0|1902.0|0
0|2020-06-18|1775.0|0|127.0|0|6.677181913774974|0|1902.0|0
0|2020-06-19|1775.0|0|127.0|0|6.677181913774974|0|1902.0|0
0|2020-06-20|1775.0|0|127.0|0|6.677181913774974|0|1902.0|0
0|2020-06-21|1775.0|0|127.0|0|6.677181913774974|0|1902.0|0
0|2020-06-22|1775.0|0|127.0|0|6.677181913774974|0|1902.0|0
0|2020-06-23|1775.0|0|127.0|0|6.677181913774974|0|1902.0|0
0|2020-06-24|1775.0|0|127.0|0|6.677181913774974|0|1902.0|0
0|2020-06-25|1775.0|0|127.0|0|6.677181913774974|0|1902.0|0
0|2020-06-26|1775.0|0|127.0|0|6.677181913774974|0|1902.0|0
0|2020-06-27|1775.0|0|127.0|0|6.677181913774974|0|1902.0|0
0|2020-06-28|1775.0|0|127.0|0|6.677181913774974|0|1902.0|0
0|2020-06-29|1775.0|0|127.0|0|6.677181913774974|0|1902.0|0
0|2020-06-30|1775.0|0|127.0|0|6.677181913774974|0|1902.0|0
0|2020-07-01|1782.0|0|190.0|0|9.634888438133874|0|1972.0|0
0|2020-07-02|1782.0|0|190.0|0|9.634888438133874|0|1972.0|0
0|2020-07-03|1782.0|0|190.0|0|9.634888438133874|0|1972.0|0
0|2020-07-04|1782.0|0|190.0|0|9.634888438133874|0|1972.0|0
0|2020-07-05|1782.0|0|190.0|0|9.634888438133874|0|1972.0|0
0|2020-07-06|1782.0|0|190.0|0|9.634888438133874|0|1972.0|0
0|2020-07-07|1782.0|0|190.0|0|9.634888438133874|0|1972.0|0
0|2020-07-08|1782.0|0|190.0|0|9.634888438133874|0|1972.0|0
0|2020-07-09|1782.0|0|190.0|0|9.634888438133874|0|1972.0|0
0|2020-07-10|1782.0|0|190.0|0|9.634888438133874|0|1972.0|0
0|2020-07-11|1782.0|0|190.0|0|9.634888438133874|0|1972.0|0
0|2020-07-12|1782.0|0|190.0|0|9.634888438133874|0|1972.0|0
0|2020-07-13|1782.0|0|190.0|0|9.634888438133874|0|1972.0|0
0|2020-07-14|1782.0|0|190.0|0|9.634888438133874|0|1972.0|0
0|2020-07-15|1782.0|0|190.0|0|9.634888438133874|0|1972.0|0
0|2020-07-16|1782.0|0|190.0|0|9.634888438133874|0|1972.0|0
0|2020-07-17|1782.0|0|190.0|0|9.634888438133874|0|1972.0|0
0|2020-07-18|1782.0|0|190.0|0|9.634888438133874|0|1972.0|0
0|2020-07-19|1782.0|0|190.0|0|9.634888438133874|0|1972.0|0
0|2020-07-20|1782.0|0|190.0|0|9.634888438133874|0|1972.0|0
0|2020-07-21|1782.0|0|190.0|0|9.634888438133874|0|1972.0|0
0|2020-07-22|1782.0|0|190.0|0|9.634888438133874|0|1972.0|0
0|2020-07-23|1782.0|0|190.0|0|9.634888438133874|0|1972.0|0
0|2020-07-24|1782.0|0|190.0|0|9.634888438133874|0|1972.0|0
0|2020-07-25|1782.0|0|190.0|0|9.634888438133874|0|1972.0|0
0|2020-07-26|1782.0|0|190.0|0|9.634888438133874|0|1972.0|0
0|2020-07-27|1782.0|0|190.0|0|9.634888438133874|0|1972.0|0
0|2020-07-28|1782.0|0|190.0|0|9.634888438133874|0|1972.0|0
0|2020-07-29|1782.0|0|190.0|0|9.634888438133874|0|1972.0|0
0|2020-07-30|1782.0|0|190.0|0|9.634888438133874|0|1972.0|0
0|2020-07-31|1782.0|0|190.0|0|9.634888438133874|0|1972.0|0
0|2020-08-01|1761.0|0|126.0|0|6.677265500794912|0|1887.0|0
0|2020-08-02|1761.0|0|126.0|0|6.677265500794912|0|1887.0|0
0|2020-08-03|1761.0|0|126.0|0|6.677265500794912|0|1887.0|0
0|2020-08-04|1761.0|0|126.0|0|6.677265500794912|0|1887.0|0
0|2020-08-05|1761.0|0|126.0|0|6.677265500794912|0|1887.0|0
0|2020-08-06|1761.0|0|126.0|0|6.677265500794912|0|1887.0|0
0|2020-08-07|1761.0|0|126.0|0|6.677265500794912|0|1887.0|0
0|2020-08-08|1761.0|0|126.0|0|6.677265500794912|0|1887.0|0
0|2020-08-09|1761.0|0|126.0|0|6.677265500794912|0|1887.0|0
0|2020-08-10|1761.0|0|126.0|0|6.677265500794912|0|1887.0|0
0|2020-08-11|1761.0|0|126.0|0|6.677265500794912|0|1887.0|0
0|2020-08-12|1761.0|0|126.0|0|6.677265500794912|0|1887.0|0
0|2020-08-13|1761.0|0|126.0|0|6.677265500794912|0|1887.0|0
0|2020-08-14|1761.0|0|126.0|0|6.677265500794912|0|1887.0|0
0|2020-08-15|1761.0|0|126.0|0|6.677265500794912|0|1887.0|0
0|2020-08-16|1761.0|0|126.0|0|6.677265500794912|0|1887.0|0
0|2020-08-17|1761.0|0|126.0|0|6.677265500794912|0|1887.0|0
0|2020-08-18|1761.0|0|126.0|0|6.677265500794912|0|1887.0|0
0|2020-08-19|1761.0|0|126.0|0|6.677265500794912|0|1887.0|0
0|2020-08-20|1761.0|0|126.0|0|6.677265500794912|0|1887.0|0
