|dates|Winona_Minnesota_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Winona_Minnesota_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Winona_Minnesota_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Winona_Minnesota_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Winona_Minnesota_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Winona_Minnesota_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Winona_Minnesota_UnitedStates.TotalPopulation.data|Winona_Minnesota_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|50484.0|0
