|dates|Garden_Nebraska_UnitedStates.BLS_EmployedPopulation.data|Garden_Nebraska_UnitedStates.BLS_EmployedPopulation.missing|Garden_Nebraska_UnitedStates.BLS_UnemployedPopulation.data|Garden_Nebraska_UnitedStates.BLS_UnemployedPopulation.missing|Garden_Nebraska_UnitedStates.BLS_UnemploymentRate.data|Garden_Nebraska_UnitedStates.BLS_UnemploymentRate.missing|Garden_Nebraska_UnitedStates.BLS_LaborForcePopulation.data|Garden_Nebraska_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-11|1037.0|0|38.0|0|3.5348837209302326|0|1075.0|0
0|2020-02-12|1037.0|0|38.0|0|3.5348837209302326|0|1075.0|0
0|2020-02-13|1037.0|0|38.0|0|3.5348837209302326|0|1075.0|0
0|2020-02-14|1037.0|0|38.0|0|3.5348837209302326|0|1075.0|0
0|2020-02-15|1037.0|0|38.0|0|3.5348837209302326|0|1075.0|0
0|2020-02-16|1037.0|0|38.0|0|3.5348837209302326|0|1075.0|0
0|2020-02-17|1037.0|0|38.0|0|3.5348837209302326|0|1075.0|0
0|2020-02-18|1037.0|0|38.0|0|3.5348837209302326|0|1075.0|0
0|2020-02-19|1037.0|0|38.0|0|3.5348837209302326|0|1075.0|0
0|2020-02-20|1037.0|0|38.0|0|3.5348837209302326|0|1075.0|0
0|2020-02-21|1037.0|0|38.0|0|3.5348837209302326|0|1075.0|0
0|2020-02-22|1037.0|0|38.0|0|3.5348837209302326|0|1075.0|0
0|2020-02-23|1037.0|0|38.0|0|3.5348837209302326|0|1075.0|0
0|2020-02-24|1037.0|0|38.0|0|3.5348837209302326|0|1075.0|0
0|2020-02-25|1037.0|0|38.0|0|3.5348837209302326|0|1075.0|0
0|2020-02-26|1037.0|0|38.0|0|3.5348837209302326|0|1075.0|0
0|2020-02-27|1037.0|0|38.0|0|3.5348837209302326|0|1075.0|0
0|2020-02-28|1037.0|0|38.0|0|3.5348837209302326|0|1075.0|0
0|2020-02-29|1037.0|0|38.0|0|3.5348837209302326|0|1075.0|0
0|2020-03-01|1047.5|0|57.0|0|5.160706201901313|0|1104.5|0
0|2020-03-02|1047.5|0|57.0|0|5.160706201901313|0|1104.5|0
0|2020-03-03|1047.5|0|57.0|0|5.160706201901313|0|1104.5|0
0|2020-03-04|1047.5|0|57.0|0|5.160706201901313|0|1104.5|0
0|2020-03-05|1047.5|0|57.0|0|5.160706201901313|0|1104.5|0
0|2020-03-06|1047.5|0|57.0|0|5.160706201901313|0|1104.5|0
0|2020-03-07|1047.5|0|57.0|0|5.160706201901313|0|1104.5|0
0|2020-03-08|1047.5|0|57.0|0|5.160706201901313|0|1104.5|0
0|2020-03-09|1047.5|0|57.0|0|5.160706201901313|0|1104.5|0
0|2020-03-10|1047.5|0|57.0|0|5.160706201901313|0|1104.5|0
0|2020-03-11|1047.5|0|57.0|0|5.160706201901313|0|1104.5|0
0|2020-03-12|1047.5|0|57.0|0|5.160706201901313|0|1104.5|0
0|2020-03-13|1047.5|0|57.0|0|5.160706201901313|0|1104.5|0
0|2020-03-14|1047.5|0|57.0|0|5.160706201901313|0|1104.5|0
0|2020-03-15|1047.5|0|57.0|0|5.160706201901313|0|1104.5|0
0|2020-03-16|1047.5|0|57.0|0|5.160706201901313|0|1104.5|0
0|2020-03-17|1047.5|0|57.0|0|5.160706201901313|0|1104.5|0
0|2020-03-18|1047.5|0|57.0|0|5.160706201901313|0|1104.5|0
0|2020-03-19|1047.5|0|57.0|0|5.160706201901313|0|1104.5|0
0|2020-03-20|1047.5|0|57.0|0|5.160706201901313|0|1104.5|0
0|2020-03-21|1047.5|0|57.0|0|5.160706201901313|0|1104.5|0
0|2020-03-22|1047.5|0|57.0|0|5.160706201901313|0|1104.5|0
0|2020-03-23|1047.5|0|57.0|0|5.160706201901313|0|1104.5|0
0|2020-03-24|1047.5|0|57.0|0|5.160706201901313|0|1104.5|0
0|2020-03-25|1047.5|0|57.0|0|5.160706201901313|0|1104.5|0
0|2020-03-26|1047.5|0|57.0|0|5.160706201901313|0|1104.5|0
0|2020-03-27|1047.5|0|57.0|0|5.160706201901313|0|1104.5|0
0|2020-03-28|1047.5|0|57.0|0|5.160706201901313|0|1104.5|0
0|2020-03-29|1047.5|0|57.0|0|5.160706201901313|0|1104.5|0
0|2020-03-30|1047.5|0|57.0|0|5.160706201901313|0|1104.5|0
0|2020-03-31|1047.5|0|57.0|0|5.160706201901313|0|1104.5|0
0|2020-04-01|1051.5|0|57.0|0|5.142083897158322|0|1108.5|0
0|2020-04-02|1051.5|0|57.0|0|5.142083897158322|0|1108.5|0
0|2020-04-03|1051.5|0|57.0|0|5.142083897158322|0|1108.5|0
0|2020-04-04|1051.5|0|57.0|0|5.142083897158322|0|1108.5|0
0|2020-04-05|1051.5|0|57.0|0|5.142083897158322|0|1108.5|0
0|2020-04-06|1051.5|0|57.0|0|5.142083897158322|0|1108.5|0
0|2020-04-07|1051.5|0|57.0|0|5.142083897158322|0|1108.5|0
0|2020-04-08|1051.5|0|57.0|0|5.142083897158322|0|1108.5|0
0|2020-04-09|1051.5|0|57.0|0|5.142083897158322|0|1108.5|0
0|2020-04-10|1051.5|0|57.0|0|5.142083897158322|0|1108.5|0
0|2020-04-11|1051.5|0|57.0|0|5.142083897158322|0|1108.5|0
0|2020-04-12|1051.5|0|57.0|0|5.142083897158322|0|1108.5|0
0|2020-04-13|1051.5|0|57.0|0|5.142083897158322|0|1108.5|0
0|2020-04-14|1051.5|0|57.0|0|5.142083897158322|0|1108.5|0
0|2020-04-15|1051.5|0|57.0|0|5.142083897158322|0|1108.5|0
0|2020-04-16|1051.5|0|57.0|0|5.142083897158322|0|1108.5|0
0|2020-04-17|1051.5|0|57.0|0|5.142083897158322|0|1108.5|0
0|2020-04-18|1051.5|0|57.0|0|5.142083897158322|0|1108.5|0
0|2020-04-19|1051.5|0|57.0|0|5.142083897158322|0|1108.5|0
0|2020-04-20|1051.5|0|57.0|0|5.142083897158322|0|1108.5|0
0|2020-04-21|1051.5|0|57.0|0|5.142083897158322|0|1108.5|0
0|2020-04-22|1051.5|0|57.0|0|5.142083897158322|0|1108.5|0
0|2020-04-23|1051.5|0|57.0|0|5.142083897158322|0|1108.5|0
0|2020-04-24|1051.5|0|57.0|0|5.142083897158322|0|1108.5|0
0|2020-04-25|1051.5|0|57.0|0|5.142083897158322|0|1108.5|0
0|2020-04-26|1051.5|0|57.0|0|5.142083897158322|0|1108.5|0
0|2020-04-27|1051.5|0|57.0|0|5.142083897158322|0|1108.5|0
0|2020-04-28|1051.5|0|57.0|0|5.142083897158322|0|1108.5|0
0|2020-04-29|1051.5|0|57.0|0|5.142083897158322|0|1108.5|0
0|2020-04-30|1051.5|0|57.0|0|5.142083897158322|0|1108.5|0
0|2020-05-01|1016.0|0|41.0|0|3.878902554399243|0|1057.0|0
0|2020-05-02|1016.0|0|41.0|0|3.878902554399243|0|1057.0|0
0|2020-05-03|1016.0|0|41.0|0|3.878902554399243|0|1057.0|0
0|2020-05-04|1016.0|0|41.0|0|3.878902554399243|0|1057.0|0
0|2020-05-05|1016.0|0|41.0|0|3.878902554399243|0|1057.0|0
0|2020-05-06|1016.0|0|41.0|0|3.878902554399243|0|1057.0|0
0|2020-05-07|1016.0|0|41.0|0|3.878902554399243|0|1057.0|0
0|2020-05-08|1016.0|0|41.0|0|3.878902554399243|0|1057.0|0
0|2020-05-09|1016.0|0|41.0|0|3.878902554399243|0|1057.0|0
0|2020-05-10|1016.0|0|41.0|0|3.878902554399243|0|1057.0|0
0|2020-05-11|1016.0|0|41.0|0|3.878902554399243|0|1057.0|0
0|2020-05-12|1016.0|0|41.0|0|3.878902554399243|0|1057.0|0
0|2020-05-13|1016.0|0|41.0|0|3.878902554399243|0|1057.0|0
0|2020-05-14|1016.0|0|41.0|0|3.878902554399243|0|1057.0|0
0|2020-05-15|1016.0|0|41.0|0|3.878902554399243|0|1057.0|0
0|2020-05-16|1016.0|0|41.0|0|3.878902554399243|0|1057.0|0
0|2020-05-17|1016.0|0|41.0|0|3.878902554399243|0|1057.0|0
0|2020-05-18|1016.0|0|41.0|0|3.878902554399243|0|1057.0|0
0|2020-05-19|1016.0|0|41.0|0|3.878902554399243|0|1057.0|0
0|2020-05-20|1016.0|0|41.0|0|3.878902554399243|0|1057.0|0
0|2020-05-21|1016.0|0|41.0|0|3.878902554399243|0|1057.0|0
0|2020-05-22|1016.0|0|41.0|0|3.878902554399243|0|1057.0|0
0|2020-05-23|1016.0|0|41.0|0|3.878902554399243|0|1057.0|0
0|2020-05-24|1016.0|0|41.0|0|3.878902554399243|0|1057.0|0
0|2020-05-25|1016.0|0|41.0|0|3.878902554399243|0|1057.0|0
0|2020-05-26|1016.0|0|41.0|0|3.878902554399243|0|1057.0|0
0|2020-05-27|1016.0|0|41.0|0|3.878902554399243|0|1057.0|0
0|2020-05-28|1016.0|0|41.0|0|3.878902554399243|0|1057.0|0
0|2020-05-29|1016.0|0|41.0|0|3.878902554399243|0|1057.0|0
0|2020-05-30|1016.0|0|41.0|0|3.878902554399243|0|1057.0|0
0|2020-05-31|1016.0|0|41.0|0|3.878902554399243|0|1057.0|0
0|2020-06-01|1052.0|0|51.0|0|4.623753399818677|0|1103.0|0
0|2020-06-02|1052.0|0|51.0|0|4.623753399818677|0|1103.0|0
0|2020-06-03|1052.0|0|51.0|0|4.623753399818677|0|1103.0|0
0|2020-06-04|1052.0|0|51.0|0|4.623753399818677|0|1103.0|0
0|2020-06-05|1052.0|0|51.0|0|4.623753399818677|0|1103.0|0
0|2020-06-06|1052.0|0|51.0|0|4.623753399818677|0|1103.0|0
0|2020-06-07|1052.0|0|51.0|0|4.623753399818677|0|1103.0|0
0|2020-06-08|1052.0|0|51.0|0|4.623753399818677|0|1103.0|0
0|2020-06-09|1052.0|0|51.0|0|4.623753399818677|0|1103.0|0
0|2020-06-10|1052.0|0|51.0|0|4.623753399818677|0|1103.0|0
0|2020-06-11|1052.0|0|51.0|0|4.623753399818677|0|1103.0|0
0|2020-06-12|1052.0|0|51.0|0|4.623753399818677|0|1103.0|0
0|2020-06-13|1052.0|0|51.0|0|4.623753399818677|0|1103.0|0
0|2020-06-14|1052.0|0|51.0|0|4.623753399818677|0|1103.0|0
0|2020-06-15|1052.0|0|51.0|0|4.623753399818677|0|1103.0|0
0|2020-06-16|1052.0|0|51.0|0|4.623753399818677|0|1103.0|0
0|2020-06-17|1052.0|0|51.0|0|4.623753399818677|0|1103.0|0
0|2020-06-18|1052.0|0|51.0|0|4.623753399818677|0|1103.0|0
0|2020-06-19|1052.0|0|51.0|0|4.623753399818677|0|1103.0|0
0|2020-06-20|1052.0|0|51.0|0|4.623753399818677|0|1103.0|0
0|2020-06-21|1052.0|0|51.0|0|4.623753399818677|0|1103.0|0
0|2020-06-22|1052.0|0|51.0|0|4.623753399818677|0|1103.0|0
0|2020-06-23|1052.0|0|51.0|0|4.623753399818677|0|1103.0|0
0|2020-06-24|1052.0|0|51.0|0|4.623753399818677|0|1103.0|0
0|2020-06-25|1052.0|0|51.0|0|4.623753399818677|0|1103.0|0
0|2020-06-26|1052.0|0|51.0|0|4.623753399818677|0|1103.0|0
0|2020-06-27|1052.0|0|51.0|0|4.623753399818677|0|1103.0|0
0|2020-06-28|1052.0|0|51.0|0|4.623753399818677|0|1103.0|0
0|2020-06-29|1052.0|0|51.0|0|4.623753399818677|0|1103.0|0
0|2020-06-30|1052.0|0|51.0|0|4.623753399818677|0|1103.0|0
0|2020-07-01|1020.0|0|36.0|0|3.409090909090909|0|1056.0|0
0|2020-07-02|1020.0|0|36.0|0|3.409090909090909|0|1056.0|0
0|2020-07-03|1020.0|0|36.0|0|3.409090909090909|0|1056.0|0
0|2020-07-04|1020.0|0|36.0|0|3.409090909090909|0|1056.0|0
0|2020-07-05|1020.0|0|36.0|0|3.409090909090909|0|1056.0|0
0|2020-07-06|1020.0|0|36.0|0|3.409090909090909|0|1056.0|0
0|2020-07-07|1020.0|0|36.0|0|3.409090909090909|0|1056.0|0
0|2020-07-08|1020.0|0|36.0|0|3.409090909090909|0|1056.0|0
0|2020-07-09|1020.0|0|36.0|0|3.409090909090909|0|1056.0|0
0|2020-07-10|1020.0|0|36.0|0|3.409090909090909|0|1056.0|0
0|2020-07-11|1020.0|0|36.0|0|3.409090909090909|0|1056.0|0
0|2020-07-12|1020.0|0|36.0|0|3.409090909090909|0|1056.0|0
0|2020-07-13|1020.0|0|36.0|0|3.409090909090909|0|1056.0|0
0|2020-07-14|1020.0|0|36.0|0|3.409090909090909|0|1056.0|0
0|2020-07-15|1020.0|0|36.0|0|3.409090909090909|0|1056.0|0
0|2020-07-16|1020.0|0|36.0|0|3.409090909090909|0|1056.0|0
0|2020-07-17|1020.0|0|36.0|0|3.409090909090909|0|1056.0|0
0|2020-07-18|1020.0|0|36.0|0|3.409090909090909|0|1056.0|0
0|2020-07-19|1020.0|0|36.0|0|3.409090909090909|0|1056.0|0
0|2020-07-20|1020.0|0|36.0|0|3.409090909090909|0|1056.0|0
0|2020-07-21|1020.0|0|36.0|0|3.409090909090909|0|1056.0|0
0|2020-07-22|1020.0|0|36.0|0|3.409090909090909|0|1056.0|0
0|2020-07-23|1020.0|0|36.0|0|3.409090909090909|0|1056.0|0
0|2020-07-24|1020.0|0|36.0|0|3.409090909090909|0|1056.0|0
0|2020-07-25|1020.0|0|36.0|0|3.409090909090909|0|1056.0|0
0|2020-07-26|1020.0|0|36.0|0|3.409090909090909|0|1056.0|0
0|2020-07-27|1020.0|0|36.0|0|3.409090909090909|0|1056.0|0
0|2020-07-28|1020.0|0|36.0|0|3.409090909090909|0|1056.0|0
0|2020-07-29|1020.0|0|36.0|0|3.409090909090909|0|1056.0|0
0|2020-07-30|1020.0|0|36.0|0|3.409090909090909|0|1056.0|0
0|2020-07-31|1020.0|0|36.0|0|3.409090909090909|0|1056.0|0
0|2020-08-01|1035.0|0|27.0|0|2.542372881355932|0|1062.0|0
0|2020-08-02|1035.0|0|27.0|0|2.542372881355932|0|1062.0|0
0|2020-08-03|1035.0|0|27.0|0|2.542372881355932|0|1062.0|0
0|2020-08-04|1035.0|0|27.0|0|2.542372881355932|0|1062.0|0
0|2020-08-05|1035.0|0|27.0|0|2.542372881355932|0|1062.0|0
0|2020-08-06|1035.0|0|27.0|0|2.542372881355932|0|1062.0|0
0|2020-08-07|1035.0|0|27.0|0|2.542372881355932|0|1062.0|0
0|2020-08-08|1035.0|0|27.0|0|2.542372881355932|0|1062.0|0
0|2020-08-09|1035.0|0|27.0|0|2.542372881355932|0|1062.0|0
0|2020-08-10|1035.0|0|27.0|0|2.542372881355932|0|1062.0|0
0|2020-08-11|1035.0|0|27.0|0|2.542372881355932|0|1062.0|0
0|2020-08-12|1035.0|0|27.0|0|2.542372881355932|0|1062.0|0
0|2020-08-13|1035.0|0|27.0|0|2.542372881355932|0|1062.0|0
0|2020-08-14|1035.0|0|27.0|0|2.542372881355932|0|1062.0|0
0|2020-08-15|1035.0|0|27.0|0|2.542372881355932|0|1062.0|0
0|2020-08-16|1035.0|0|27.0|0|2.542372881355932|0|1062.0|0
0|2020-08-17|1035.0|0|27.0|0|2.542372881355932|0|1062.0|0
0|2020-08-18|1035.0|0|27.0|0|2.542372881355932|0|1062.0|0
0|2020-08-19|1035.0|0|27.0|0|2.542372881355932|0|1062.0|0
0|2020-08-20|1035.0|0|27.0|0|2.542372881355932|0|1062.0|0
0|2020-08-21|1035.0|0|27.0|0|2.542372881355932|0|1062.0|0
0|2020-08-22|1035.0|0|27.0|0|2.542372881355932|0|1062.0|0
0|2020-08-23|1035.0|0|27.0|0|2.542372881355932|0|1062.0|0
0|2020-08-24|1035.0|0|27.0|0|2.542372881355932|0|1062.0|0
0|2020-08-25|1035.0|0|27.0|0|2.542372881355932|0|1062.0|0
0|2020-08-26|1035.0|0|27.0|0|2.542372881355932|0|1062.0|0
0|2020-08-27|1035.0|0|27.0|0|2.542372881355932|0|1062.0|0
0|2020-08-28|1035.0|0|27.0|0|2.542372881355932|0|1062.0|0
0|2020-08-29|1035.0|0|27.0|0|2.542372881355932|0|1062.0|0
0|2020-08-30|1035.0|0|27.0|0|2.542372881355932|0|1062.0|0
0|2020-08-31|1035.0|0|27.0|0|2.542372881355932|0|1062.0|0
0|2020-09-01|995.0|0|30.0|0|2.926829268292683|0|1025.0|0
0|2020-09-02|995.0|0|30.0|0|2.926829268292683|0|1025.0|0
0|2020-09-03|995.0|0|30.0|0|2.926829268292683|0|1025.0|0
0|2020-09-04|995.0|0|30.0|0|2.926829268292683|0|1025.0|0
0|2020-09-05|995.0|0|30.0|0|2.926829268292683|0|1025.0|0
0|2020-09-06|995.0|0|30.0|0|2.926829268292683|0|1025.0|0
0|2020-09-07|995.0|0|30.0|0|2.926829268292683|0|1025.0|0
0|2020-09-08|995.0|0|30.0|0|2.926829268292683|0|1025.0|0
0|2020-09-09|995.0|0|30.0|0|2.926829268292683|0|1025.0|0
0|2020-09-10|995.0|0|30.0|0|2.926829268292683|0|1025.0|0
0|2020-09-11|995.0|0|30.0|0|2.926829268292683|0|1025.0|0
0|2020-09-12|995.0|0|30.0|0|2.926829268292683|0|1025.0|0
0|2020-09-13|995.0|0|30.0|0|2.926829268292683|0|1025.0|0
0|2020-09-14|995.0|0|30.0|0|2.926829268292683|0|1025.0|0
0|2020-09-15|995.0|0|30.0|0|2.926829268292683|0|1025.0|0
0|2020-09-16|995.0|0|30.0|0|2.926829268292683|0|1025.0|0
0|2020-09-17|995.0|0|30.0|0|2.926829268292683|0|1025.0|0
0|2020-09-18|995.0|0|30.0|0|2.926829268292683|0|1025.0|0
0|2020-09-19|995.0|0|30.0|0|2.926829268292683|0|1025.0|0
0|2020-09-20|995.0|0|30.0|0|2.926829268292683|0|1025.0|0
0|2020-09-21|995.0|0|30.0|0|2.926829268292683|0|1025.0|0
0|2020-09-22|995.0|0|30.0|0|2.926829268292683|0|1025.0|0
0|2020-09-23|995.0|0|30.0|0|2.926829268292683|0|1025.0|0
0|2020-09-24|995.0|0|30.0|0|2.926829268292683|0|1025.0|0
0|2020-09-25|995.0|0|30.0|0|2.926829268292683|0|1025.0|0
0|2020-09-26|995.0|0|30.0|0|2.926829268292683|0|1025.0|0
0|2020-09-27|995.0|0|30.0|0|2.926829268292683|0|1025.0|0
0|2020-09-28|995.0|0|30.0|0|2.926829268292683|0|1025.0|0
0|2020-09-29|995.0|0|30.0|0|2.926829268292683|0|1025.0|0
0|2020-09-30|995.0|0|30.0|0|2.926829268292683|0|1025.0|0
0|2020-10-01|1002.0|0|26.0|0|2.529182879377432|0|1028.0|0
0|2020-10-02|1002.0|0|26.0|0|2.529182879377432|0|1028.0|0
0|2020-10-03|1002.0|0|26.0|0|2.529182879377432|0|1028.0|0
0|2020-10-04|1002.0|0|26.0|0|2.529182879377432|0|1028.0|0
0|2020-10-05|1002.0|0|26.0|0|2.529182879377432|0|1028.0|0
0|2020-10-06|1002.0|0|26.0|0|2.529182879377432|0|1028.0|0
0|2020-10-07|1002.0|0|26.0|0|2.529182879377432|0|1028.0|0
0|2020-10-08|1002.0|0|26.0|0|2.529182879377432|0|1028.0|0
0|2020-10-09|1002.0|0|26.0|0|2.529182879377432|0|1028.0|0
0|2020-10-10|1002.0|0|26.0|0|2.529182879377432|0|1028.0|0
0|2020-10-11|1002.0|0|26.0|0|2.529182879377432|0|1028.0|0
0|2020-10-12|1002.0|0|26.0|0|2.529182879377432|0|1028.0|0
0|2020-10-13|1002.0|0|26.0|0|2.529182879377432|0|1028.0|0
0|2020-10-14|1002.0|0|26.0|0|2.529182879377432|0|1028.0|0
0|2020-10-15|1002.0|0|26.0|0|2.529182879377432|0|1028.0|0
0|2020-10-16|1002.0|0|26.0|0|2.529182879377432|0|1028.0|0
0|2020-10-17|1002.0|0|26.0|0|2.529182879377432|0|1028.0|0
0|2020-10-18|1002.0|0|26.0|0|2.529182879377432|0|1028.0|0
0|2020-10-19|1002.0|0|26.0|0|2.529182879377432|0|1028.0|0
0|2020-10-20|1002.0|0|26.0|0|2.529182879377432|0|1028.0|0
0|2020-10-21|1002.0|0|26.0|0|2.529182879377432|0|1028.0|0
0|2020-10-22|1002.0|0|26.0|0|2.529182879377432|0|1028.0|0
0|2020-10-23|1002.0|0|26.0|0|2.529182879377432|0|1028.0|0
0|2020-10-24|1002.0|0|26.0|0|2.529182879377432|0|1028.0|0
0|2020-10-25|1002.0|0|26.0|0|2.529182879377432|0|1028.0|0
0|2020-10-26|1002.0|0|26.0|0|2.529182879377432|0|1028.0|0
0|2020-10-27|1002.0|0|26.0|0|2.529182879377432|0|1028.0|0
0|2020-10-28|1002.0|0|26.0|0|2.529182879377432|0|1028.0|0
0|2020-10-29|1002.0|0|26.0|0|2.529182879377432|0|1028.0|0
0|2020-10-30|1002.0|0|26.0|0|2.529182879377432|0|1028.0|0
0|2020-10-31|1002.0|0|26.0|0|2.529182879377432|0|1028.0|0
0|2020-11-01|1016.0|0|23.0|0|2.213666987487969|0|1039.0|0
0|2020-11-02|1016.0|0|23.0|0|2.213666987487969|0|1039.0|0
0|2020-11-03|1016.0|0|23.0|0|2.213666987487969|0|1039.0|0
0|2020-11-04|1016.0|0|23.0|0|2.213666987487969|0|1039.0|0
0|2020-11-05|1016.0|0|23.0|0|2.213666987487969|0|1039.0|0
0|2020-11-06|1016.0|0|23.0|0|2.213666987487969|0|1039.0|0
0|2020-11-07|1016.0|0|23.0|0|2.213666987487969|0|1039.0|0
0|2020-11-08|1016.0|0|23.0|0|2.213666987487969|0|1039.0|0
0|2020-11-09|1016.0|0|23.0|0|2.213666987487969|0|1039.0|0
0|2020-11-10|1016.0|0|23.0|0|2.213666987487969|0|1039.0|0
0|2020-11-11|1016.0|0|23.0|0|2.213666987487969|0|1039.0|0
0|2020-11-12|1016.0|0|23.0|0|2.213666987487969|0|1039.0|0
0|2020-11-13|1016.0|0|23.0|0|2.213666987487969|0|1039.0|0
0|2020-11-14|1016.0|0|23.0|0|2.213666987487969|0|1039.0|0
0|2020-11-15|1016.0|0|23.0|0|2.213666987487969|0|1039.0|0
0|2020-11-16|1016.0|0|23.0|0|2.213666987487969|0|1039.0|0
0|2020-11-17|1016.0|0|23.0|0|2.213666987487969|0|1039.0|0
0|2020-11-18|1016.0|0|23.0|0|2.213666987487969|0|1039.0|0
0|2020-11-19|1016.0|0|23.0|0|2.213666987487969|0|1039.0|0
0|2020-11-20|1016.0|0|23.0|0|2.213666987487969|0|1039.0|0
0|2020-11-21|1016.0|0|23.0|0|2.213666987487969|0|1039.0|0
0|2020-11-22|1016.0|0|23.0|0|2.213666987487969|0|1039.0|0
0|2020-11-23|1016.0|0|23.0|0|2.213666987487969|0|1039.0|0
0|2020-11-24|1016.0|0|23.0|0|2.213666987487969|0|1039.0|0
0|2020-11-25|1016.0|0|23.0|0|2.213666987487969|0|1039.0|0
0|2020-11-26|1016.0|0|23.0|0|2.213666987487969|0|1039.0|0
0|2020-11-27|1016.0|0|23.0|0|2.213666987487969|0|1039.0|0
0|2020-11-28|1016.0|0|23.0|0|2.213666987487969|0|1039.0|0
0|2020-11-29|1016.0|0|23.0|0|2.213666987487969|0|1039.0|0
0|2020-11-30|1016.0|0|23.0|0|2.213666987487969|0|1039.0|0
0|2020-12-01|1001.0|0|31.0|0|3.003875968992248|0|1032.0|0
0|2020-12-02|1001.0|0|31.0|0|3.003875968992248|0|1032.0|0
0|2020-12-03|1001.0|0|31.0|0|3.003875968992248|0|1032.0|0
0|2020-12-04|1001.0|0|31.0|0|3.003875968992248|0|1032.0|0
0|2020-12-05|1001.0|0|31.0|0|3.003875968992248|0|1032.0|0
0|2020-12-06|1001.0|0|31.0|0|3.003875968992248|0|1032.0|0
0|2020-12-07|1001.0|0|31.0|0|3.003875968992248|0|1032.0|0
0|2020-12-08|1001.0|0|31.0|0|3.003875968992248|0|1032.0|0
0|2020-12-09|1001.0|0|31.0|0|3.003875968992248|0|1032.0|0
0|2020-12-10|1001.0|0|31.0|0|3.003875968992248|0|1032.0|0
