|dates|Dillon_SouthCarolina_UnitedStates.BLS_EmployedPopulation.data|Dillon_SouthCarolina_UnitedStates.BLS_EmployedPopulation.missing|Dillon_SouthCarolina_UnitedStates.BLS_UnemployedPopulation.data|Dillon_SouthCarolina_UnitedStates.BLS_UnemployedPopulation.missing|Dillon_SouthCarolina_UnitedStates.BLS_UnemploymentRate.data|Dillon_SouthCarolina_UnitedStates.BLS_UnemploymentRate.missing|Dillon_SouthCarolina_UnitedStates.BLS_LaborForcePopulation.data|Dillon_SouthCarolina_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-20|12603.0|0|562.0|0|4.268894796809723|0|13165.0|0
0|2020-01-21|12603.0|0|562.0|0|4.268894796809723|0|13165.0|0
0|2020-01-22|12603.0|0|562.0|0|4.268894796809723|0|13165.0|0
0|2020-01-23|12603.0|0|562.0|0|4.268894796809723|0|13165.0|0
0|2020-01-24|12603.0|0|562.0|0|4.268894796809723|0|13165.0|0
0|2020-01-25|12603.0|0|562.0|0|4.268894796809723|0|13165.0|0
0|2020-01-26|12603.0|0|562.0|0|4.268894796809723|0|13165.0|0
0|2020-01-27|12603.0|0|562.0|0|4.268894796809723|0|13165.0|0
0|2020-01-28|12603.0|0|562.0|0|4.268894796809723|0|13165.0|0
0|2020-01-29|12603.0|0|562.0|0|4.268894796809723|0|13165.0|0
0|2020-01-30|12603.0|0|562.0|0|4.268894796809723|0|13165.0|0
0|2020-01-31|12603.0|0|562.0|0|4.268894796809723|0|13165.0|0
0|2020-02-01|12559.5|0|565.5|0|4.308571428571429|0|13125.0|0
0|2020-02-02|12559.5|0|565.5|0|4.308571428571429|0|13125.0|0
0|2020-02-03|12559.5|0|565.5|0|4.308571428571429|0|13125.0|0
0|2020-02-04|12559.5|0|565.5|0|4.308571428571429|0|13125.0|0
0|2020-02-05|12559.5|0|565.5|0|4.308571428571429|0|13125.0|0
0|2020-02-06|12559.5|0|565.5|0|4.308571428571429|0|13125.0|0
0|2020-02-07|12559.5|0|565.5|0|4.308571428571429|0|13125.0|0
0|2020-02-08|12559.5|0|565.5|0|4.308571428571429|0|13125.0|0
0|2020-02-09|12559.5|0|565.5|0|4.308571428571429|0|13125.0|0
0|2020-02-10|12559.5|0|565.5|0|4.308571428571429|0|13125.0|0
0|2020-02-11|12559.5|0|565.5|0|4.308571428571429|0|13125.0|0
0|2020-02-12|12559.5|0|565.5|0|4.308571428571429|0|13125.0|0
0|2020-02-13|12559.5|0|565.5|0|4.308571428571429|0|13125.0|0
0|2020-02-14|12559.5|0|565.5|0|4.308571428571429|0|13125.0|0
0|2020-02-15|12559.5|0|565.5|0|4.308571428571429|0|13125.0|0
0|2020-02-16|12559.5|0|565.5|0|4.308571428571429|0|13125.0|0
0|2020-02-17|12559.5|0|565.5|0|4.308571428571429|0|13125.0|0
0|2020-02-18|12559.5|0|565.5|0|4.308571428571429|0|13125.0|0
0|2020-02-19|12559.5|0|565.5|0|4.308571428571429|0|13125.0|0
0|2020-02-20|12559.5|0|565.5|0|4.308571428571429|0|13125.0|0
0|2020-02-21|12559.5|0|565.5|0|4.308571428571429|0|13125.0|0
0|2020-02-22|12559.5|0|565.5|0|4.308571428571429|0|13125.0|0
0|2020-02-23|12559.5|0|565.5|0|4.308571428571429|0|13125.0|0
0|2020-02-24|12559.5|0|565.5|0|4.308571428571429|0|13125.0|0
0|2020-02-25|12559.5|0|565.5|0|4.308571428571429|0|13125.0|0
0|2020-02-26|12559.5|0|565.5|0|4.308571428571429|0|13125.0|0
0|2020-02-27|12559.5|0|565.5|0|4.308571428571429|0|13125.0|0
0|2020-02-28|12559.5|0|565.5|0|4.308571428571429|0|13125.0|0
0|2020-02-29|12559.5|0|565.5|0|4.308571428571429|0|13125.0|0
0|2020-03-01|12476.5|0|548.5|0|4.211132437619962|0|13025.0|0
0|2020-03-02|12476.5|0|548.5|0|4.211132437619962|0|13025.0|0
0|2020-03-03|12476.5|0|548.5|0|4.211132437619962|0|13025.0|0
0|2020-03-04|12476.5|0|548.5|0|4.211132437619962|0|13025.0|0
0|2020-03-05|12476.5|0|548.5|0|4.211132437619962|0|13025.0|0
0|2020-03-06|12476.5|0|548.5|0|4.211132437619962|0|13025.0|0
0|2020-03-07|12476.5|0|548.5|0|4.211132437619962|0|13025.0|0
0|2020-03-08|12476.5|0|548.5|0|4.211132437619962|0|13025.0|0
0|2020-03-09|12476.5|0|548.5|0|4.211132437619962|0|13025.0|0
0|2020-03-10|12476.5|0|548.5|0|4.211132437619962|0|13025.0|0
0|2020-03-11|12476.5|0|548.5|0|4.211132437619962|0|13025.0|0
0|2020-03-12|12476.5|0|548.5|0|4.211132437619962|0|13025.0|0
0|2020-03-13|12476.5|0|548.5|0|4.211132437619962|0|13025.0|0
0|2020-03-14|12476.5|0|548.5|0|4.211132437619962|0|13025.0|0
0|2020-03-15|12476.5|0|548.5|0|4.211132437619962|0|13025.0|0
0|2020-03-16|12476.5|0|548.5|0|4.211132437619962|0|13025.0|0
0|2020-03-17|12476.5|0|548.5|0|4.211132437619962|0|13025.0|0
0|2020-03-18|12476.5|0|548.5|0|4.211132437619962|0|13025.0|0
0|2020-03-19|12476.5|0|548.5|0|4.211132437619962|0|13025.0|0
0|2020-03-20|12476.5|0|548.5|0|4.211132437619962|0|13025.0|0
0|2020-03-21|12476.5|0|548.5|0|4.211132437619962|0|13025.0|0
0|2020-03-22|12476.5|0|548.5|0|4.211132437619962|0|13025.0|0
0|2020-03-23|12476.5|0|548.5|0|4.211132437619962|0|13025.0|0
0|2020-03-24|12476.5|0|548.5|0|4.211132437619962|0|13025.0|0
0|2020-03-25|12476.5|0|548.5|0|4.211132437619962|0|13025.0|0
0|2020-03-26|12476.5|0|548.5|0|4.211132437619962|0|13025.0|0
0|2020-03-27|12476.5|0|548.5|0|4.211132437619962|0|13025.0|0
0|2020-03-28|12476.5|0|548.5|0|4.211132437619962|0|13025.0|0
0|2020-03-29|12476.5|0|548.5|0|4.211132437619962|0|13025.0|0
0|2020-03-30|12476.5|0|548.5|0|4.211132437619962|0|13025.0|0
0|2020-03-31|12476.5|0|548.5|0|4.211132437619962|0|13025.0|0
0|2020-04-01|11954.5|0|1104.0|0|8.454263506528315|0|13058.5|0
0|2020-04-02|11954.5|0|1104.0|0|8.454263506528315|0|13058.5|0
0|2020-04-03|11954.5|0|1104.0|0|8.454263506528315|0|13058.5|0
0|2020-04-04|11954.5|0|1104.0|0|8.454263506528315|0|13058.5|0
0|2020-04-05|11954.5|0|1104.0|0|8.454263506528315|0|13058.5|0
0|2020-04-06|11954.5|0|1104.0|0|8.454263506528315|0|13058.5|0
0|2020-04-07|11954.5|0|1104.0|0|8.454263506528315|0|13058.5|0
0|2020-04-08|11954.5|0|1104.0|0|8.454263506528315|0|13058.5|0
0|2020-04-09|11954.5|0|1104.0|0|8.454263506528315|0|13058.5|0
0|2020-04-10|11954.5|0|1104.0|0|8.454263506528315|0|13058.5|0
0|2020-04-11|11954.5|0|1104.0|0|8.454263506528315|0|13058.5|0
0|2020-04-12|11954.5|0|1104.0|0|8.454263506528315|0|13058.5|0
0|2020-04-13|11954.5|0|1104.0|0|8.454263506528315|0|13058.5|0
0|2020-04-14|11954.5|0|1104.0|0|8.454263506528315|0|13058.5|0
0|2020-04-15|11954.5|0|1104.0|0|8.454263506528315|0|13058.5|0
0|2020-04-16|11954.5|0|1104.0|0|8.454263506528315|0|13058.5|0
0|2020-04-17|11954.5|0|1104.0|0|8.454263506528315|0|13058.5|0
0|2020-04-18|11954.5|0|1104.0|0|8.454263506528315|0|13058.5|0
0|2020-04-19|11954.5|0|1104.0|0|8.454263506528315|0|13058.5|0
0|2020-04-20|11954.5|0|1104.0|0|8.454263506528315|0|13058.5|0
0|2020-04-21|11954.5|0|1104.0|0|8.454263506528315|0|13058.5|0
0|2020-04-22|11954.5|0|1104.0|0|8.454263506528315|0|13058.5|0
0|2020-04-23|11954.5|0|1104.0|0|8.454263506528315|0|13058.5|0
0|2020-04-24|11954.5|0|1104.0|0|8.454263506528315|0|13058.5|0
0|2020-04-25|11954.5|0|1104.0|0|8.454263506528315|0|13058.5|0
0|2020-04-26|11954.5|0|1104.0|0|8.454263506528315|0|13058.5|0
0|2020-04-27|11954.5|0|1104.0|0|8.454263506528315|0|13058.5|0
0|2020-04-28|11954.5|0|1104.0|0|8.454263506528315|0|13058.5|0
0|2020-04-29|11954.5|0|1104.0|0|8.454263506528315|0|13058.5|0
0|2020-04-30|11954.5|0|1104.0|0|8.454263506528315|0|13058.5|0
0|2020-05-01|12436.0|0|1159.0|0|8.52519308569327|0|13595.0|0
0|2020-05-02|12436.0|0|1159.0|0|8.52519308569327|0|13595.0|0
0|2020-05-03|12436.0|0|1159.0|0|8.52519308569327|0|13595.0|0
0|2020-05-04|12436.0|0|1159.0|0|8.52519308569327|0|13595.0|0
0|2020-05-05|12436.0|0|1159.0|0|8.52519308569327|0|13595.0|0
0|2020-05-06|12436.0|0|1159.0|0|8.52519308569327|0|13595.0|0
0|2020-05-07|12436.0|0|1159.0|0|8.52519308569327|0|13595.0|0
0|2020-05-08|12436.0|0|1159.0|0|8.52519308569327|0|13595.0|0
0|2020-05-09|12436.0|0|1159.0|0|8.52519308569327|0|13595.0|0
0|2020-05-10|12436.0|0|1159.0|0|8.52519308569327|0|13595.0|0
0|2020-05-11|12436.0|0|1159.0|0|8.52519308569327|0|13595.0|0
0|2020-05-12|12436.0|0|1159.0|0|8.52519308569327|0|13595.0|0
0|2020-05-13|12436.0|0|1159.0|0|8.52519308569327|0|13595.0|0
0|2020-05-14|12436.0|0|1159.0|0|8.52519308569327|0|13595.0|0
0|2020-05-15|12436.0|0|1159.0|0|8.52519308569327|0|13595.0|0
0|2020-05-16|12436.0|0|1159.0|0|8.52519308569327|0|13595.0|0
0|2020-05-17|12436.0|0|1159.0|0|8.52519308569327|0|13595.0|0
0|2020-05-18|12436.0|0|1159.0|0|8.52519308569327|0|13595.0|0
0|2020-05-19|12436.0|0|1159.0|0|8.52519308569327|0|13595.0|0
0|2020-05-20|12436.0|0|1159.0|0|8.52519308569327|0|13595.0|0
0|2020-05-21|12436.0|0|1159.0|0|8.52519308569327|0|13595.0|0
0|2020-05-22|12436.0|0|1159.0|0|8.52519308569327|0|13595.0|0
0|2020-05-23|12436.0|0|1159.0|0|8.52519308569327|0|13595.0|0
0|2020-05-24|12436.0|0|1159.0|0|8.52519308569327|0|13595.0|0
0|2020-05-25|12436.0|0|1159.0|0|8.52519308569327|0|13595.0|0
0|2020-05-26|12436.0|0|1159.0|0|8.52519308569327|0|13595.0|0
0|2020-05-27|12436.0|0|1159.0|0|8.52519308569327|0|13595.0|0
0|2020-05-28|12436.0|0|1159.0|0|8.52519308569327|0|13595.0|0
0|2020-05-29|12436.0|0|1159.0|0|8.52519308569327|0|13595.0|0
0|2020-05-30|12436.0|0|1159.0|0|8.52519308569327|0|13595.0|0
0|2020-05-31|12436.0|0|1159.0|0|8.52519308569327|0|13595.0|0
0|2020-06-01|12669.0|0|919.0|0|6.763320576979688|0|13588.0|0
0|2020-06-02|12669.0|0|919.0|0|6.763320576979688|0|13588.0|0
0|2020-06-03|12669.0|0|919.0|0|6.763320576979688|0|13588.0|0
0|2020-06-04|12669.0|0|919.0|0|6.763320576979688|0|13588.0|0
0|2020-06-05|12669.0|0|919.0|0|6.763320576979688|0|13588.0|0
0|2020-06-06|12669.0|0|919.0|0|6.763320576979688|0|13588.0|0
0|2020-06-07|12669.0|0|919.0|0|6.763320576979688|0|13588.0|0
0|2020-06-08|12669.0|0|919.0|0|6.763320576979688|0|13588.0|0
0|2020-06-09|12669.0|0|919.0|0|6.763320576979688|0|13588.0|0
0|2020-06-10|12669.0|0|919.0|0|6.763320576979688|0|13588.0|0
0|2020-06-11|12669.0|0|919.0|0|6.763320576979688|0|13588.0|0
0|2020-06-12|12669.0|0|919.0|0|6.763320576979688|0|13588.0|0
0|2020-06-13|12669.0|0|919.0|0|6.763320576979688|0|13588.0|0
0|2020-06-14|12669.0|0|919.0|0|6.763320576979688|0|13588.0|0
0|2020-06-15|12669.0|0|919.0|0|6.763320576979688|0|13588.0|0
0|2020-06-16|12669.0|0|919.0|0|6.763320576979688|0|13588.0|0
0|2020-06-17|12669.0|0|919.0|0|6.763320576979688|0|13588.0|0
0|2020-06-18|12669.0|0|919.0|0|6.763320576979688|0|13588.0|0
0|2020-06-19|12669.0|0|919.0|0|6.763320576979688|0|13588.0|0
0|2020-06-20|12669.0|0|919.0|0|6.763320576979688|0|13588.0|0
0|2020-06-21|12669.0|0|919.0|0|6.763320576979688|0|13588.0|0
0|2020-06-22|12669.0|0|919.0|0|6.763320576979688|0|13588.0|0
0|2020-06-23|12669.0|0|919.0|0|6.763320576979688|0|13588.0|0
0|2020-06-24|12669.0|0|919.0|0|6.763320576979688|0|13588.0|0
0|2020-06-25|12669.0|0|919.0|0|6.763320576979688|0|13588.0|0
0|2020-06-26|12669.0|0|919.0|0|6.763320576979688|0|13588.0|0
0|2020-06-27|12669.0|0|919.0|0|6.763320576979688|0|13588.0|0
0|2020-06-28|12669.0|0|919.0|0|6.763320576979688|0|13588.0|0
0|2020-06-29|12669.0|0|919.0|0|6.763320576979688|0|13588.0|0
0|2020-06-30|12669.0|0|919.0|0|6.763320576979688|0|13588.0|0
0|2020-07-01|12179.0|0|1030.0|0|7.797713680066622|0|13209.0|0
0|2020-07-02|12179.0|0|1030.0|0|7.797713680066622|0|13209.0|0
0|2020-07-03|12179.0|0|1030.0|0|7.797713680066622|0|13209.0|0
0|2020-07-04|12179.0|0|1030.0|0|7.797713680066622|0|13209.0|0
0|2020-07-05|12179.0|0|1030.0|0|7.797713680066622|0|13209.0|0
0|2020-07-06|12179.0|0|1030.0|0|7.797713680066622|0|13209.0|0
0|2020-07-07|12179.0|0|1030.0|0|7.797713680066622|0|13209.0|0
0|2020-07-08|12179.0|0|1030.0|0|7.797713680066622|0|13209.0|0
0|2020-07-09|12179.0|0|1030.0|0|7.797713680066622|0|13209.0|0
0|2020-07-10|12179.0|0|1030.0|0|7.797713680066622|0|13209.0|0
0|2020-07-11|12179.0|0|1030.0|0|7.797713680066622|0|13209.0|0
0|2020-07-12|12179.0|0|1030.0|0|7.797713680066622|0|13209.0|0
0|2020-07-13|12179.0|0|1030.0|0|7.797713680066622|0|13209.0|0
0|2020-07-14|12179.0|0|1030.0|0|7.797713680066622|0|13209.0|0
0|2020-07-15|12179.0|0|1030.0|0|7.797713680066622|0|13209.0|0
0|2020-07-16|12179.0|0|1030.0|0|7.797713680066622|0|13209.0|0
0|2020-07-17|12179.0|0|1030.0|0|7.797713680066622|0|13209.0|0
0|2020-07-18|12179.0|0|1030.0|0|7.797713680066622|0|13209.0|0
0|2020-07-19|12179.0|0|1030.0|0|7.797713680066622|0|13209.0|0
0|2020-07-20|12179.0|0|1030.0|0|7.797713680066622|0|13209.0|0
0|2020-07-21|12179.0|0|1030.0|0|7.797713680066622|0|13209.0|0
0|2020-07-22|12179.0|0|1030.0|0|7.797713680066622|0|13209.0|0
0|2020-07-23|12179.0|0|1030.0|0|7.797713680066622|0|13209.0|0
0|2020-07-24|12179.0|0|1030.0|0|7.797713680066622|0|13209.0|0
0|2020-07-25|12179.0|0|1030.0|0|7.797713680066622|0|13209.0|0
0|2020-07-26|12179.0|0|1030.0|0|7.797713680066622|0|13209.0|0
0|2020-07-27|12179.0|0|1030.0|0|7.797713680066622|0|13209.0|0
0|2020-07-28|12179.0|0|1030.0|0|7.797713680066622|0|13209.0|0
0|2020-07-29|12179.0|0|1030.0|0|7.797713680066622|0|13209.0|0
0|2020-07-30|12179.0|0|1030.0|0|7.797713680066622|0|13209.0|0
0|2020-07-31|12179.0|0|1030.0|0|7.797713680066622|0|13209.0|0
0|2020-08-01|12821.0|0|730.0|0|5.38705630580769|0|13551.0|0
0|2020-08-02|12821.0|0|730.0|0|5.38705630580769|0|13551.0|0
0|2020-08-03|12821.0|0|730.0|0|5.38705630580769|0|13551.0|0
0|2020-08-04|12821.0|0|730.0|0|5.38705630580769|0|13551.0|0
0|2020-08-05|12821.0|0|730.0|0|5.38705630580769|0|13551.0|0
0|2020-08-06|12821.0|0|730.0|0|5.38705630580769|0|13551.0|0
0|2020-08-07|12821.0|0|730.0|0|5.38705630580769|0|13551.0|0
0|2020-08-08|12821.0|0|730.0|0|5.38705630580769|0|13551.0|0
0|2020-08-09|12821.0|0|730.0|0|5.38705630580769|0|13551.0|0
0|2020-08-10|12821.0|0|730.0|0|5.38705630580769|0|13551.0|0
0|2020-08-11|12821.0|0|730.0|0|5.38705630580769|0|13551.0|0
0|2020-08-12|12821.0|0|730.0|0|5.38705630580769|0|13551.0|0
0|2020-08-13|12821.0|0|730.0|0|5.38705630580769|0|13551.0|0
0|2020-08-14|12821.0|0|730.0|0|5.38705630580769|0|13551.0|0
0|2020-08-15|12821.0|0|730.0|0|5.38705630580769|0|13551.0|0
0|2020-08-16|12821.0|0|730.0|0|5.38705630580769|0|13551.0|0
0|2020-08-17|12821.0|0|730.0|0|5.38705630580769|0|13551.0|0
0|2020-08-18|12821.0|0|730.0|0|5.38705630580769|0|13551.0|0
0|2020-08-19|12821.0|0|730.0|0|5.38705630580769|0|13551.0|0
0|2020-08-20|12821.0|0|730.0|0|5.38705630580769|0|13551.0|0
0|2020-08-21|12821.0|0|730.0|0|5.38705630580769|0|13551.0|0
0|2020-08-22|12821.0|0|730.0|0|5.38705630580769|0|13551.0|0
0|2020-08-23|12821.0|0|730.0|0|5.38705630580769|0|13551.0|0
0|2020-08-24|12821.0|0|730.0|0|5.38705630580769|0|13551.0|0
0|2020-08-25|12821.0|0|730.0|0|5.38705630580769|0|13551.0|0
0|2020-08-26|12821.0|0|730.0|0|5.38705630580769|0|13551.0|0
0|2020-08-27|12821.0|0|730.0|0|5.38705630580769|0|13551.0|0
0|2020-08-28|12821.0|0|730.0|0|5.38705630580769|0|13551.0|0
0|2020-08-29|12821.0|0|730.0|0|5.38705630580769|0|13551.0|0
0|2020-08-30|12821.0|0|730.0|0|5.38705630580769|0|13551.0|0
0|2020-08-31|12821.0|0|730.0|0|5.38705630580769|0|13551.0|0
0|2020-09-01|12628.0|0|719.0|0|5.386978347194126|0|13347.0|0
0|2020-09-02|12628.0|0|719.0|0|5.386978347194126|0|13347.0|0
0|2020-09-03|12628.0|0|719.0|0|5.386978347194126|0|13347.0|0
0|2020-09-04|12628.0|0|719.0|0|5.386978347194126|0|13347.0|0
0|2020-09-05|12628.0|0|719.0|0|5.386978347194126|0|13347.0|0
0|2020-09-06|12628.0|0|719.0|0|5.386978347194126|0|13347.0|0
0|2020-09-07|12628.0|0|719.0|0|5.386978347194126|0|13347.0|0
0|2020-09-08|12628.0|0|719.0|0|5.386978347194126|0|13347.0|0
0|2020-09-09|12628.0|0|719.0|0|5.386978347194126|0|13347.0|0
0|2020-09-10|12628.0|0|719.0|0|5.386978347194126|0|13347.0|0
0|2020-09-11|12628.0|0|719.0|0|5.386978347194126|0|13347.0|0
0|2020-09-12|12628.0|0|719.0|0|5.386978347194126|0|13347.0|0
0|2020-09-13|12628.0|0|719.0|0|5.386978347194126|0|13347.0|0
0|2020-09-14|12628.0|0|719.0|0|5.386978347194126|0|13347.0|0
0|2020-09-15|12628.0|0|719.0|0|5.386978347194126|0|13347.0|0
0|2020-09-16|12628.0|0|719.0|0|5.386978347194126|0|13347.0|0
0|2020-09-17|12628.0|0|719.0|0|5.386978347194126|0|13347.0|0
0|2020-09-18|12628.0|0|719.0|0|5.386978347194126|0|13347.0|0
0|2020-09-19|12628.0|0|719.0|0|5.386978347194126|0|13347.0|0
0|2020-09-20|12628.0|0|719.0|0|5.386978347194126|0|13347.0|0
0|2020-09-21|12628.0|0|719.0|0|5.386978347194126|0|13347.0|0
0|2020-09-22|12628.0|0|719.0|0|5.386978347194126|0|13347.0|0
0|2020-09-23|12628.0|0|719.0|0|5.386978347194126|0|13347.0|0
0|2020-09-24|12628.0|0|719.0|0|5.386978347194126|0|13347.0|0
0|2020-09-25|12628.0|0|719.0|0|5.386978347194126|0|13347.0|0
0|2020-09-26|12628.0|0|719.0|0|5.386978347194126|0|13347.0|0
0|2020-09-27|12628.0|0|719.0|0|5.386978347194126|0|13347.0|0
0|2020-09-28|12628.0|0|719.0|0|5.386978347194126|0|13347.0|0
0|2020-09-29|12628.0|0|719.0|0|5.386978347194126|0|13347.0|0
0|2020-09-30|12628.0|0|719.0|0|5.386978347194126|0|13347.0|0
0|2020-10-01|12781.0|0|752.0|0|5.556787112983079|0|13533.0|0
0|2020-10-02|12781.0|0|752.0|0|5.556787112983079|0|13533.0|0
0|2020-10-03|12781.0|0|752.0|0|5.556787112983079|0|13533.0|0
0|2020-10-04|12781.0|0|752.0|0|5.556787112983079|0|13533.0|0
0|2020-10-05|12781.0|0|752.0|0|5.556787112983079|0|13533.0|0
0|2020-10-06|12781.0|0|752.0|0|5.556787112983079|0|13533.0|0
0|2020-10-07|12781.0|0|752.0|0|5.556787112983079|0|13533.0|0
0|2020-10-08|12781.0|0|752.0|0|5.556787112983079|0|13533.0|0
0|2020-10-09|12781.0|0|752.0|0|5.556787112983079|0|13533.0|0
0|2020-10-10|12781.0|0|752.0|0|5.556787112983079|0|13533.0|0
0|2020-10-11|12781.0|0|752.0|0|5.556787112983079|0|13533.0|0
0|2020-10-12|12781.0|0|752.0|0|5.556787112983079|0|13533.0|0
0|2020-10-13|12781.0|0|752.0|0|5.556787112983079|0|13533.0|0
0|2020-10-14|12781.0|0|752.0|0|5.556787112983079|0|13533.0|0
0|2020-10-15|12781.0|0|752.0|0|5.556787112983079|0|13533.0|0
0|2020-10-16|12781.0|0|752.0|0|5.556787112983079|0|13533.0|0
0|2020-10-17|12781.0|0|752.0|0|5.556787112983079|0|13533.0|0
0|2020-10-18|12781.0|0|752.0|0|5.556787112983079|0|13533.0|0
0|2020-10-19|12781.0|0|752.0|0|5.556787112983079|0|13533.0|0
0|2020-10-20|12781.0|0|752.0|0|5.556787112983079|0|13533.0|0
0|2020-10-21|12781.0|0|752.0|0|5.556787112983079|0|13533.0|0
0|2020-10-22|12781.0|0|752.0|0|5.556787112983079|0|13533.0|0
0|2020-10-23|12781.0|0|752.0|0|5.556787112983079|0|13533.0|0
0|2020-10-24|12781.0|0|752.0|0|5.556787112983079|0|13533.0|0
0|2020-10-25|12781.0|0|752.0|0|5.556787112983079|0|13533.0|0
0|2020-10-26|12781.0|0|752.0|0|5.556787112983079|0|13533.0|0
0|2020-10-27|12781.0|0|752.0|0|5.556787112983079|0|13533.0|0
0|2020-10-28|12781.0|0|752.0|0|5.556787112983079|0|13533.0|0
0|2020-10-29|12781.0|0|752.0|0|5.556787112983079|0|13533.0|0
0|2020-10-30|12781.0|0|752.0|0|5.556787112983079|0|13533.0|0
0|2020-10-31|12781.0|0|752.0|0|5.556787112983079|0|13533.0|0
0|2020-11-01|12137.0|0|822.0|0|6.343082027934254|0|12959.0|0
0|2020-11-02|12137.0|0|822.0|0|6.343082027934254|0|12959.0|0
0|2020-11-03|12137.0|0|822.0|0|6.343082027934254|0|12959.0|0
0|2020-11-04|12137.0|0|822.0|0|6.343082027934254|0|12959.0|0
0|2020-11-05|12137.0|0|822.0|0|6.343082027934254|0|12959.0|0
0|2020-11-06|12137.0|0|822.0|0|6.343082027934254|0|12959.0|0
0|2020-11-07|12137.0|0|822.0|0|6.343082027934254|0|12959.0|0
0|2020-11-08|12137.0|0|822.0|0|6.343082027934254|0|12959.0|0
0|2020-11-09|12137.0|0|822.0|0|6.343082027934254|0|12959.0|0
0|2020-11-10|12137.0|0|822.0|0|6.343082027934254|0|12959.0|0
0|2020-11-11|12137.0|0|822.0|0|6.343082027934254|0|12959.0|0
0|2020-11-12|12137.0|0|822.0|0|6.343082027934254|0|12959.0|0
0|2020-11-13|12137.0|0|822.0|0|6.343082027934254|0|12959.0|0
0|2020-11-14|12137.0|0|822.0|0|6.343082027934254|0|12959.0|0
0|2020-11-15|12137.0|0|822.0|0|6.343082027934254|0|12959.0|0
0|2020-11-16|12137.0|0|822.0|0|6.343082027934254|0|12959.0|0
0|2020-11-17|12137.0|0|822.0|0|6.343082027934254|0|12959.0|0
0|2020-11-18|12137.0|0|822.0|0|6.343082027934254|0|12959.0|0
0|2020-11-19|12137.0|0|822.0|0|6.343082027934254|0|12959.0|0
0|2020-11-20|12137.0|0|822.0|0|6.343082027934254|0|12959.0|0
0|2020-11-21|12137.0|0|822.0|0|6.343082027934254|0|12959.0|0
0|2020-11-22|12137.0|0|822.0|0|6.343082027934254|0|12959.0|0
0|2020-11-23|12137.0|0|822.0|0|6.343082027934254|0|12959.0|0
0|2020-11-24|12137.0|0|822.0|0|6.343082027934254|0|12959.0|0
0|2020-11-25|12137.0|0|822.0|0|6.343082027934254|0|12959.0|0
0|2020-11-26|12137.0|0|822.0|0|6.343082027934254|0|12959.0|0
0|2020-11-27|12137.0|0|822.0|0|6.343082027934254|0|12959.0|0
0|2020-11-28|12137.0|0|822.0|0|6.343082027934254|0|12959.0|0
0|2020-11-29|12137.0|0|822.0|0|6.343082027934254|0|12959.0|0
0|2020-11-30|12137.0|0|822.0|0|6.343082027934254|0|12959.0|0
0|2020-12-01|12111.0|0|926.0|0|7.102861087673545|0|13037.0|0
0|2020-12-02|12111.0|0|926.0|0|7.102861087673545|0|13037.0|0
0|2020-12-03|12111.0|0|926.0|0|7.102861087673545|0|13037.0|0
0|2020-12-04|12111.0|0|926.0|0|7.102861087673545|0|13037.0|0
0|2020-12-05|12111.0|0|926.0|0|7.102861087673545|0|13037.0|0
0|2020-12-06|12111.0|0|926.0|0|7.102861087673545|0|13037.0|0
