|dates|Grant_Minnesota_UnitedStates.BLS_EmployedPopulation.data|Grant_Minnesota_UnitedStates.BLS_EmployedPopulation.missing|Grant_Minnesota_UnitedStates.BLS_UnemployedPopulation.data|Grant_Minnesota_UnitedStates.BLS_UnemployedPopulation.missing|Grant_Minnesota_UnitedStates.BLS_UnemploymentRate.data|Grant_Minnesota_UnitedStates.BLS_UnemploymentRate.missing|Grant_Minnesota_UnitedStates.BLS_LaborForcePopulation.data|Grant_Minnesota_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-21|3015.5|0|216.0|0|6.684202382794368|0|3231.5|0
0|2020-01-22|3015.5|0|216.0|0|6.684202382794368|0|3231.5|0
0|2020-01-23|3015.5|0|216.0|0|6.684202382794368|0|3231.5|0
0|2020-01-24|3015.5|0|216.0|0|6.684202382794368|0|3231.5|0
0|2020-01-25|3015.5|0|216.0|0|6.684202382794368|0|3231.5|0
0|2020-01-26|3015.5|0|216.0|0|6.684202382794368|0|3231.5|0
0|2020-01-27|3015.5|0|216.0|0|6.684202382794368|0|3231.5|0
0|2020-01-28|3015.5|0|216.0|0|6.684202382794368|0|3231.5|0
0|2020-01-29|3015.5|0|216.0|0|6.684202382794368|0|3231.5|0
0|2020-01-30|3015.5|0|216.0|0|6.684202382794368|0|3231.5|0
0|2020-01-31|3015.5|0|216.0|0|6.684202382794368|0|3231.5|0
0|2020-02-01|3034.0|0|189.5|0|5.878703272840081|0|3223.5|0
0|2020-02-02|3034.0|0|189.5|0|5.878703272840081|0|3223.5|0
0|2020-02-03|3034.0|0|189.5|0|5.878703272840081|0|3223.5|0
0|2020-02-04|3034.0|0|189.5|0|5.878703272840081|0|3223.5|0
0|2020-02-05|3034.0|0|189.5|0|5.878703272840081|0|3223.5|0
0|2020-02-06|3034.0|0|189.5|0|5.878703272840081|0|3223.5|0
0|2020-02-07|3034.0|0|189.5|0|5.878703272840081|0|3223.5|0
0|2020-02-08|3034.0|0|189.5|0|5.878703272840081|0|3223.5|0
0|2020-02-09|3034.0|0|189.5|0|5.878703272840081|0|3223.5|0
0|2020-02-10|3034.0|0|189.5|0|5.878703272840081|0|3223.5|0
0|2020-02-11|3034.0|0|189.5|0|5.878703272840081|0|3223.5|0
0|2020-02-12|3034.0|0|189.5|0|5.878703272840081|0|3223.5|0
0|2020-02-13|3034.0|0|189.5|0|5.878703272840081|0|3223.5|0
0|2020-02-14|3034.0|0|189.5|0|5.878703272840081|0|3223.5|0
0|2020-02-15|3034.0|0|189.5|0|5.878703272840081|0|3223.5|0
0|2020-02-16|3034.0|0|189.5|0|5.878703272840081|0|3223.5|0
0|2020-02-17|3034.0|0|189.5|0|5.878703272840081|0|3223.5|0
0|2020-02-18|3034.0|0|189.5|0|5.878703272840081|0|3223.5|0
0|2020-02-19|3034.0|0|189.5|0|5.878703272840081|0|3223.5|0
0|2020-02-20|3034.0|0|189.5|0|5.878703272840081|0|3223.5|0
0|2020-02-21|3034.0|0|189.5|0|5.878703272840081|0|3223.5|0
0|2020-02-22|3034.0|0|189.5|0|5.878703272840081|0|3223.5|0
0|2020-02-23|3034.0|0|189.5|0|5.878703272840081|0|3223.5|0
0|2020-02-24|3034.0|0|189.5|0|5.878703272840081|0|3223.5|0
0|2020-02-25|3034.0|0|189.5|0|5.878703272840081|0|3223.5|0
0|2020-02-26|3034.0|0|189.5|0|5.878703272840081|0|3223.5|0
0|2020-02-27|3034.0|0|189.5|0|5.878703272840081|0|3223.5|0
0|2020-02-28|3034.0|0|189.5|0|5.878703272840081|0|3223.5|0
0|2020-02-29|3034.0|0|189.5|0|5.878703272840081|0|3223.5|0
0|2020-03-01|3011.0|0|184.0|0|5.758998435054773|0|3195.0|0
0|2020-03-02|3011.0|0|184.0|0|5.758998435054773|0|3195.0|0
0|2020-03-03|3011.0|0|184.0|0|5.758998435054773|0|3195.0|0
0|2020-03-04|3011.0|0|184.0|0|5.758998435054773|0|3195.0|0
0|2020-03-05|3011.0|0|184.0|0|5.758998435054773|0|3195.0|0
0|2020-03-06|3011.0|0|184.0|0|5.758998435054773|0|3195.0|0
0|2020-03-07|3011.0|0|184.0|0|5.758998435054773|0|3195.0|0
0|2020-03-08|3011.0|0|184.0|0|5.758998435054773|0|3195.0|0
0|2020-03-09|3011.0|0|184.0|0|5.758998435054773|0|3195.0|0
0|2020-03-10|3011.0|0|184.0|0|5.758998435054773|0|3195.0|0
0|2020-03-11|3011.0|0|184.0|0|5.758998435054773|0|3195.0|0
0|2020-03-12|3011.0|0|184.0|0|5.758998435054773|0|3195.0|0
0|2020-03-13|3011.0|0|184.0|0|5.758998435054773|0|3195.0|0
0|2020-03-14|3011.0|0|184.0|0|5.758998435054773|0|3195.0|0
0|2020-03-15|3011.0|0|184.0|0|5.758998435054773|0|3195.0|0
0|2020-03-16|3011.0|0|184.0|0|5.758998435054773|0|3195.0|0
0|2020-03-17|3011.0|0|184.0|0|5.758998435054773|0|3195.0|0
0|2020-03-18|3011.0|0|184.0|0|5.758998435054773|0|3195.0|0
0|2020-03-19|3011.0|0|184.0|0|5.758998435054773|0|3195.0|0
0|2020-03-20|3011.0|0|184.0|0|5.758998435054773|0|3195.0|0
0|2020-03-21|3011.0|0|184.0|0|5.758998435054773|0|3195.0|0
0|2020-03-22|3011.0|0|184.0|0|5.758998435054773|0|3195.0|0
0|2020-03-23|3011.0|0|184.0|0|5.758998435054773|0|3195.0|0
0|2020-03-24|3011.0|0|184.0|0|5.758998435054773|0|3195.0|0
0|2020-03-25|3011.0|0|184.0|0|5.758998435054773|0|3195.0|0
0|2020-03-26|3011.0|0|184.0|0|5.758998435054773|0|3195.0|0
0|2020-03-27|3011.0|0|184.0|0|5.758998435054773|0|3195.0|0
0|2020-03-28|3011.0|0|184.0|0|5.758998435054773|0|3195.0|0
0|2020-03-29|3011.0|0|184.0|0|5.758998435054773|0|3195.0|0
0|2020-03-30|3011.0|0|184.0|0|5.758998435054773|0|3195.0|0
0|2020-03-31|3011.0|0|184.0|0|5.758998435054773|0|3195.0|0
0|2020-04-01|3058.0|0|223.0|0|6.796708320633953|0|3281.0|0
0|2020-04-02|3058.0|0|223.0|0|6.796708320633953|0|3281.0|0
0|2020-04-03|3058.0|0|223.0|0|6.796708320633953|0|3281.0|0
0|2020-04-04|3058.0|0|223.0|0|6.796708320633953|0|3281.0|0
0|2020-04-05|3058.0|0|223.0|0|6.796708320633953|0|3281.0|0
0|2020-04-06|3058.0|0|223.0|0|6.796708320633953|0|3281.0|0
0|2020-04-07|3058.0|0|223.0|0|6.796708320633953|0|3281.0|0
0|2020-04-08|3058.0|0|223.0|0|6.796708320633953|0|3281.0|0
0|2020-04-09|3058.0|0|223.0|0|6.796708320633953|0|3281.0|0
0|2020-04-10|3058.0|0|223.0|0|6.796708320633953|0|3281.0|0
0|2020-04-11|3058.0|0|223.0|0|6.796708320633953|0|3281.0|0
0|2020-04-12|3058.0|0|223.0|0|6.796708320633953|0|3281.0|0
0|2020-04-13|3058.0|0|223.0|0|6.796708320633953|0|3281.0|0
0|2020-04-14|3058.0|0|223.0|0|6.796708320633953|0|3281.0|0
0|2020-04-15|3058.0|0|223.0|0|6.796708320633953|0|3281.0|0
0|2020-04-16|3058.0|0|223.0|0|6.796708320633953|0|3281.0|0
0|2020-04-17|3058.0|0|223.0|0|6.796708320633953|0|3281.0|0
0|2020-04-18|3058.0|0|223.0|0|6.796708320633953|0|3281.0|0
0|2020-04-19|3058.0|0|223.0|0|6.796708320633953|0|3281.0|0
0|2020-04-20|3058.0|0|223.0|0|6.796708320633953|0|3281.0|0
0|2020-04-21|3058.0|0|223.0|0|6.796708320633953|0|3281.0|0
0|2020-04-22|3058.0|0|223.0|0|6.796708320633953|0|3281.0|0
0|2020-04-23|3058.0|0|223.0|0|6.796708320633953|0|3281.0|0
0|2020-04-24|3058.0|0|223.0|0|6.796708320633953|0|3281.0|0
0|2020-04-25|3058.0|0|223.0|0|6.796708320633953|0|3281.0|0
0|2020-04-26|3058.0|0|223.0|0|6.796708320633953|0|3281.0|0
0|2020-04-27|3058.0|0|223.0|0|6.796708320633953|0|3281.0|0
0|2020-04-28|3058.0|0|223.0|0|6.796708320633953|0|3281.0|0
0|2020-04-29|3058.0|0|223.0|0|6.796708320633953|0|3281.0|0
0|2020-04-30|3058.0|0|223.0|0|6.796708320633953|0|3281.0|0
0|2020-05-01|3084.0|0|218.0|0|6.60205935796487|0|3302.0|0
0|2020-05-02|3084.0|0|218.0|0|6.60205935796487|0|3302.0|0
0|2020-05-03|3084.0|0|218.0|0|6.60205935796487|0|3302.0|0
0|2020-05-04|3084.0|0|218.0|0|6.60205935796487|0|3302.0|0
0|2020-05-05|3084.0|0|218.0|0|6.60205935796487|0|3302.0|0
0|2020-05-06|3084.0|0|218.0|0|6.60205935796487|0|3302.0|0
0|2020-05-07|3084.0|0|218.0|0|6.60205935796487|0|3302.0|0
0|2020-05-08|3084.0|0|218.0|0|6.60205935796487|0|3302.0|0
0|2020-05-09|3084.0|0|218.0|0|6.60205935796487|0|3302.0|0
0|2020-05-10|3084.0|0|218.0|0|6.60205935796487|0|3302.0|0
0|2020-05-11|3084.0|0|218.0|0|6.60205935796487|0|3302.0|0
0|2020-05-12|3084.0|0|218.0|0|6.60205935796487|0|3302.0|0
0|2020-05-13|3084.0|0|218.0|0|6.60205935796487|0|3302.0|0
0|2020-05-14|3084.0|0|218.0|0|6.60205935796487|0|3302.0|0
0|2020-05-15|3084.0|0|218.0|0|6.60205935796487|0|3302.0|0
0|2020-05-16|3084.0|0|218.0|0|6.60205935796487|0|3302.0|0
0|2020-05-17|3084.0|0|218.0|0|6.60205935796487|0|3302.0|0
0|2020-05-18|3084.0|0|218.0|0|6.60205935796487|0|3302.0|0
0|2020-05-19|3084.0|0|218.0|0|6.60205935796487|0|3302.0|0
0|2020-05-20|3084.0|0|218.0|0|6.60205935796487|0|3302.0|0
0|2020-05-21|3084.0|0|218.0|0|6.60205935796487|0|3302.0|0
0|2020-05-22|3084.0|0|218.0|0|6.60205935796487|0|3302.0|0
0|2020-05-23|3084.0|0|218.0|0|6.60205935796487|0|3302.0|0
0|2020-05-24|3084.0|0|218.0|0|6.60205935796487|0|3302.0|0
0|2020-05-25|3084.0|0|218.0|0|6.60205935796487|0|3302.0|0
0|2020-05-26|3084.0|0|218.0|0|6.60205935796487|0|3302.0|0
0|2020-05-27|3084.0|0|218.0|0|6.60205935796487|0|3302.0|0
0|2020-05-28|3084.0|0|218.0|0|6.60205935796487|0|3302.0|0
0|2020-05-29|3084.0|0|218.0|0|6.60205935796487|0|3302.0|0
0|2020-05-30|3084.0|0|218.0|0|6.60205935796487|0|3302.0|0
0|2020-05-31|3084.0|0|218.0|0|6.60205935796487|0|3302.0|0
0|2020-06-01|3242.0|0|202.0|0|5.86527293844367|0|3444.0|0
0|2020-06-02|3242.0|0|202.0|0|5.86527293844367|0|3444.0|0
0|2020-06-03|3242.0|0|202.0|0|5.86527293844367|0|3444.0|0
0|2020-06-04|3242.0|0|202.0|0|5.86527293844367|0|3444.0|0
0|2020-06-05|3242.0|0|202.0|0|5.86527293844367|0|3444.0|0
0|2020-06-06|3242.0|0|202.0|0|5.86527293844367|0|3444.0|0
0|2020-06-07|3242.0|0|202.0|0|5.86527293844367|0|3444.0|0
0|2020-06-08|3242.0|0|202.0|0|5.86527293844367|0|3444.0|0
0|2020-06-09|3242.0|0|202.0|0|5.86527293844367|0|3444.0|0
0|2020-06-10|3242.0|0|202.0|0|5.86527293844367|0|3444.0|0
0|2020-06-11|3242.0|0|202.0|0|5.86527293844367|0|3444.0|0
0|2020-06-12|3242.0|0|202.0|0|5.86527293844367|0|3444.0|0
0|2020-06-13|3242.0|0|202.0|0|5.86527293844367|0|3444.0|0
0|2020-06-14|3242.0|0|202.0|0|5.86527293844367|0|3444.0|0
0|2020-06-15|3242.0|0|202.0|0|5.86527293844367|0|3444.0|0
0|2020-06-16|3242.0|0|202.0|0|5.86527293844367|0|3444.0|0
0|2020-06-17|3242.0|0|202.0|0|5.86527293844367|0|3444.0|0
0|2020-06-18|3242.0|0|202.0|0|5.86527293844367|0|3444.0|0
0|2020-06-19|3242.0|0|202.0|0|5.86527293844367|0|3444.0|0
0|2020-06-20|3242.0|0|202.0|0|5.86527293844367|0|3444.0|0
0|2020-06-21|3242.0|0|202.0|0|5.86527293844367|0|3444.0|0
0|2020-06-22|3242.0|0|202.0|0|5.86527293844367|0|3444.0|0
0|2020-06-23|3242.0|0|202.0|0|5.86527293844367|0|3444.0|0
0|2020-06-24|3242.0|0|202.0|0|5.86527293844367|0|3444.0|0
0|2020-06-25|3242.0|0|202.0|0|5.86527293844367|0|3444.0|0
0|2020-06-26|3242.0|0|202.0|0|5.86527293844367|0|3444.0|0
0|2020-06-27|3242.0|0|202.0|0|5.86527293844367|0|3444.0|0
0|2020-06-28|3242.0|0|202.0|0|5.86527293844367|0|3444.0|0
0|2020-06-29|3242.0|0|202.0|0|5.86527293844367|0|3444.0|0
0|2020-06-30|3242.0|0|202.0|0|5.86527293844367|0|3444.0|0
0|2020-07-01|3229.0|0|174.0|0|5.113135468704084|0|3403.0|0
0|2020-07-02|3229.0|0|174.0|0|5.113135468704084|0|3403.0|0
0|2020-07-03|3229.0|0|174.0|0|5.113135468704084|0|3403.0|0
0|2020-07-04|3229.0|0|174.0|0|5.113135468704084|0|3403.0|0
0|2020-07-05|3229.0|0|174.0|0|5.113135468704084|0|3403.0|0
0|2020-07-06|3229.0|0|174.0|0|5.113135468704084|0|3403.0|0
0|2020-07-07|3229.0|0|174.0|0|5.113135468704084|0|3403.0|0
0|2020-07-08|3229.0|0|174.0|0|5.113135468704084|0|3403.0|0
0|2020-07-09|3229.0|0|174.0|0|5.113135468704084|0|3403.0|0
0|2020-07-10|3229.0|0|174.0|0|5.113135468704084|0|3403.0|0
0|2020-07-11|3229.0|0|174.0|0|5.113135468704084|0|3403.0|0
0|2020-07-12|3229.0|0|174.0|0|5.113135468704084|0|3403.0|0
0|2020-07-13|3229.0|0|174.0|0|5.113135468704084|0|3403.0|0
0|2020-07-14|3229.0|0|174.0|0|5.113135468704084|0|3403.0|0
0|2020-07-15|3229.0|0|174.0|0|5.113135468704084|0|3403.0|0
0|2020-07-16|3229.0|0|174.0|0|5.113135468704084|0|3403.0|0
0|2020-07-17|3229.0|0|174.0|0|5.113135468704084|0|3403.0|0
0|2020-07-18|3229.0|0|174.0|0|5.113135468704084|0|3403.0|0
0|2020-07-19|3229.0|0|174.0|0|5.113135468704084|0|3403.0|0
0|2020-07-20|3229.0|0|174.0|0|5.113135468704084|0|3403.0|0
0|2020-07-21|3229.0|0|174.0|0|5.113135468704084|0|3403.0|0
0|2020-07-22|3229.0|0|174.0|0|5.113135468704084|0|3403.0|0
0|2020-07-23|3229.0|0|174.0|0|5.113135468704084|0|3403.0|0
0|2020-07-24|3229.0|0|174.0|0|5.113135468704084|0|3403.0|0
0|2020-07-25|3229.0|0|174.0|0|5.113135468704084|0|3403.0|0
0|2020-07-26|3229.0|0|174.0|0|5.113135468704084|0|3403.0|0
0|2020-07-27|3229.0|0|174.0|0|5.113135468704084|0|3403.0|0
0|2020-07-28|3229.0|0|174.0|0|5.113135468704084|0|3403.0|0
0|2020-07-29|3229.0|0|174.0|0|5.113135468704084|0|3403.0|0
0|2020-07-30|3229.0|0|174.0|0|5.113135468704084|0|3403.0|0
0|2020-07-31|3229.0|0|174.0|0|5.113135468704084|0|3403.0|0
0|2020-08-01|3201.0|0|133.0|0|3.9892021595680864|0|3334.0|0
0|2020-08-02|3201.0|0|133.0|0|3.9892021595680864|0|3334.0|0
0|2020-08-03|3201.0|0|133.0|0|3.9892021595680864|0|3334.0|0
0|2020-08-04|3201.0|0|133.0|0|3.9892021595680864|0|3334.0|0
0|2020-08-05|3201.0|0|133.0|0|3.9892021595680864|0|3334.0|0
0|2020-08-06|3201.0|0|133.0|0|3.9892021595680864|0|3334.0|0
0|2020-08-07|3201.0|0|133.0|0|3.9892021595680864|0|3334.0|0
0|2020-08-08|3201.0|0|133.0|0|3.9892021595680864|0|3334.0|0
0|2020-08-09|3201.0|0|133.0|0|3.9892021595680864|0|3334.0|0
0|2020-08-10|3201.0|0|133.0|0|3.9892021595680864|0|3334.0|0
0|2020-08-11|3201.0|0|133.0|0|3.9892021595680864|0|3334.0|0
0|2020-08-12|3201.0|0|133.0|0|3.9892021595680864|0|3334.0|0
0|2020-08-13|3201.0|0|133.0|0|3.9892021595680864|0|3334.0|0
0|2020-08-14|3201.0|0|133.0|0|3.9892021595680864|0|3334.0|0
0|2020-08-15|3201.0|0|133.0|0|3.9892021595680864|0|3334.0|0
0|2020-08-16|3201.0|0|133.0|0|3.9892021595680864|0|3334.0|0
0|2020-08-17|3201.0|0|133.0|0|3.9892021595680864|0|3334.0|0
0|2020-08-18|3201.0|0|133.0|0|3.9892021595680864|0|3334.0|0
0|2020-08-19|3201.0|0|133.0|0|3.9892021595680864|0|3334.0|0
0|2020-08-20|3201.0|0|133.0|0|3.9892021595680864|0|3334.0|0
0|2020-08-21|3201.0|0|133.0|0|3.9892021595680864|0|3334.0|0
0|2020-08-22|3201.0|0|133.0|0|3.9892021595680864|0|3334.0|0
0|2020-08-23|3201.0|0|133.0|0|3.9892021595680864|0|3334.0|0
0|2020-08-24|3201.0|0|133.0|0|3.9892021595680864|0|3334.0|0
0|2020-08-25|3201.0|0|133.0|0|3.9892021595680864|0|3334.0|0
0|2020-08-26|3201.0|0|133.0|0|3.9892021595680864|0|3334.0|0
0|2020-08-27|3201.0|0|133.0|0|3.9892021595680864|0|3334.0|0
0|2020-08-28|3201.0|0|133.0|0|3.9892021595680864|0|3334.0|0
0|2020-08-29|3201.0|0|133.0|0|3.9892021595680864|0|3334.0|0
0|2020-08-30|3201.0|0|133.0|0|3.9892021595680864|0|3334.0|0
0|2020-08-31|3201.0|0|133.0|0|3.9892021595680864|0|3334.0|0
0|2020-09-01|3195.0|0|127.0|0|3.822998193859121|0|3322.0|0
0|2020-09-02|3195.0|0|127.0|0|3.822998193859121|0|3322.0|0
0|2020-09-03|3195.0|0|127.0|0|3.822998193859121|0|3322.0|0
0|2020-09-04|3195.0|0|127.0|0|3.822998193859121|0|3322.0|0
0|2020-09-05|3195.0|0|127.0|0|3.822998193859121|0|3322.0|0
0|2020-09-06|3195.0|0|127.0|0|3.822998193859121|0|3322.0|0
0|2020-09-07|3195.0|0|127.0|0|3.822998193859121|0|3322.0|0
0|2020-09-08|3195.0|0|127.0|0|3.822998193859121|0|3322.0|0
0|2020-09-09|3195.0|0|127.0|0|3.822998193859121|0|3322.0|0
0|2020-09-10|3195.0|0|127.0|0|3.822998193859121|0|3322.0|0
0|2020-09-11|3195.0|0|127.0|0|3.822998193859121|0|3322.0|0
0|2020-09-12|3195.0|0|127.0|0|3.822998193859121|0|3322.0|0
0|2020-09-13|3195.0|0|127.0|0|3.822998193859121|0|3322.0|0
0|2020-09-14|3195.0|0|127.0|0|3.822998193859121|0|3322.0|0
0|2020-09-15|3195.0|0|127.0|0|3.822998193859121|0|3322.0|0
0|2020-09-16|3195.0|0|127.0|0|3.822998193859121|0|3322.0|0
0|2020-09-17|3195.0|0|127.0|0|3.822998193859121|0|3322.0|0
0|2020-09-18|3195.0|0|127.0|0|3.822998193859121|0|3322.0|0
0|2020-09-19|3195.0|0|127.0|0|3.822998193859121|0|3322.0|0
0|2020-09-20|3195.0|0|127.0|0|3.822998193859121|0|3322.0|0
0|2020-09-21|3195.0|0|127.0|0|3.822998193859121|0|3322.0|0
0|2020-09-22|3195.0|0|127.0|0|3.822998193859121|0|3322.0|0
0|2020-09-23|3195.0|0|127.0|0|3.822998193859121|0|3322.0|0
0|2020-09-24|3195.0|0|127.0|0|3.822998193859121|0|3322.0|0
0|2020-09-25|3195.0|0|127.0|0|3.822998193859121|0|3322.0|0
0|2020-09-26|3195.0|0|127.0|0|3.822998193859121|0|3322.0|0
0|2020-09-27|3195.0|0|127.0|0|3.822998193859121|0|3322.0|0
0|2020-09-28|3195.0|0|127.0|0|3.822998193859121|0|3322.0|0
0|2020-09-29|3195.0|0|127.0|0|3.822998193859121|0|3322.0|0
0|2020-09-30|3195.0|0|127.0|0|3.822998193859121|0|3322.0|0
0|2020-10-01|3344.0|0|109.0|0|3.156675354763973|0|3453.0|0
0|2020-10-02|3344.0|0|109.0|0|3.156675354763973|0|3453.0|0
0|2020-10-03|3344.0|0|109.0|0|3.156675354763973|0|3453.0|0
0|2020-10-04|3344.0|0|109.0|0|3.156675354763973|0|3453.0|0
0|2020-10-05|3344.0|0|109.0|0|3.156675354763973|0|3453.0|0
0|2020-10-06|3344.0|0|109.0|0|3.156675354763973|0|3453.0|0
0|2020-10-07|3344.0|0|109.0|0|3.156675354763973|0|3453.0|0
0|2020-10-08|3344.0|0|109.0|0|3.156675354763973|0|3453.0|0
0|2020-10-09|3344.0|0|109.0|0|3.156675354763973|0|3453.0|0
0|2020-10-10|3344.0|0|109.0|0|3.156675354763973|0|3453.0|0
0|2020-10-11|3344.0|0|109.0|0|3.156675354763973|0|3453.0|0
0|2020-10-12|3344.0|0|109.0|0|3.156675354763973|0|3453.0|0
0|2020-10-13|3344.0|0|109.0|0|3.156675354763973|0|3453.0|0
0|2020-10-14|3344.0|0|109.0|0|3.156675354763973|0|3453.0|0
0|2020-10-15|3344.0|0|109.0|0|3.156675354763973|0|3453.0|0
0|2020-10-16|3344.0|0|109.0|0|3.156675354763973|0|3453.0|0
0|2020-10-17|3344.0|0|109.0|0|3.156675354763973|0|3453.0|0
0|2020-10-18|3344.0|0|109.0|0|3.156675354763973|0|3453.0|0
0|2020-10-19|3344.0|0|109.0|0|3.156675354763973|0|3453.0|0
0|2020-10-20|3344.0|0|109.0|0|3.156675354763973|0|3453.0|0
0|2020-10-21|3344.0|0|109.0|0|3.156675354763973|0|3453.0|0
0|2020-10-22|3344.0|0|109.0|0|3.156675354763973|0|3453.0|0
0|2020-10-23|3344.0|0|109.0|0|3.156675354763973|0|3453.0|0
0|2020-10-24|3344.0|0|109.0|0|3.156675354763973|0|3453.0|0
0|2020-10-25|3344.0|0|109.0|0|3.156675354763973|0|3453.0|0
0|2020-10-26|3344.0|0|109.0|0|3.156675354763973|0|3453.0|0
0|2020-10-27|3344.0|0|109.0|0|3.156675354763973|0|3453.0|0
0|2020-10-28|3344.0|0|109.0|0|3.156675354763973|0|3453.0|0
0|2020-10-29|3344.0|0|109.0|0|3.156675354763973|0|3453.0|0
0|2020-10-30|3344.0|0|109.0|0|3.156675354763973|0|3453.0|0
0|2020-10-31|3344.0|0|109.0|0|3.156675354763973|0|3453.0|0
0|2020-11-01|3265.0|0|125.0|0|3.687315634218289|0|3390.0|0
0|2020-11-02|3265.0|0|125.0|0|3.687315634218289|0|3390.0|0
0|2020-11-03|3265.0|0|125.0|0|3.687315634218289|0|3390.0|0
0|2020-11-04|3265.0|0|125.0|0|3.687315634218289|0|3390.0|0
0|2020-11-05|3265.0|0|125.0|0|3.687315634218289|0|3390.0|0
0|2020-11-06|3265.0|0|125.0|0|3.687315634218289|0|3390.0|0
0|2020-11-07|3265.0|0|125.0|0|3.687315634218289|0|3390.0|0
0|2020-11-08|3265.0|0|125.0|0|3.687315634218289|0|3390.0|0
0|2020-11-09|3265.0|0|125.0|0|3.687315634218289|0|3390.0|0
0|2020-11-10|3265.0|0|125.0|0|3.687315634218289|0|3390.0|0
0|2020-11-11|3265.0|0|125.0|0|3.687315634218289|0|3390.0|0
0|2020-11-12|3265.0|0|125.0|0|3.687315634218289|0|3390.0|0
0|2020-11-13|3265.0|0|125.0|0|3.687315634218289|0|3390.0|0
0|2020-11-14|3265.0|0|125.0|0|3.687315634218289|0|3390.0|0
0|2020-11-15|3265.0|0|125.0|0|3.687315634218289|0|3390.0|0
0|2020-11-16|3265.0|0|125.0|0|3.687315634218289|0|3390.0|0
0|2020-11-17|3265.0|0|125.0|0|3.687315634218289|0|3390.0|0
0|2020-11-18|3265.0|0|125.0|0|3.687315634218289|0|3390.0|0
0|2020-11-19|3265.0|0|125.0|0|3.687315634218289|0|3390.0|0
0|2020-11-20|3265.0|0|125.0|0|3.687315634218289|0|3390.0|0
0|2020-11-21|3265.0|0|125.0|0|3.687315634218289|0|3390.0|0
0|2020-11-22|3265.0|0|125.0|0|3.687315634218289|0|3390.0|0
0|2020-11-23|3265.0|0|125.0|0|3.687315634218289|0|3390.0|0
0|2020-11-24|3265.0|0|125.0|0|3.687315634218289|0|3390.0|0
0|2020-11-25|3265.0|0|125.0|0|3.687315634218289|0|3390.0|0
0|2020-11-26|3265.0|0|125.0|0|3.687315634218289|0|3390.0|0
0|2020-11-27|3265.0|0|125.0|0|3.687315634218289|0|3390.0|0
0|2020-11-28|3265.0|0|125.0|0|3.687315634218289|0|3390.0|0
0|2020-11-29|3265.0|0|125.0|0|3.687315634218289|0|3390.0|0
0|2020-11-30|3265.0|0|125.0|0|3.687315634218289|0|3390.0|0
0|2020-12-01|3261.0|0|175.0|0|5.093131548311991|0|3436.0|0
0|2020-12-02|3261.0|0|175.0|0|5.093131548311991|0|3436.0|0
0|2020-12-03|3261.0|0|175.0|0|5.093131548311991|0|3436.0|0
0|2020-12-04|3261.0|0|175.0|0|5.093131548311991|0|3436.0|0
0|2020-12-05|3261.0|0|175.0|0|5.093131548311991|0|3436.0|0
0|2020-12-06|3261.0|0|175.0|0|5.093131548311991|0|3436.0|0
0|2020-12-07|3261.0|0|175.0|0|5.093131548311991|0|3436.0|0
0|2020-12-08|3261.0|0|175.0|0|5.093131548311991|0|3436.0|0
0|2020-12-09|3261.0|0|175.0|0|5.093131548311991|0|3436.0|0
