|dates|Putnam_Florida_UnitedStates.BLS_EmployedPopulation.data|Putnam_Florida_UnitedStates.BLS_EmployedPopulation.missing|Putnam_Florida_UnitedStates.BLS_UnemployedPopulation.data|Putnam_Florida_UnitedStates.BLS_UnemployedPopulation.missing|Putnam_Florida_UnitedStates.BLS_UnemploymentRate.data|Putnam_Florida_UnitedStates.BLS_UnemploymentRate.missing|Putnam_Florida_UnitedStates.BLS_LaborForcePopulation.data|Putnam_Florida_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-04-11|21859.0|0|2724.5|0|11.082636727886591|0|24583.5|0
0|2020-04-12|21859.0|0|2724.5|0|11.082636727886591|0|24583.5|0
0|2020-04-13|21859.0|0|2724.5|0|11.082636727886591|0|24583.5|0
0|2020-04-14|21859.0|0|2724.5|0|11.082636727886591|0|24583.5|0
0|2020-04-15|21859.0|0|2724.5|0|11.082636727886591|0|24583.5|0
0|2020-04-16|21859.0|0|2724.5|0|11.082636727886591|0|24583.5|0
0|2020-04-17|21859.0|0|2724.5|0|11.082636727886591|0|24583.5|0
0|2020-04-18|21859.0|0|2724.5|0|11.082636727886591|0|24583.5|0
0|2020-04-19|21859.0|0|2724.5|0|11.082636727886591|0|24583.5|0
0|2020-04-20|21859.0|0|2724.5|0|11.082636727886591|0|24583.5|0
0|2020-04-21|21859.0|0|2724.5|0|11.082636727886591|0|24583.5|0
0|2020-04-22|21859.0|0|2724.5|0|11.082636727886591|0|24583.5|0
0|2020-04-23|21859.0|0|2724.5|0|11.082636727886591|0|24583.5|0
0|2020-04-24|21859.0|0|2724.5|0|11.082636727886591|0|24583.5|0
0|2020-04-25|21859.0|0|2724.5|0|11.082636727886591|0|24583.5|0
0|2020-04-26|21859.0|0|2724.5|0|11.082636727886591|0|24583.5|0
0|2020-04-27|21859.0|0|2724.5|0|11.082636727886591|0|24583.5|0
0|2020-04-28|21859.0|0|2724.5|0|11.082636727886591|0|24583.5|0
0|2020-04-29|21859.0|0|2724.5|0|11.082636727886591|0|24583.5|0
0|2020-04-30|21859.0|0|2724.5|0|11.082636727886591|0|24583.5|0
0|2020-05-01|23248.0|0|3067.0|0|11.654949648489454|0|26315.0|0
0|2020-05-02|23248.0|0|3067.0|0|11.654949648489454|0|26315.0|0
0|2020-05-03|23248.0|0|3067.0|0|11.654949648489454|0|26315.0|0
0|2020-05-04|23248.0|0|3067.0|0|11.654949648489454|0|26315.0|0
0|2020-05-05|23248.0|0|3067.0|0|11.654949648489454|0|26315.0|0
0|2020-05-06|23248.0|0|3067.0|0|11.654949648489454|0|26315.0|0
0|2020-05-07|23248.0|0|3067.0|0|11.654949648489454|0|26315.0|0
0|2020-05-08|23248.0|0|3067.0|0|11.654949648489454|0|26315.0|0
0|2020-05-09|23248.0|0|3067.0|0|11.654949648489454|0|26315.0|0
0|2020-05-10|23248.0|0|3067.0|0|11.654949648489454|0|26315.0|0
0|2020-05-11|23248.0|0|3067.0|0|11.654949648489454|0|26315.0|0
0|2020-05-12|23248.0|0|3067.0|0|11.654949648489454|0|26315.0|0
0|2020-05-13|23248.0|0|3067.0|0|11.654949648489454|0|26315.0|0
0|2020-05-14|23248.0|0|3067.0|0|11.654949648489454|0|26315.0|0
0|2020-05-15|23248.0|0|3067.0|0|11.654949648489454|0|26315.0|0
0|2020-05-16|23248.0|0|3067.0|0|11.654949648489454|0|26315.0|0
0|2020-05-17|23248.0|0|3067.0|0|11.654949648489454|0|26315.0|0
0|2020-05-18|23248.0|0|3067.0|0|11.654949648489454|0|26315.0|0
0|2020-05-19|23248.0|0|3067.0|0|11.654949648489454|0|26315.0|0
0|2020-05-20|23248.0|0|3067.0|0|11.654949648489454|0|26315.0|0
0|2020-05-21|23248.0|0|3067.0|0|11.654949648489454|0|26315.0|0
0|2020-05-22|23248.0|0|3067.0|0|11.654949648489454|0|26315.0|0
0|2020-05-23|23248.0|0|3067.0|0|11.654949648489454|0|26315.0|0
0|2020-05-24|23248.0|0|3067.0|0|11.654949648489454|0|26315.0|0
0|2020-05-25|23248.0|0|3067.0|0|11.654949648489454|0|26315.0|0
0|2020-05-26|23248.0|0|3067.0|0|11.654949648489454|0|26315.0|0
0|2020-05-27|23248.0|0|3067.0|0|11.654949648489454|0|26315.0|0
0|2020-05-28|23248.0|0|3067.0|0|11.654949648489454|0|26315.0|0
0|2020-05-29|23248.0|0|3067.0|0|11.654949648489454|0|26315.0|0
0|2020-05-30|23248.0|0|3067.0|0|11.654949648489454|0|26315.0|0
0|2020-05-31|23248.0|0|3067.0|0|11.654949648489454|0|26315.0|0
0|2020-06-01|23141.0|0|2691.0|0|10.417311861257355|0|25832.0|0
0|2020-06-02|23141.0|0|2691.0|0|10.417311861257355|0|25832.0|0
0|2020-06-03|23141.0|0|2691.0|0|10.417311861257355|0|25832.0|0
0|2020-06-04|23141.0|0|2691.0|0|10.417311861257355|0|25832.0|0
0|2020-06-05|23141.0|0|2691.0|0|10.417311861257355|0|25832.0|0
0|2020-06-06|23141.0|0|2691.0|0|10.417311861257355|0|25832.0|0
0|2020-06-07|23141.0|0|2691.0|0|10.417311861257355|0|25832.0|0
0|2020-06-08|23141.0|0|2691.0|0|10.417311861257355|0|25832.0|0
0|2020-06-09|23141.0|0|2691.0|0|10.417311861257355|0|25832.0|0
0|2020-06-10|23141.0|0|2691.0|0|10.417311861257355|0|25832.0|0
0|2020-06-11|23141.0|0|2691.0|0|10.417311861257355|0|25832.0|0
0|2020-06-12|23141.0|0|2691.0|0|10.417311861257355|0|25832.0|0
0|2020-06-13|23141.0|0|2691.0|0|10.417311861257355|0|25832.0|0
0|2020-06-14|23141.0|0|2691.0|0|10.417311861257355|0|25832.0|0
0|2020-06-15|23141.0|0|2691.0|0|10.417311861257355|0|25832.0|0
0|2020-06-16|23141.0|0|2691.0|0|10.417311861257355|0|25832.0|0
0|2020-06-17|23141.0|0|2691.0|0|10.417311861257355|0|25832.0|0
0|2020-06-18|23141.0|0|2691.0|0|10.417311861257355|0|25832.0|0
0|2020-06-19|23141.0|0|2691.0|0|10.417311861257355|0|25832.0|0
0|2020-06-20|23141.0|0|2691.0|0|10.417311861257355|0|25832.0|0
0|2020-06-21|23141.0|0|2691.0|0|10.417311861257355|0|25832.0|0
0|2020-06-22|23141.0|0|2691.0|0|10.417311861257355|0|25832.0|0
0|2020-06-23|23141.0|0|2691.0|0|10.417311861257355|0|25832.0|0
0|2020-06-24|23141.0|0|2691.0|0|10.417311861257355|0|25832.0|0
0|2020-06-25|23141.0|0|2691.0|0|10.417311861257355|0|25832.0|0
0|2020-06-26|23141.0|0|2691.0|0|10.417311861257355|0|25832.0|0
0|2020-06-27|23141.0|0|2691.0|0|10.417311861257355|0|25832.0|0
0|2020-06-28|23141.0|0|2691.0|0|10.417311861257355|0|25832.0|0
0|2020-06-29|23141.0|0|2691.0|0|10.417311861257355|0|25832.0|0
0|2020-06-30|23141.0|0|2691.0|0|10.417311861257355|0|25832.0|0
0|2020-07-01|23415.0|0|3093.0|0|11.668175645088276|0|26508.0|0
0|2020-07-02|23415.0|0|3093.0|0|11.668175645088276|0|26508.0|0
0|2020-07-03|23415.0|0|3093.0|0|11.668175645088276|0|26508.0|0
0|2020-07-04|23415.0|0|3093.0|0|11.668175645088276|0|26508.0|0
0|2020-07-05|23415.0|0|3093.0|0|11.668175645088276|0|26508.0|0
0|2020-07-06|23415.0|0|3093.0|0|11.668175645088276|0|26508.0|0
0|2020-07-07|23415.0|0|3093.0|0|11.668175645088276|0|26508.0|0
0|2020-07-08|23415.0|0|3093.0|0|11.668175645088276|0|26508.0|0
0|2020-07-09|23415.0|0|3093.0|0|11.668175645088276|0|26508.0|0
0|2020-07-10|23415.0|0|3093.0|0|11.668175645088276|0|26508.0|0
0|2020-07-11|23415.0|0|3093.0|0|11.668175645088276|0|26508.0|0
0|2020-07-12|23415.0|0|3093.0|0|11.668175645088276|0|26508.0|0
0|2020-07-13|23415.0|0|3093.0|0|11.668175645088276|0|26508.0|0
0|2020-07-14|23415.0|0|3093.0|0|11.668175645088276|0|26508.0|0
0|2020-07-15|23415.0|0|3093.0|0|11.668175645088276|0|26508.0|0
0|2020-07-16|23415.0|0|3093.0|0|11.668175645088276|0|26508.0|0
0|2020-07-17|23415.0|0|3093.0|0|11.668175645088276|0|26508.0|0
0|2020-07-18|23415.0|0|3093.0|0|11.668175645088276|0|26508.0|0
0|2020-07-19|23415.0|0|3093.0|0|11.668175645088276|0|26508.0|0
0|2020-07-20|23415.0|0|3093.0|0|11.668175645088276|0|26508.0|0
0|2020-07-21|23415.0|0|3093.0|0|11.668175645088276|0|26508.0|0
0|2020-07-22|23415.0|0|3093.0|0|11.668175645088276|0|26508.0|0
0|2020-07-23|23415.0|0|3093.0|0|11.668175645088276|0|26508.0|0
0|2020-07-24|23415.0|0|3093.0|0|11.668175645088276|0|26508.0|0
0|2020-07-25|23415.0|0|3093.0|0|11.668175645088276|0|26508.0|0
0|2020-07-26|23415.0|0|3093.0|0|11.668175645088276|0|26508.0|0
0|2020-07-27|23415.0|0|3093.0|0|11.668175645088276|0|26508.0|0
0|2020-07-28|23415.0|0|3093.0|0|11.668175645088276|0|26508.0|0
0|2020-07-29|23415.0|0|3093.0|0|11.668175645088276|0|26508.0|0
0|2020-07-30|23415.0|0|3093.0|0|11.668175645088276|0|26508.0|0
0|2020-07-31|23415.0|0|3093.0|0|11.668175645088276|0|26508.0|0
0|2020-08-01|24559.0|0|2183.0|0|8.163188991100142|0|26742.0|0
0|2020-08-02|24559.0|0|2183.0|0|8.163188991100142|0|26742.0|0
0|2020-08-03|24559.0|0|2183.0|0|8.163188991100142|0|26742.0|0
0|2020-08-04|24559.0|0|2183.0|0|8.163188991100142|0|26742.0|0
0|2020-08-05|24559.0|0|2183.0|0|8.163188991100142|0|26742.0|0
0|2020-08-06|24559.0|0|2183.0|0|8.163188991100142|0|26742.0|0
0|2020-08-07|24559.0|0|2183.0|0|8.163188991100142|0|26742.0|0
0|2020-08-08|24559.0|0|2183.0|0|8.163188991100142|0|26742.0|0
0|2020-08-09|24559.0|0|2183.0|0|8.163188991100142|0|26742.0|0
0|2020-08-10|24559.0|0|2183.0|0|8.163188991100142|0|26742.0|0
0|2020-08-11|24559.0|0|2183.0|0|8.163188991100142|0|26742.0|0
0|2020-08-12|24559.0|0|2183.0|0|8.163188991100142|0|26742.0|0
0|2020-08-13|24559.0|0|2183.0|0|8.163188991100142|0|26742.0|0
0|2020-08-14|24559.0|0|2183.0|0|8.163188991100142|0|26742.0|0
0|2020-08-15|24559.0|0|2183.0|0|8.163188991100142|0|26742.0|0
0|2020-08-16|24559.0|0|2183.0|0|8.163188991100142|0|26742.0|0
0|2020-08-17|24559.0|0|2183.0|0|8.163188991100142|0|26742.0|0
0|2020-08-18|24559.0|0|2183.0|0|8.163188991100142|0|26742.0|0
0|2020-08-19|24559.0|0|2183.0|0|8.163188991100142|0|26742.0|0
0|2020-08-20|24559.0|0|2183.0|0|8.163188991100142|0|26742.0|0
0|2020-08-21|24559.0|0|2183.0|0|8.163188991100142|0|26742.0|0
0|2020-08-22|24559.0|0|2183.0|0|8.163188991100142|0|26742.0|0
0|2020-08-23|24559.0|0|2183.0|0|8.163188991100142|0|26742.0|0
0|2020-08-24|24559.0|0|2183.0|0|8.163188991100142|0|26742.0|0
0|2020-08-25|24559.0|0|2183.0|0|8.163188991100142|0|26742.0|0
0|2020-08-26|24559.0|0|2183.0|0|8.163188991100142|0|26742.0|0
0|2020-08-27|24559.0|0|2183.0|0|8.163188991100142|0|26742.0|0
0|2020-08-28|24559.0|0|2183.0|0|8.163188991100142|0|26742.0|0
0|2020-08-29|24559.0|0|2183.0|0|8.163188991100142|0|26742.0|0
0|2020-08-30|24559.0|0|2183.0|0|8.163188991100142|0|26742.0|0
0|2020-08-31|24559.0|0|2183.0|0|8.163188991100142|0|26742.0|0
0|2020-09-01|24956.0|0|1961.0|0|7.285358695248356|0|26917.0|0
0|2020-09-02|24956.0|0|1961.0|0|7.285358695248356|0|26917.0|0
0|2020-09-03|24956.0|0|1961.0|0|7.285358695248356|0|26917.0|0
0|2020-09-04|24956.0|0|1961.0|0|7.285358695248356|0|26917.0|0
0|2020-09-05|24956.0|0|1961.0|0|7.285358695248356|0|26917.0|0
0|2020-09-06|24956.0|0|1961.0|0|7.285358695248356|0|26917.0|0
0|2020-09-07|24956.0|0|1961.0|0|7.285358695248356|0|26917.0|0
0|2020-09-08|24956.0|0|1961.0|0|7.285358695248356|0|26917.0|0
0|2020-09-09|24956.0|0|1961.0|0|7.285358695248356|0|26917.0|0
0|2020-09-10|24956.0|0|1961.0|0|7.285358695248356|0|26917.0|0
0|2020-09-11|24956.0|0|1961.0|0|7.285358695248356|0|26917.0|0
0|2020-09-12|24956.0|0|1961.0|0|7.285358695248356|0|26917.0|0
0|2020-09-13|24956.0|0|1961.0|0|7.285358695248356|0|26917.0|0
0|2020-09-14|24956.0|0|1961.0|0|7.285358695248356|0|26917.0|0
0|2020-09-15|24956.0|0|1961.0|0|7.285358695248356|0|26917.0|0
0|2020-09-16|24956.0|0|1961.0|0|7.285358695248356|0|26917.0|0
0|2020-09-17|24956.0|0|1961.0|0|7.285358695248356|0|26917.0|0
0|2020-09-18|24956.0|0|1961.0|0|7.285358695248356|0|26917.0|0
0|2020-09-19|24956.0|0|1961.0|0|7.285358695248356|0|26917.0|0
0|2020-09-20|24956.0|0|1961.0|0|7.285358695248356|0|26917.0|0
0|2020-09-21|24956.0|0|1961.0|0|7.285358695248356|0|26917.0|0
0|2020-09-22|24956.0|0|1961.0|0|7.285358695248356|0|26917.0|0
0|2020-09-23|24956.0|0|1961.0|0|7.285358695248356|0|26917.0|0
0|2020-09-24|24956.0|0|1961.0|0|7.285358695248356|0|26917.0|0
0|2020-09-25|24956.0|0|1961.0|0|7.285358695248356|0|26917.0|0
0|2020-09-26|24956.0|0|1961.0|0|7.285358695248356|0|26917.0|0
0|2020-09-27|24956.0|0|1961.0|0|7.285358695248356|0|26917.0|0
0|2020-09-28|24956.0|0|1961.0|0|7.285358695248356|0|26917.0|0
0|2020-09-29|24956.0|0|1961.0|0|7.285358695248356|0|26917.0|0
0|2020-09-30|24956.0|0|1961.0|0|7.285358695248356|0|26917.0|0
0|2020-10-01|25092.0|0|1721.0|0|6.418528325812106|0|26813.0|0
0|2020-10-02|25092.0|0|1721.0|0|6.418528325812106|0|26813.0|0
0|2020-10-03|25092.0|0|1721.0|0|6.418528325812106|0|26813.0|0
0|2020-10-04|25092.0|0|1721.0|0|6.418528325812106|0|26813.0|0
0|2020-10-05|25092.0|0|1721.0|0|6.418528325812106|0|26813.0|0
0|2020-10-06|25092.0|0|1721.0|0|6.418528325812106|0|26813.0|0
0|2020-10-07|25092.0|0|1721.0|0|6.418528325812106|0|26813.0|0
0|2020-10-08|25092.0|0|1721.0|0|6.418528325812106|0|26813.0|0
0|2020-10-09|25092.0|0|1721.0|0|6.418528325812106|0|26813.0|0
0|2020-10-10|25092.0|0|1721.0|0|6.418528325812106|0|26813.0|0
0|2020-10-11|25092.0|0|1721.0|0|6.418528325812106|0|26813.0|0
0|2020-10-12|25092.0|0|1721.0|0|6.418528325812106|0|26813.0|0
0|2020-10-13|25092.0|0|1721.0|0|6.418528325812106|0|26813.0|0
0|2020-10-14|25092.0|0|1721.0|0|6.418528325812106|0|26813.0|0
0|2020-10-15|25092.0|0|1721.0|0|6.418528325812106|0|26813.0|0
0|2020-10-16|25092.0|0|1721.0|0|6.418528325812106|0|26813.0|0
0|2020-10-17|25092.0|0|1721.0|0|6.418528325812106|0|26813.0|0
0|2020-10-18|25092.0|0|1721.0|0|6.418528325812106|0|26813.0|0
0|2020-10-19|25092.0|0|1721.0|0|6.418528325812106|0|26813.0|0
0|2020-10-20|25092.0|0|1721.0|0|6.418528325812106|0|26813.0|0
0|2020-10-21|25092.0|0|1721.0|0|6.418528325812106|0|26813.0|0
0|2020-10-22|25092.0|0|1721.0|0|6.418528325812106|0|26813.0|0
0|2020-10-23|25092.0|0|1721.0|0|6.418528325812106|0|26813.0|0
0|2020-10-24|25092.0|0|1721.0|0|6.418528325812106|0|26813.0|0
0|2020-10-25|25092.0|0|1721.0|0|6.418528325812106|0|26813.0|0
0|2020-10-26|25092.0|0|1721.0|0|6.418528325812106|0|26813.0|0
0|2020-10-27|25092.0|0|1721.0|0|6.418528325812106|0|26813.0|0
0|2020-10-28|25092.0|0|1721.0|0|6.418528325812106|0|26813.0|0
0|2020-10-29|25092.0|0|1721.0|0|6.418528325812106|0|26813.0|0
0|2020-10-30|25092.0|0|1721.0|0|6.418528325812106|0|26813.0|0
0|2020-10-31|25092.0|0|1721.0|0|6.418528325812106|0|26813.0|0
0|2020-11-01|24975.0|0|1507.0|0|5.690657805301714|0|26482.0|0
0|2020-11-02|24975.0|0|1507.0|0|5.690657805301714|0|26482.0|0
0|2020-11-03|24975.0|0|1507.0|0|5.690657805301714|0|26482.0|0
0|2020-11-04|24975.0|0|1507.0|0|5.690657805301714|0|26482.0|0
0|2020-11-05|24975.0|0|1507.0|0|5.690657805301714|0|26482.0|0
0|2020-11-06|24975.0|0|1507.0|0|5.690657805301714|0|26482.0|0
0|2020-11-07|24975.0|0|1507.0|0|5.690657805301714|0|26482.0|0
0|2020-11-08|24975.0|0|1507.0|0|5.690657805301714|0|26482.0|0
0|2020-11-09|24975.0|0|1507.0|0|5.690657805301714|0|26482.0|0
0|2020-11-10|24975.0|0|1507.0|0|5.690657805301714|0|26482.0|0
0|2020-11-11|24975.0|0|1507.0|0|5.690657805301714|0|26482.0|0
0|2020-11-12|24975.0|0|1507.0|0|5.690657805301714|0|26482.0|0
0|2020-11-13|24975.0|0|1507.0|0|5.690657805301714|0|26482.0|0
0|2020-11-14|24975.0|0|1507.0|0|5.690657805301714|0|26482.0|0
0|2020-11-15|24975.0|0|1507.0|0|5.690657805301714|0|26482.0|0
0|2020-11-16|24975.0|0|1507.0|0|5.690657805301714|0|26482.0|0
0|2020-11-17|24975.0|0|1507.0|0|5.690657805301714|0|26482.0|0
0|2020-11-18|24975.0|0|1507.0|0|5.690657805301714|0|26482.0|0
0|2020-11-19|24975.0|0|1507.0|0|5.690657805301714|0|26482.0|0
0|2020-11-20|24975.0|0|1507.0|0|5.690657805301714|0|26482.0|0
0|2020-11-21|24975.0|0|1507.0|0|5.690657805301714|0|26482.0|0
0|2020-11-22|24975.0|0|1507.0|0|5.690657805301714|0|26482.0|0
0|2020-11-23|24975.0|0|1507.0|0|5.690657805301714|0|26482.0|0
0|2020-11-24|24975.0|0|1507.0|0|5.690657805301714|0|26482.0|0
0|2020-11-25|24975.0|0|1507.0|0|5.690657805301714|0|26482.0|0
0|2020-11-26|24975.0|0|1507.0|0|5.690657805301714|0|26482.0|0
0|2020-11-27|24975.0|0|1507.0|0|5.690657805301714|0|26482.0|0
0|2020-11-28|24975.0|0|1507.0|0|5.690657805301714|0|26482.0|0
0|2020-11-29|24975.0|0|1507.0|0|5.690657805301714|0|26482.0|0
0|2020-11-30|24975.0|0|1507.0|0|5.690657805301714|0|26482.0|0
0|2020-12-01|25089.0|0|1259.0|0|4.778351298011234|0|26348.0|0
