|dates|Cumberland_NewJersey_UnitedStates.BLS_EmployedPopulation.data|Cumberland_NewJersey_UnitedStates.BLS_EmployedPopulation.missing|Cumberland_NewJersey_UnitedStates.BLS_UnemployedPopulation.data|Cumberland_NewJersey_UnitedStates.BLS_UnemployedPopulation.missing|Cumberland_NewJersey_UnitedStates.BLS_UnemploymentRate.data|Cumberland_NewJersey_UnitedStates.BLS_UnemploymentRate.missing|Cumberland_NewJersey_UnitedStates.BLS_LaborForcePopulation.data|Cumberland_NewJersey_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|61542.5|0|4616.5|0|6.977886606508562|0|66159.0|0
0|2020-01-02|61542.5|0|4616.5|0|6.977886606508562|0|66159.0|0
0|2020-01-03|61542.5|0|4616.5|0|6.977886606508562|0|66159.0|0
0|2020-01-04|61542.5|0|4616.5|0|6.977886606508562|0|66159.0|0
0|2020-01-05|61542.5|0|4616.5|0|6.977886606508562|0|66159.0|0
0|2020-01-06|61542.5|0|4616.5|0|6.977886606508562|0|66159.0|0
0|2020-01-07|61542.5|0|4616.5|0|6.977886606508562|0|66159.0|0
0|2020-01-08|61542.5|0|4616.5|0|6.977886606508562|0|66159.0|0
0|2020-01-09|61542.5|0|4616.5|0|6.977886606508562|0|66159.0|0
0|2020-01-10|61542.5|0|4616.5|0|6.977886606508562|0|66159.0|0
0|2020-01-11|61542.5|0|4616.5|0|6.977886606508562|0|66159.0|0
0|2020-01-12|61542.5|0|4616.5|0|6.977886606508562|0|66159.0|0
0|2020-01-13|61542.5|0|4616.5|0|6.977886606508562|0|66159.0|0
0|2020-01-14|61542.5|0|4616.5|0|6.977886606508562|0|66159.0|0
0|2020-01-15|61542.5|0|4616.5|0|6.977886606508562|0|66159.0|0
0|2020-01-16|61542.5|0|4616.5|0|6.977886606508562|0|66159.0|0
0|2020-01-17|61542.5|0|4616.5|0|6.977886606508562|0|66159.0|0
0|2020-01-18|61542.5|0|4616.5|0|6.977886606508562|0|66159.0|0
0|2020-01-19|61542.5|0|4616.5|0|6.977886606508562|0|66159.0|0
0|2020-01-20|61542.5|0|4616.5|0|6.977886606508562|0|66159.0|0
0|2020-01-21|61542.5|0|4616.5|0|6.977886606508562|0|66159.0|0
0|2020-01-22|61542.5|0|4616.5|0|6.977886606508562|0|66159.0|0
0|2020-01-23|61542.5|0|4616.5|0|6.977886606508562|0|66159.0|0
0|2020-01-24|61542.5|0|4616.5|0|6.977886606508562|0|66159.0|0
0|2020-01-25|61542.5|0|4616.5|0|6.977886606508562|0|66159.0|0
0|2020-01-26|61542.5|0|4616.5|0|6.977886606508562|0|66159.0|0
0|2020-01-27|61542.5|0|4616.5|0|6.977886606508562|0|66159.0|0
0|2020-01-28|61542.5|0|4616.5|0|6.977886606508562|0|66159.0|0
0|2020-01-29|61542.5|0|4616.5|0|6.977886606508562|0|66159.0|0
0|2020-01-30|61542.5|0|4616.5|0|6.977886606508562|0|66159.0|0
0|2020-01-31|61542.5|0|4616.5|0|6.977886606508562|0|66159.0|0
0|2020-02-01|62016.0|0|4401.5|0|6.627018481574886|0|66417.5|0
0|2020-02-02|62016.0|0|4401.5|0|6.627018481574886|0|66417.5|0
0|2020-02-03|62016.0|0|4401.5|0|6.627018481574886|0|66417.5|0
0|2020-02-04|62016.0|0|4401.5|0|6.627018481574886|0|66417.5|0
0|2020-02-05|62016.0|0|4401.5|0|6.627018481574886|0|66417.5|0
0|2020-02-06|62016.0|0|4401.5|0|6.627018481574886|0|66417.5|0
0|2020-02-07|62016.0|0|4401.5|0|6.627018481574886|0|66417.5|0
0|2020-02-08|62016.0|0|4401.5|0|6.627018481574886|0|66417.5|0
0|2020-02-09|62016.0|0|4401.5|0|6.627018481574886|0|66417.5|0
0|2020-02-10|62016.0|0|4401.5|0|6.627018481574886|0|66417.5|0
0|2020-02-11|62016.0|0|4401.5|0|6.627018481574886|0|66417.5|0
0|2020-02-12|62016.0|0|4401.5|0|6.627018481574886|0|66417.5|0
0|2020-02-13|62016.0|0|4401.5|0|6.627018481574886|0|66417.5|0
0|2020-02-14|62016.0|0|4401.5|0|6.627018481574886|0|66417.5|0
0|2020-02-15|62016.0|0|4401.5|0|6.627018481574886|0|66417.5|0
0|2020-02-16|62016.0|0|4401.5|0|6.627018481574886|0|66417.5|0
0|2020-02-17|62016.0|0|4401.5|0|6.627018481574886|0|66417.5|0
0|2020-02-18|62016.0|0|4401.5|0|6.627018481574886|0|66417.5|0
0|2020-02-19|62016.0|0|4401.5|0|6.627018481574886|0|66417.5|0
0|2020-02-20|62016.0|0|4401.5|0|6.627018481574886|0|66417.5|0
0|2020-02-21|62016.0|0|4401.5|0|6.627018481574886|0|66417.5|0
0|2020-02-22|62016.0|0|4401.5|0|6.627018481574886|0|66417.5|0
0|2020-02-23|62016.0|0|4401.5|0|6.627018481574886|0|66417.5|0
0|2020-02-24|62016.0|0|4401.5|0|6.627018481574886|0|66417.5|0
0|2020-02-25|62016.0|0|4401.5|0|6.627018481574886|0|66417.5|0
0|2020-02-26|62016.0|0|4401.5|0|6.627018481574886|0|66417.5|0
0|2020-02-27|62016.0|0|4401.5|0|6.627018481574886|0|66417.5|0
0|2020-02-28|62016.0|0|4401.5|0|6.627018481574886|0|66417.5|0
0|2020-02-29|62016.0|0|4401.5|0|6.627018481574886|0|66417.5|0
0|2020-03-01|62204.5|0|4195.5|0|6.318524096385542|0|66400.0|0
