|dates|NewKent_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|NewKent_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|NewKent_Virginia_UnitedStates.NYT_ConfirmedDeaths.data|NewKent_Virginia_UnitedStates.NYT_ConfirmedDeaths.missing|NewKent_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|NewKent_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|NewKent_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|NewKent_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
