|dates|PowderRiver_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|PowderRiver_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|PowderRiver_Montana_UnitedStates.NYT_ConfirmedDeaths.data|PowderRiver_Montana_UnitedStates.NYT_ConfirmedDeaths.missing|PowderRiver_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|PowderRiver_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|PowderRiver_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|PowderRiver_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
