|dates|Plaquemines_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Plaquemines_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Plaquemines_Louisiana_UnitedStates.NYT_ConfirmedDeaths.data|Plaquemines_Louisiana_UnitedStates.NYT_ConfirmedDeaths.missing|Plaquemines_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Plaquemines_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Plaquemines_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Plaquemines_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
