|dates|Scotland_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Scotland_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Scotland_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Scotland_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Scotland_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Scotland_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Scotland_Missouri_UnitedStates.TotalPopulation.data|Scotland_Missouri_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|4902.0|0
