|dates|NewMadrid_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|NewMadrid_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|NewMadrid_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|NewMadrid_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|NewMadrid_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|NewMadrid_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|NewMadrid_Missouri_UnitedStates.TotalPopulation.data|NewMadrid_Missouri_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|17076.0|0
