|dates|SweetGrass_Montana_UnitedStates.BLS_EmployedPopulation.data|SweetGrass_Montana_UnitedStates.BLS_EmployedPopulation.missing|SweetGrass_Montana_UnitedStates.BLS_UnemployedPopulation.data|SweetGrass_Montana_UnitedStates.BLS_UnemployedPopulation.missing|SweetGrass_Montana_UnitedStates.BLS_UnemploymentRate.data|SweetGrass_Montana_UnitedStates.BLS_UnemploymentRate.missing|SweetGrass_Montana_UnitedStates.BLS_LaborForcePopulation.data|SweetGrass_Montana_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-04-10|1679.0|0|118.5|0|6.592489568845619|0|1797.5|0
0|2020-04-11|1679.0|0|118.5|0|6.592489568845619|0|1797.5|0
0|2020-04-12|1679.0|0|118.5|0|6.592489568845619|0|1797.5|0
0|2020-04-13|1679.0|0|118.5|0|6.592489568845619|0|1797.5|0
0|2020-04-14|1679.0|0|118.5|0|6.592489568845619|0|1797.5|0
0|2020-04-15|1679.0|0|118.5|0|6.592489568845619|0|1797.5|0
0|2020-04-16|1679.0|0|118.5|0|6.592489568845619|0|1797.5|0
0|2020-04-17|1679.0|0|118.5|0|6.592489568845619|0|1797.5|0
0|2020-04-18|1679.0|0|118.5|0|6.592489568845619|0|1797.5|0
0|2020-04-19|1679.0|0|118.5|0|6.592489568845619|0|1797.5|0
0|2020-04-20|1679.0|0|118.5|0|6.592489568845619|0|1797.5|0
0|2020-04-21|1679.0|0|118.5|0|6.592489568845619|0|1797.5|0
0|2020-04-22|1679.0|0|118.5|0|6.592489568845619|0|1797.5|0
0|2020-04-23|1679.0|0|118.5|0|6.592489568845619|0|1797.5|0
0|2020-04-24|1679.0|0|118.5|0|6.592489568845619|0|1797.5|0
0|2020-04-25|1679.0|0|118.5|0|6.592489568845619|0|1797.5|0
0|2020-04-26|1679.0|0|118.5|0|6.592489568845619|0|1797.5|0
0|2020-04-27|1679.0|0|118.5|0|6.592489568845619|0|1797.5|0
0|2020-04-28|1679.0|0|118.5|0|6.592489568845619|0|1797.5|0
0|2020-04-29|1679.0|0|118.5|0|6.592489568845619|0|1797.5|0
0|2020-04-30|1679.0|0|118.5|0|6.592489568845619|0|1797.5|0
0|2020-05-01|1721.0|0|87.0|0|4.811946902654867|0|1808.0|0
0|2020-05-02|1721.0|0|87.0|0|4.811946902654867|0|1808.0|0
0|2020-05-03|1721.0|0|87.0|0|4.811946902654867|0|1808.0|0
0|2020-05-04|1721.0|0|87.0|0|4.811946902654867|0|1808.0|0
0|2020-05-05|1721.0|0|87.0|0|4.811946902654867|0|1808.0|0
0|2020-05-06|1721.0|0|87.0|0|4.811946902654867|0|1808.0|0
0|2020-05-07|1721.0|0|87.0|0|4.811946902654867|0|1808.0|0
0|2020-05-08|1721.0|0|87.0|0|4.811946902654867|0|1808.0|0
0|2020-05-09|1721.0|0|87.0|0|4.811946902654867|0|1808.0|0
0|2020-05-10|1721.0|0|87.0|0|4.811946902654867|0|1808.0|0
0|2020-05-11|1721.0|0|87.0|0|4.811946902654867|0|1808.0|0
0|2020-05-12|1721.0|0|87.0|0|4.811946902654867|0|1808.0|0
0|2020-05-13|1721.0|0|87.0|0|4.811946902654867|0|1808.0|0
0|2020-05-14|1721.0|0|87.0|0|4.811946902654867|0|1808.0|0
0|2020-05-15|1721.0|0|87.0|0|4.811946902654867|0|1808.0|0
0|2020-05-16|1721.0|0|87.0|0|4.811946902654867|0|1808.0|0
0|2020-05-17|1721.0|0|87.0|0|4.811946902654867|0|1808.0|0
0|2020-05-18|1721.0|0|87.0|0|4.811946902654867|0|1808.0|0
0|2020-05-19|1721.0|0|87.0|0|4.811946902654867|0|1808.0|0
0|2020-05-20|1721.0|0|87.0|0|4.811946902654867|0|1808.0|0
0|2020-05-21|1721.0|0|87.0|0|4.811946902654867|0|1808.0|0
0|2020-05-22|1721.0|0|87.0|0|4.811946902654867|0|1808.0|0
0|2020-05-23|1721.0|0|87.0|0|4.811946902654867|0|1808.0|0
0|2020-05-24|1721.0|0|87.0|0|4.811946902654867|0|1808.0|0
0|2020-05-25|1721.0|0|87.0|0|4.811946902654867|0|1808.0|0
0|2020-05-26|1721.0|0|87.0|0|4.811946902654867|0|1808.0|0
0|2020-05-27|1721.0|0|87.0|0|4.811946902654867|0|1808.0|0
0|2020-05-28|1721.0|0|87.0|0|4.811946902654867|0|1808.0|0
0|2020-05-29|1721.0|0|87.0|0|4.811946902654867|0|1808.0|0
0|2020-05-30|1721.0|0|87.0|0|4.811946902654867|0|1808.0|0
0|2020-05-31|1721.0|0|87.0|0|4.811946902654867|0|1808.0|0
0|2020-06-01|1819.0|0|79.0|0|4.1622760800842995|0|1898.0|0
0|2020-06-02|1819.0|0|79.0|0|4.1622760800842995|0|1898.0|0
0|2020-06-03|1819.0|0|79.0|0|4.1622760800842995|0|1898.0|0
0|2020-06-04|1819.0|0|79.0|0|4.1622760800842995|0|1898.0|0
0|2020-06-05|1819.0|0|79.0|0|4.1622760800842995|0|1898.0|0
0|2020-06-06|1819.0|0|79.0|0|4.1622760800842995|0|1898.0|0
0|2020-06-07|1819.0|0|79.0|0|4.1622760800842995|0|1898.0|0
0|2020-06-08|1819.0|0|79.0|0|4.1622760800842995|0|1898.0|0
0|2020-06-09|1819.0|0|79.0|0|4.1622760800842995|0|1898.0|0
0|2020-06-10|1819.0|0|79.0|0|4.1622760800842995|0|1898.0|0
0|2020-06-11|1819.0|0|79.0|0|4.1622760800842995|0|1898.0|0
0|2020-06-12|1819.0|0|79.0|0|4.1622760800842995|0|1898.0|0
0|2020-06-13|1819.0|0|79.0|0|4.1622760800842995|0|1898.0|0
0|2020-06-14|1819.0|0|79.0|0|4.1622760800842995|0|1898.0|0
0|2020-06-15|1819.0|0|79.0|0|4.1622760800842995|0|1898.0|0
0|2020-06-16|1819.0|0|79.0|0|4.1622760800842995|0|1898.0|0
0|2020-06-17|1819.0|0|79.0|0|4.1622760800842995|0|1898.0|0
0|2020-06-18|1819.0|0|79.0|0|4.1622760800842995|0|1898.0|0
0|2020-06-19|1819.0|0|79.0|0|4.1622760800842995|0|1898.0|0
0|2020-06-20|1819.0|0|79.0|0|4.1622760800842995|0|1898.0|0
0|2020-06-21|1819.0|0|79.0|0|4.1622760800842995|0|1898.0|0
0|2020-06-22|1819.0|0|79.0|0|4.1622760800842995|0|1898.0|0
0|2020-06-23|1819.0|0|79.0|0|4.1622760800842995|0|1898.0|0
0|2020-06-24|1819.0|0|79.0|0|4.1622760800842995|0|1898.0|0
0|2020-06-25|1819.0|0|79.0|0|4.1622760800842995|0|1898.0|0
0|2020-06-26|1819.0|0|79.0|0|4.1622760800842995|0|1898.0|0
0|2020-06-27|1819.0|0|79.0|0|4.1622760800842995|0|1898.0|0
0|2020-06-28|1819.0|0|79.0|0|4.1622760800842995|0|1898.0|0
0|2020-06-29|1819.0|0|79.0|0|4.1622760800842995|0|1898.0|0
0|2020-06-30|1819.0|0|79.0|0|4.1622760800842995|0|1898.0|0
0|2020-07-01|1818.0|0|69.0|0|3.6565977742448332|0|1887.0|0
0|2020-07-02|1818.0|0|69.0|0|3.6565977742448332|0|1887.0|0
0|2020-07-03|1818.0|0|69.0|0|3.6565977742448332|0|1887.0|0
0|2020-07-04|1818.0|0|69.0|0|3.6565977742448332|0|1887.0|0
0|2020-07-05|1818.0|0|69.0|0|3.6565977742448332|0|1887.0|0
0|2020-07-06|1818.0|0|69.0|0|3.6565977742448332|0|1887.0|0
0|2020-07-07|1818.0|0|69.0|0|3.6565977742448332|0|1887.0|0
0|2020-07-08|1818.0|0|69.0|0|3.6565977742448332|0|1887.0|0
0|2020-07-09|1818.0|0|69.0|0|3.6565977742448332|0|1887.0|0
0|2020-07-10|1818.0|0|69.0|0|3.6565977742448332|0|1887.0|0
0|2020-07-11|1818.0|0|69.0|0|3.6565977742448332|0|1887.0|0
0|2020-07-12|1818.0|0|69.0|0|3.6565977742448332|0|1887.0|0
0|2020-07-13|1818.0|0|69.0|0|3.6565977742448332|0|1887.0|0
0|2020-07-14|1818.0|0|69.0|0|3.6565977742448332|0|1887.0|0
0|2020-07-15|1818.0|0|69.0|0|3.6565977742448332|0|1887.0|0
0|2020-07-16|1818.0|0|69.0|0|3.6565977742448332|0|1887.0|0
0|2020-07-17|1818.0|0|69.0|0|3.6565977742448332|0|1887.0|0
0|2020-07-18|1818.0|0|69.0|0|3.6565977742448332|0|1887.0|0
0|2020-07-19|1818.0|0|69.0|0|3.6565977742448332|0|1887.0|0
0|2020-07-20|1818.0|0|69.0|0|3.6565977742448332|0|1887.0|0
0|2020-07-21|1818.0|0|69.0|0|3.6565977742448332|0|1887.0|0
0|2020-07-22|1818.0|0|69.0|0|3.6565977742448332|0|1887.0|0
0|2020-07-23|1818.0|0|69.0|0|3.6565977742448332|0|1887.0|0
0|2020-07-24|1818.0|0|69.0|0|3.6565977742448332|0|1887.0|0
0|2020-07-25|1818.0|0|69.0|0|3.6565977742448332|0|1887.0|0
0|2020-07-26|1818.0|0|69.0|0|3.6565977742448332|0|1887.0|0
0|2020-07-27|1818.0|0|69.0|0|3.6565977742448332|0|1887.0|0
0|2020-07-28|1818.0|0|69.0|0|3.6565977742448332|0|1887.0|0
0|2020-07-29|1818.0|0|69.0|0|3.6565977742448332|0|1887.0|0
0|2020-07-30|1818.0|0|69.0|0|3.6565977742448332|0|1887.0|0
0|2020-07-31|1818.0|0|69.0|0|3.6565977742448332|0|1887.0|0
0|2020-08-01|1833.0|0|54.0|0|2.861685214626391|0|1887.0|0
0|2020-08-02|1833.0|0|54.0|0|2.861685214626391|0|1887.0|0
0|2020-08-03|1833.0|0|54.0|0|2.861685214626391|0|1887.0|0
0|2020-08-04|1833.0|0|54.0|0|2.861685214626391|0|1887.0|0
0|2020-08-05|1833.0|0|54.0|0|2.861685214626391|0|1887.0|0
0|2020-08-06|1833.0|0|54.0|0|2.861685214626391|0|1887.0|0
0|2020-08-07|1833.0|0|54.0|0|2.861685214626391|0|1887.0|0
0|2020-08-08|1833.0|0|54.0|0|2.861685214626391|0|1887.0|0
0|2020-08-09|1833.0|0|54.0|0|2.861685214626391|0|1887.0|0
0|2020-08-10|1833.0|0|54.0|0|2.861685214626391|0|1887.0|0
0|2020-08-11|1833.0|0|54.0|0|2.861685214626391|0|1887.0|0
0|2020-08-12|1833.0|0|54.0|0|2.861685214626391|0|1887.0|0
0|2020-08-13|1833.0|0|54.0|0|2.861685214626391|0|1887.0|0
0|2020-08-14|1833.0|0|54.0|0|2.861685214626391|0|1887.0|0
0|2020-08-15|1833.0|0|54.0|0|2.861685214626391|0|1887.0|0
0|2020-08-16|1833.0|0|54.0|0|2.861685214626391|0|1887.0|0
0|2020-08-17|1833.0|0|54.0|0|2.861685214626391|0|1887.0|0
0|2020-08-18|1833.0|0|54.0|0|2.861685214626391|0|1887.0|0
0|2020-08-19|1833.0|0|54.0|0|2.861685214626391|0|1887.0|0
0|2020-08-20|1833.0|0|54.0|0|2.861685214626391|0|1887.0|0
0|2020-08-21|1833.0|0|54.0|0|2.861685214626391|0|1887.0|0
0|2020-08-22|1833.0|0|54.0|0|2.861685214626391|0|1887.0|0
0|2020-08-23|1833.0|0|54.0|0|2.861685214626391|0|1887.0|0
0|2020-08-24|1833.0|0|54.0|0|2.861685214626391|0|1887.0|0
0|2020-08-25|1833.0|0|54.0|0|2.861685214626391|0|1887.0|0
0|2020-08-26|1833.0|0|54.0|0|2.861685214626391|0|1887.0|0
0|2020-08-27|1833.0|0|54.0|0|2.861685214626391|0|1887.0|0
0|2020-08-28|1833.0|0|54.0|0|2.861685214626391|0|1887.0|0
0|2020-08-29|1833.0|0|54.0|0|2.861685214626391|0|1887.0|0
0|2020-08-30|1833.0|0|54.0|0|2.861685214626391|0|1887.0|0
0|2020-08-31|1833.0|0|54.0|0|2.861685214626391|0|1887.0|0
0|2020-09-01|1810.0|0|51.0|0|2.740462117141322|0|1861.0|0
0|2020-09-02|1810.0|0|51.0|0|2.740462117141322|0|1861.0|0
0|2020-09-03|1810.0|0|51.0|0|2.740462117141322|0|1861.0|0
0|2020-09-04|1810.0|0|51.0|0|2.740462117141322|0|1861.0|0
0|2020-09-05|1810.0|0|51.0|0|2.740462117141322|0|1861.0|0
0|2020-09-06|1810.0|0|51.0|0|2.740462117141322|0|1861.0|0
0|2020-09-07|1810.0|0|51.0|0|2.740462117141322|0|1861.0|0
0|2020-09-08|1810.0|0|51.0|0|2.740462117141322|0|1861.0|0
0|2020-09-09|1810.0|0|51.0|0|2.740462117141322|0|1861.0|0
0|2020-09-10|1810.0|0|51.0|0|2.740462117141322|0|1861.0|0
0|2020-09-11|1810.0|0|51.0|0|2.740462117141322|0|1861.0|0
0|2020-09-12|1810.0|0|51.0|0|2.740462117141322|0|1861.0|0
0|2020-09-13|1810.0|0|51.0|0|2.740462117141322|0|1861.0|0
0|2020-09-14|1810.0|0|51.0|0|2.740462117141322|0|1861.0|0
0|2020-09-15|1810.0|0|51.0|0|2.740462117141322|0|1861.0|0
0|2020-09-16|1810.0|0|51.0|0|2.740462117141322|0|1861.0|0
0|2020-09-17|1810.0|0|51.0|0|2.740462117141322|0|1861.0|0
0|2020-09-18|1810.0|0|51.0|0|2.740462117141322|0|1861.0|0
0|2020-09-19|1810.0|0|51.0|0|2.740462117141322|0|1861.0|0
0|2020-09-20|1810.0|0|51.0|0|2.740462117141322|0|1861.0|0
0|2020-09-21|1810.0|0|51.0|0|2.740462117141322|0|1861.0|0
0|2020-09-22|1810.0|0|51.0|0|2.740462117141322|0|1861.0|0
0|2020-09-23|1810.0|0|51.0|0|2.740462117141322|0|1861.0|0
0|2020-09-24|1810.0|0|51.0|0|2.740462117141322|0|1861.0|0
0|2020-09-25|1810.0|0|51.0|0|2.740462117141322|0|1861.0|0
0|2020-09-26|1810.0|0|51.0|0|2.740462117141322|0|1861.0|0
0|2020-09-27|1810.0|0|51.0|0|2.740462117141322|0|1861.0|0
0|2020-09-28|1810.0|0|51.0|0|2.740462117141322|0|1861.0|0
0|2020-09-29|1810.0|0|51.0|0|2.740462117141322|0|1861.0|0
0|2020-09-30|1810.0|0|51.0|0|2.740462117141322|0|1861.0|0
0|2020-10-01|1877.0|0|49.0|0|2.544132917964694|0|1926.0|0
0|2020-10-02|1877.0|0|49.0|0|2.544132917964694|0|1926.0|0
0|2020-10-03|1877.0|0|49.0|0|2.544132917964694|0|1926.0|0
0|2020-10-04|1877.0|0|49.0|0|2.544132917964694|0|1926.0|0
0|2020-10-05|1877.0|0|49.0|0|2.544132917964694|0|1926.0|0
0|2020-10-06|1877.0|0|49.0|0|2.544132917964694|0|1926.0|0
0|2020-10-07|1877.0|0|49.0|0|2.544132917964694|0|1926.0|0
0|2020-10-08|1877.0|0|49.0|0|2.544132917964694|0|1926.0|0
0|2020-10-09|1877.0|0|49.0|0|2.544132917964694|0|1926.0|0
0|2020-10-10|1877.0|0|49.0|0|2.544132917964694|0|1926.0|0
0|2020-10-11|1877.0|0|49.0|0|2.544132917964694|0|1926.0|0
0|2020-10-12|1877.0|0|49.0|0|2.544132917964694|0|1926.0|0
0|2020-10-13|1877.0|0|49.0|0|2.544132917964694|0|1926.0|0
0|2020-10-14|1877.0|0|49.0|0|2.544132917964694|0|1926.0|0
0|2020-10-15|1877.0|0|49.0|0|2.544132917964694|0|1926.0|0
0|2020-10-16|1877.0|0|49.0|0|2.544132917964694|0|1926.0|0
0|2020-10-17|1877.0|0|49.0|0|2.544132917964694|0|1926.0|0
0|2020-10-18|1877.0|0|49.0|0|2.544132917964694|0|1926.0|0
0|2020-10-19|1877.0|0|49.0|0|2.544132917964694|0|1926.0|0
0|2020-10-20|1877.0|0|49.0|0|2.544132917964694|0|1926.0|0
0|2020-10-21|1877.0|0|49.0|0|2.544132917964694|0|1926.0|0
0|2020-10-22|1877.0|0|49.0|0|2.544132917964694|0|1926.0|0
0|2020-10-23|1877.0|0|49.0|0|2.544132917964694|0|1926.0|0
0|2020-10-24|1877.0|0|49.0|0|2.544132917964694|0|1926.0|0
0|2020-10-25|1877.0|0|49.0|0|2.544132917964694|0|1926.0|0
0|2020-10-26|1877.0|0|49.0|0|2.544132917964694|0|1926.0|0
0|2020-10-27|1877.0|0|49.0|0|2.544132917964694|0|1926.0|0
0|2020-10-28|1877.0|0|49.0|0|2.544132917964694|0|1926.0|0
0|2020-10-29|1877.0|0|49.0|0|2.544132917964694|0|1926.0|0
0|2020-10-30|1877.0|0|49.0|0|2.544132917964694|0|1926.0|0
0|2020-10-31|1877.0|0|49.0|0|2.544132917964694|0|1926.0|0
0|2020-11-01|1844.0|0|48.0|0|2.536997885835095|0|1892.0|0
0|2020-11-02|1844.0|0|48.0|0|2.536997885835095|0|1892.0|0
0|2020-11-03|1844.0|0|48.0|0|2.536997885835095|0|1892.0|0
0|2020-11-04|1844.0|0|48.0|0|2.536997885835095|0|1892.0|0
0|2020-11-05|1844.0|0|48.0|0|2.536997885835095|0|1892.0|0
0|2020-11-06|1844.0|0|48.0|0|2.536997885835095|0|1892.0|0
0|2020-11-07|1844.0|0|48.0|0|2.536997885835095|0|1892.0|0
0|2020-11-08|1844.0|0|48.0|0|2.536997885835095|0|1892.0|0
0|2020-11-09|1844.0|0|48.0|0|2.536997885835095|0|1892.0|0
0|2020-11-10|1844.0|0|48.0|0|2.536997885835095|0|1892.0|0
0|2020-11-11|1844.0|0|48.0|0|2.536997885835095|0|1892.0|0
0|2020-11-12|1844.0|0|48.0|0|2.536997885835095|0|1892.0|0
0|2020-11-13|1844.0|0|48.0|0|2.536997885835095|0|1892.0|0
0|2020-11-14|1844.0|0|48.0|0|2.536997885835095|0|1892.0|0
0|2020-11-15|1844.0|0|48.0|0|2.536997885835095|0|1892.0|0
0|2020-11-16|1844.0|0|48.0|0|2.536997885835095|0|1892.0|0
0|2020-11-17|1844.0|0|48.0|0|2.536997885835095|0|1892.0|0
0|2020-11-18|1844.0|0|48.0|0|2.536997885835095|0|1892.0|0
0|2020-11-19|1844.0|0|48.0|0|2.536997885835095|0|1892.0|0
0|2020-11-20|1844.0|0|48.0|0|2.536997885835095|0|1892.0|0
0|2020-11-21|1844.0|0|48.0|0|2.536997885835095|0|1892.0|0
0|2020-11-22|1844.0|0|48.0|0|2.536997885835095|0|1892.0|0
0|2020-11-23|1844.0|0|48.0|0|2.536997885835095|0|1892.0|0
0|2020-11-24|1844.0|0|48.0|0|2.536997885835095|0|1892.0|0
0|2020-11-25|1844.0|0|48.0|0|2.536997885835095|0|1892.0|0
0|2020-11-26|1844.0|0|48.0|0|2.536997885835095|0|1892.0|0
0|2020-11-27|1844.0|0|48.0|0|2.536997885835095|0|1892.0|0
0|2020-11-28|1844.0|0|48.0|0|2.536997885835095|0|1892.0|0
0|2020-11-29|1844.0|0|48.0|0|2.536997885835095|0|1892.0|0
0|2020-11-30|1844.0|0|48.0|0|2.536997885835095|0|1892.0|0
0|2020-12-01|1799.0|0|57.0|0|3.0711206896551726|0|1856.0|0
0|2020-12-02|1799.0|0|57.0|0|3.0711206896551726|0|1856.0|0
0|2020-12-03|1799.0|0|57.0|0|3.0711206896551726|0|1856.0|0
0|2020-12-04|1799.0|0|57.0|0|3.0711206896551726|0|1856.0|0
0|2020-12-05|1799.0|0|57.0|0|3.0711206896551726|0|1856.0|0
0|2020-12-06|1799.0|0|57.0|0|3.0711206896551726|0|1856.0|0
