|dates|Teton_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Teton_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Teton_Idaho_UnitedStates.NYT_ConfirmedDeaths.data|Teton_Idaho_UnitedStates.NYT_ConfirmedDeaths.missing|Teton_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Teton_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Teton_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Teton_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
