|dates|Smith_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Smith_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Smith_Mississippi_UnitedStates.NYT_ConfirmedDeaths.data|Smith_Mississippi_UnitedStates.NYT_ConfirmedDeaths.missing|Smith_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Smith_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Smith_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Smith_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
