|dates|King_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|King_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|King_Texas_UnitedStates.NYT_ConfirmedDeaths.data|King_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|King_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|King_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|King_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|King_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
