|dates|Rabun_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Rabun_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Rabun_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Rabun_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Rabun_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Rabun_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Rabun_Georgia_UnitedStates.TotalPopulation.data|Rabun_Georgia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|17137.0|0
