|dates|Minidoka_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Minidoka_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Minidoka_Idaho_UnitedStates.NYT_ConfirmedDeaths.data|Minidoka_Idaho_UnitedStates.NYT_ConfirmedDeaths.missing|Minidoka_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Minidoka_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Minidoka_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Minidoka_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
