|dates|Harding_NewMexico_UnitedStates.BLS_EmployedPopulation.data|Harding_NewMexico_UnitedStates.BLS_EmployedPopulation.missing|Harding_NewMexico_UnitedStates.BLS_UnemployedPopulation.data|Harding_NewMexico_UnitedStates.BLS_UnemployedPopulation.missing|Harding_NewMexico_UnitedStates.BLS_UnemploymentRate.data|Harding_NewMexico_UnitedStates.BLS_UnemploymentRate.missing|Harding_NewMexico_UnitedStates.BLS_LaborForcePopulation.data|Harding_NewMexico_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-27|270.0|0|12.0|0|4.25531914893617|0|282.0|0
0|2020-02-28|270.0|0|12.0|0|4.25531914893617|0|282.0|0
0|2020-02-29|270.0|0|12.0|0|4.25531914893617|0|282.0|0
0|2020-03-01|265.5|0|12.5|0|4.496402877697841|0|278.0|0
0|2020-03-02|265.5|0|12.5|0|4.496402877697841|0|278.0|0
0|2020-03-03|265.5|0|12.5|0|4.496402877697841|0|278.0|0
0|2020-03-04|265.5|0|12.5|0|4.496402877697841|0|278.0|0
0|2020-03-05|265.5|0|12.5|0|4.496402877697841|0|278.0|0
0|2020-03-06|265.5|0|12.5|0|4.496402877697841|0|278.0|0
0|2020-03-07|265.5|0|12.5|0|4.496402877697841|0|278.0|0
0|2020-03-08|265.5|0|12.5|0|4.496402877697841|0|278.0|0
0|2020-03-09|265.5|0|12.5|0|4.496402877697841|0|278.0|0
0|2020-03-10|265.5|0|12.5|0|4.496402877697841|0|278.0|0
0|2020-03-11|265.5|0|12.5|0|4.496402877697841|0|278.0|0
0|2020-03-12|265.5|0|12.5|0|4.496402877697841|0|278.0|0
0|2020-03-13|265.5|0|12.5|0|4.496402877697841|0|278.0|0
0|2020-03-14|265.5|0|12.5|0|4.496402877697841|0|278.0|0
0|2020-03-15|265.5|0|12.5|0|4.496402877697841|0|278.0|0
0|2020-03-16|265.5|0|12.5|0|4.496402877697841|0|278.0|0
0|2020-03-17|265.5|0|12.5|0|4.496402877697841|0|278.0|0
0|2020-03-18|265.5|0|12.5|0|4.496402877697841|0|278.0|0
0|2020-03-19|265.5|0|12.5|0|4.496402877697841|0|278.0|0
0|2020-03-20|265.5|0|12.5|0|4.496402877697841|0|278.0|0
0|2020-03-21|265.5|0|12.5|0|4.496402877697841|0|278.0|0
0|2020-03-22|265.5|0|12.5|0|4.496402877697841|0|278.0|0
0|2020-03-23|265.5|0|12.5|0|4.496402877697841|0|278.0|0
0|2020-03-24|265.5|0|12.5|0|4.496402877697841|0|278.0|0
0|2020-03-25|265.5|0|12.5|0|4.496402877697841|0|278.0|0
0|2020-03-26|265.5|0|12.5|0|4.496402877697841|0|278.0|0
0|2020-03-27|265.5|0|12.5|0|4.496402877697841|0|278.0|0
0|2020-03-28|265.5|0|12.5|0|4.496402877697841|0|278.0|0
0|2020-03-29|265.5|0|12.5|0|4.496402877697841|0|278.0|0
0|2020-03-30|265.5|0|12.5|0|4.496402877697841|0|278.0|0
0|2020-03-31|265.5|0|12.5|0|4.496402877697841|0|278.0|0
0|2020-04-01|254.5|0|7.0|0|2.676864244741874|0|261.5|0
0|2020-04-02|254.5|0|7.0|0|2.676864244741874|0|261.5|0
0|2020-04-03|254.5|0|7.0|0|2.676864244741874|0|261.5|0
0|2020-04-04|254.5|0|7.0|0|2.676864244741874|0|261.5|0
0|2020-04-05|254.5|0|7.0|0|2.676864244741874|0|261.5|0
0|2020-04-06|254.5|0|7.0|0|2.676864244741874|0|261.5|0
0|2020-04-07|254.5|0|7.0|0|2.676864244741874|0|261.5|0
0|2020-04-08|254.5|0|7.0|0|2.676864244741874|0|261.5|0
0|2020-04-09|254.5|0|7.0|0|2.676864244741874|0|261.5|0
0|2020-04-10|254.5|0|7.0|0|2.676864244741874|0|261.5|0
0|2020-04-11|254.5|0|7.0|0|2.676864244741874|0|261.5|0
0|2020-04-12|254.5|0|7.0|0|2.676864244741874|0|261.5|0
0|2020-04-13|254.5|0|7.0|0|2.676864244741874|0|261.5|0
0|2020-04-14|254.5|0|7.0|0|2.676864244741874|0|261.5|0
0|2020-04-15|254.5|0|7.0|0|2.676864244741874|0|261.5|0
0|2020-04-16|254.5|0|7.0|0|2.676864244741874|0|261.5|0
0|2020-04-17|254.5|0|7.0|0|2.676864244741874|0|261.5|0
0|2020-04-18|254.5|0|7.0|0|2.676864244741874|0|261.5|0
0|2020-04-19|254.5|0|7.0|0|2.676864244741874|0|261.5|0
0|2020-04-20|254.5|0|7.0|0|2.676864244741874|0|261.5|0
0|2020-04-21|254.5|0|7.0|0|2.676864244741874|0|261.5|0
0|2020-04-22|254.5|0|7.0|0|2.676864244741874|0|261.5|0
0|2020-04-23|254.5|0|7.0|0|2.676864244741874|0|261.5|0
0|2020-04-24|254.5|0|7.0|0|2.676864244741874|0|261.5|0
0|2020-04-25|254.5|0|7.0|0|2.676864244741874|0|261.5|0
0|2020-04-26|254.5|0|7.0|0|2.676864244741874|0|261.5|0
0|2020-04-27|254.5|0|7.0|0|2.676864244741874|0|261.5|0
0|2020-04-28|254.5|0|7.0|0|2.676864244741874|0|261.5|0
0|2020-04-29|254.5|0|7.0|0|2.676864244741874|0|261.5|0
0|2020-04-30|254.5|0|7.0|0|2.676864244741874|0|261.5|0
0|2020-05-01|262.0|0|8.0|0|2.962962962962963|0|270.0|0
0|2020-05-02|262.0|0|8.0|0|2.962962962962963|0|270.0|0
0|2020-05-03|262.0|0|8.0|0|2.962962962962963|0|270.0|0
0|2020-05-04|262.0|0|8.0|0|2.962962962962963|0|270.0|0
0|2020-05-05|262.0|0|8.0|0|2.962962962962963|0|270.0|0
0|2020-05-06|262.0|0|8.0|0|2.962962962962963|0|270.0|0
0|2020-05-07|262.0|0|8.0|0|2.962962962962963|0|270.0|0
0|2020-05-08|262.0|0|8.0|0|2.962962962962963|0|270.0|0
0|2020-05-09|262.0|0|8.0|0|2.962962962962963|0|270.0|0
0|2020-05-10|262.0|0|8.0|0|2.962962962962963|0|270.0|0
0|2020-05-11|262.0|0|8.0|0|2.962962962962963|0|270.0|0
0|2020-05-12|262.0|0|8.0|0|2.962962962962963|0|270.0|0
0|2020-05-13|262.0|0|8.0|0|2.962962962962963|0|270.0|0
0|2020-05-14|262.0|0|8.0|0|2.962962962962963|0|270.0|0
0|2020-05-15|262.0|0|8.0|0|2.962962962962963|0|270.0|0
0|2020-05-16|262.0|0|8.0|0|2.962962962962963|0|270.0|0
0|2020-05-17|262.0|0|8.0|0|2.962962962962963|0|270.0|0
0|2020-05-18|262.0|0|8.0|0|2.962962962962963|0|270.0|0
0|2020-05-19|262.0|0|8.0|0|2.962962962962963|0|270.0|0
0|2020-05-20|262.0|0|8.0|0|2.962962962962963|0|270.0|0
0|2020-05-21|262.0|0|8.0|0|2.962962962962963|0|270.0|0
0|2020-05-22|262.0|0|8.0|0|2.962962962962963|0|270.0|0
0|2020-05-23|262.0|0|8.0|0|2.962962962962963|0|270.0|0
0|2020-05-24|262.0|0|8.0|0|2.962962962962963|0|270.0|0
0|2020-05-25|262.0|0|8.0|0|2.962962962962963|0|270.0|0
0|2020-05-26|262.0|0|8.0|0|2.962962962962963|0|270.0|0
0|2020-05-27|262.0|0|8.0|0|2.962962962962963|0|270.0|0
0|2020-05-28|262.0|0|8.0|0|2.962962962962963|0|270.0|0
0|2020-05-29|262.0|0|8.0|0|2.962962962962963|0|270.0|0
0|2020-05-30|262.0|0|8.0|0|2.962962962962963|0|270.0|0
0|2020-05-31|262.0|0|8.0|0|2.962962962962963|0|270.0|0
0|2020-06-01|258.0|0|10.0|0|3.7313432835820897|0|268.0|0
0|2020-06-02|258.0|0|10.0|0|3.7313432835820897|0|268.0|0
0|2020-06-03|258.0|0|10.0|0|3.7313432835820897|0|268.0|0
0|2020-06-04|258.0|0|10.0|0|3.7313432835820897|0|268.0|0
0|2020-06-05|258.0|0|10.0|0|3.7313432835820897|0|268.0|0
0|2020-06-06|258.0|0|10.0|0|3.7313432835820897|0|268.0|0
0|2020-06-07|258.0|0|10.0|0|3.7313432835820897|0|268.0|0
0|2020-06-08|258.0|0|10.0|0|3.7313432835820897|0|268.0|0
0|2020-06-09|258.0|0|10.0|0|3.7313432835820897|0|268.0|0
0|2020-06-10|258.0|0|10.0|0|3.7313432835820897|0|268.0|0
0|2020-06-11|258.0|0|10.0|0|3.7313432835820897|0|268.0|0
0|2020-06-12|258.0|0|10.0|0|3.7313432835820897|0|268.0|0
0|2020-06-13|258.0|0|10.0|0|3.7313432835820897|0|268.0|0
0|2020-06-14|258.0|0|10.0|0|3.7313432835820897|0|268.0|0
0|2020-06-15|258.0|0|10.0|0|3.7313432835820897|0|268.0|0
0|2020-06-16|258.0|0|10.0|0|3.7313432835820897|0|268.0|0
0|2020-06-17|258.0|0|10.0|0|3.7313432835820897|0|268.0|0
0|2020-06-18|258.0|0|10.0|0|3.7313432835820897|0|268.0|0
0|2020-06-19|258.0|0|10.0|0|3.7313432835820897|0|268.0|0
0|2020-06-20|258.0|0|10.0|0|3.7313432835820897|0|268.0|0
0|2020-06-21|258.0|0|10.0|0|3.7313432835820897|0|268.0|0
0|2020-06-22|258.0|0|10.0|0|3.7313432835820897|0|268.0|0
0|2020-06-23|258.0|0|10.0|0|3.7313432835820897|0|268.0|0
0|2020-06-24|258.0|0|10.0|0|3.7313432835820897|0|268.0|0
0|2020-06-25|258.0|0|10.0|0|3.7313432835820897|0|268.0|0
0|2020-06-26|258.0|0|10.0|0|3.7313432835820897|0|268.0|0
0|2020-06-27|258.0|0|10.0|0|3.7313432835820897|0|268.0|0
0|2020-06-28|258.0|0|10.0|0|3.7313432835820897|0|268.0|0
0|2020-06-29|258.0|0|10.0|0|3.7313432835820897|0|268.0|0
0|2020-06-30|258.0|0|10.0|0|3.7313432835820897|0|268.0|0
0|2020-07-01|249.0|0|20.0|0|7.434944237918216|0|269.0|0
0|2020-07-02|249.0|0|20.0|0|7.434944237918216|0|269.0|0
0|2020-07-03|249.0|0|20.0|0|7.434944237918216|0|269.0|0
0|2020-07-04|249.0|0|20.0|0|7.434944237918216|0|269.0|0
0|2020-07-05|249.0|0|20.0|0|7.434944237918216|0|269.0|0
0|2020-07-06|249.0|0|20.0|0|7.434944237918216|0|269.0|0
0|2020-07-07|249.0|0|20.0|0|7.434944237918216|0|269.0|0
0|2020-07-08|249.0|0|20.0|0|7.434944237918216|0|269.0|0
0|2020-07-09|249.0|0|20.0|0|7.434944237918216|0|269.0|0
0|2020-07-10|249.0|0|20.0|0|7.434944237918216|0|269.0|0
0|2020-07-11|249.0|0|20.0|0|7.434944237918216|0|269.0|0
0|2020-07-12|249.0|0|20.0|0|7.434944237918216|0|269.0|0
0|2020-07-13|249.0|0|20.0|0|7.434944237918216|0|269.0|0
0|2020-07-14|249.0|0|20.0|0|7.434944237918216|0|269.0|0
0|2020-07-15|249.0|0|20.0|0|7.434944237918216|0|269.0|0
0|2020-07-16|249.0|0|20.0|0|7.434944237918216|0|269.0|0
0|2020-07-17|249.0|0|20.0|0|7.434944237918216|0|269.0|0
0|2020-07-18|249.0|0|20.0|0|7.434944237918216|0|269.0|0
0|2020-07-19|249.0|0|20.0|0|7.434944237918216|0|269.0|0
0|2020-07-20|249.0|0|20.0|0|7.434944237918216|0|269.0|0
0|2020-07-21|249.0|0|20.0|0|7.434944237918216|0|269.0|0
0|2020-07-22|249.0|0|20.0|0|7.434944237918216|0|269.0|0
0|2020-07-23|249.0|0|20.0|0|7.434944237918216|0|269.0|0
0|2020-07-24|249.0|0|20.0|0|7.434944237918216|0|269.0|0
0|2020-07-25|249.0|0|20.0|0|7.434944237918216|0|269.0|0
0|2020-07-26|249.0|0|20.0|0|7.434944237918216|0|269.0|0
0|2020-07-27|249.0|0|20.0|0|7.434944237918216|0|269.0|0
0|2020-07-28|249.0|0|20.0|0|7.434944237918216|0|269.0|0
0|2020-07-29|249.0|0|20.0|0|7.434944237918216|0|269.0|0
0|2020-07-30|249.0|0|20.0|0|7.434944237918216|0|269.0|0
0|2020-07-31|249.0|0|20.0|0|7.434944237918216|0|269.0|0
0|2020-08-01|257.0|0|12.0|0|4.4609665427509295|0|269.0|0
0|2020-08-02|257.0|0|12.0|0|4.4609665427509295|0|269.0|0
0|2020-08-03|257.0|0|12.0|0|4.4609665427509295|0|269.0|0
0|2020-08-04|257.0|0|12.0|0|4.4609665427509295|0|269.0|0
0|2020-08-05|257.0|0|12.0|0|4.4609665427509295|0|269.0|0
0|2020-08-06|257.0|0|12.0|0|4.4609665427509295|0|269.0|0
0|2020-08-07|257.0|0|12.0|0|4.4609665427509295|0|269.0|0
0|2020-08-08|257.0|0|12.0|0|4.4609665427509295|0|269.0|0
0|2020-08-09|257.0|0|12.0|0|4.4609665427509295|0|269.0|0
0|2020-08-10|257.0|0|12.0|0|4.4609665427509295|0|269.0|0
0|2020-08-11|257.0|0|12.0|0|4.4609665427509295|0|269.0|0
0|2020-08-12|257.0|0|12.0|0|4.4609665427509295|0|269.0|0
0|2020-08-13|257.0|0|12.0|0|4.4609665427509295|0|269.0|0
0|2020-08-14|257.0|0|12.0|0|4.4609665427509295|0|269.0|0
0|2020-08-15|257.0|0|12.0|0|4.4609665427509295|0|269.0|0
0|2020-08-16|257.0|0|12.0|0|4.4609665427509295|0|269.0|0
0|2020-08-17|257.0|0|12.0|0|4.4609665427509295|0|269.0|0
0|2020-08-18|257.0|0|12.0|0|4.4609665427509295|0|269.0|0
0|2020-08-19|257.0|0|12.0|0|4.4609665427509295|0|269.0|0
0|2020-08-20|257.0|0|12.0|0|4.4609665427509295|0|269.0|0
0|2020-08-21|257.0|0|12.0|0|4.4609665427509295|0|269.0|0
0|2020-08-22|257.0|0|12.0|0|4.4609665427509295|0|269.0|0
0|2020-08-23|257.0|0|12.0|0|4.4609665427509295|0|269.0|0
0|2020-08-24|257.0|0|12.0|0|4.4609665427509295|0|269.0|0
0|2020-08-25|257.0|0|12.0|0|4.4609665427509295|0|269.0|0
0|2020-08-26|257.0|0|12.0|0|4.4609665427509295|0|269.0|0
0|2020-08-27|257.0|0|12.0|0|4.4609665427509295|0|269.0|0
0|2020-08-28|257.0|0|12.0|0|4.4609665427509295|0|269.0|0
0|2020-08-29|257.0|0|12.0|0|4.4609665427509295|0|269.0|0
0|2020-08-30|257.0|0|12.0|0|4.4609665427509295|0|269.0|0
0|2020-08-31|257.0|0|12.0|0|4.4609665427509295|0|269.0|0
0|2020-09-01|275.0|0|13.0|0|4.513888888888889|0|288.0|0
0|2020-09-02|275.0|0|13.0|0|4.513888888888889|0|288.0|0
0|2020-09-03|275.0|0|13.0|0|4.513888888888889|0|288.0|0
0|2020-09-04|275.0|0|13.0|0|4.513888888888889|0|288.0|0
0|2020-09-05|275.0|0|13.0|0|4.513888888888889|0|288.0|0
0|2020-09-06|275.0|0|13.0|0|4.513888888888889|0|288.0|0
0|2020-09-07|275.0|0|13.0|0|4.513888888888889|0|288.0|0
0|2020-09-08|275.0|0|13.0|0|4.513888888888889|0|288.0|0
0|2020-09-09|275.0|0|13.0|0|4.513888888888889|0|288.0|0
0|2020-09-10|275.0|0|13.0|0|4.513888888888889|0|288.0|0
0|2020-09-11|275.0|0|13.0|0|4.513888888888889|0|288.0|0
0|2020-09-12|275.0|0|13.0|0|4.513888888888889|0|288.0|0
0|2020-09-13|275.0|0|13.0|0|4.513888888888889|0|288.0|0
0|2020-09-14|275.0|0|13.0|0|4.513888888888889|0|288.0|0
0|2020-09-15|275.0|0|13.0|0|4.513888888888889|0|288.0|0
0|2020-09-16|275.0|0|13.0|0|4.513888888888889|0|288.0|0
0|2020-09-17|275.0|0|13.0|0|4.513888888888889|0|288.0|0
0|2020-09-18|275.0|0|13.0|0|4.513888888888889|0|288.0|0
0|2020-09-19|275.0|0|13.0|0|4.513888888888889|0|288.0|0
0|2020-09-20|275.0|0|13.0|0|4.513888888888889|0|288.0|0
0|2020-09-21|275.0|0|13.0|0|4.513888888888889|0|288.0|0
0|2020-09-22|275.0|0|13.0|0|4.513888888888889|0|288.0|0
0|2020-09-23|275.0|0|13.0|0|4.513888888888889|0|288.0|0
0|2020-09-24|275.0|0|13.0|0|4.513888888888889|0|288.0|0
0|2020-09-25|275.0|0|13.0|0|4.513888888888889|0|288.0|0
0|2020-09-26|275.0|0|13.0|0|4.513888888888889|0|288.0|0
0|2020-09-27|275.0|0|13.0|0|4.513888888888889|0|288.0|0
0|2020-09-28|275.0|0|13.0|0|4.513888888888889|0|288.0|0
0|2020-09-29|275.0|0|13.0|0|4.513888888888889|0|288.0|0
0|2020-09-30|275.0|0|13.0|0|4.513888888888889|0|288.0|0
0|2020-10-01|265.0|0|13.0|0|4.676258992805756|0|278.0|0
0|2020-10-02|265.0|0|13.0|0|4.676258992805756|0|278.0|0
0|2020-10-03|265.0|0|13.0|0|4.676258992805756|0|278.0|0
0|2020-10-04|265.0|0|13.0|0|4.676258992805756|0|278.0|0
0|2020-10-05|265.0|0|13.0|0|4.676258992805756|0|278.0|0
0|2020-10-06|265.0|0|13.0|0|4.676258992805756|0|278.0|0
0|2020-10-07|265.0|0|13.0|0|4.676258992805756|0|278.0|0
0|2020-10-08|265.0|0|13.0|0|4.676258992805756|0|278.0|0
0|2020-10-09|265.0|0|13.0|0|4.676258992805756|0|278.0|0
0|2020-10-10|265.0|0|13.0|0|4.676258992805756|0|278.0|0
0|2020-10-11|265.0|0|13.0|0|4.676258992805756|0|278.0|0
0|2020-10-12|265.0|0|13.0|0|4.676258992805756|0|278.0|0
0|2020-10-13|265.0|0|13.0|0|4.676258992805756|0|278.0|0
0|2020-10-14|265.0|0|13.0|0|4.676258992805756|0|278.0|0
0|2020-10-15|265.0|0|13.0|0|4.676258992805756|0|278.0|0
0|2020-10-16|265.0|0|13.0|0|4.676258992805756|0|278.0|0
0|2020-10-17|265.0|0|13.0|0|4.676258992805756|0|278.0|0
0|2020-10-18|265.0|0|13.0|0|4.676258992805756|0|278.0|0
0|2020-10-19|265.0|0|13.0|0|4.676258992805756|0|278.0|0
0|2020-10-20|265.0|0|13.0|0|4.676258992805756|0|278.0|0
0|2020-10-21|265.0|0|13.0|0|4.676258992805756|0|278.0|0
0|2020-10-22|265.0|0|13.0|0|4.676258992805756|0|278.0|0
0|2020-10-23|265.0|0|13.0|0|4.676258992805756|0|278.0|0
0|2020-10-24|265.0|0|13.0|0|4.676258992805756|0|278.0|0
0|2020-10-25|265.0|0|13.0|0|4.676258992805756|0|278.0|0
0|2020-10-26|265.0|0|13.0|0|4.676258992805756|0|278.0|0
0|2020-10-27|265.0|0|13.0|0|4.676258992805756|0|278.0|0
0|2020-10-28|265.0|0|13.0|0|4.676258992805756|0|278.0|0
0|2020-10-29|265.0|0|13.0|0|4.676258992805756|0|278.0|0
0|2020-10-30|265.0|0|13.0|0|4.676258992805756|0|278.0|0
0|2020-10-31|265.0|0|13.0|0|4.676258992805756|0|278.0|0
0|2020-11-01|273.0|0|12.0|0|4.2105263157894735|0|285.0|0
0|2020-11-02|273.0|0|12.0|0|4.2105263157894735|0|285.0|0
0|2020-11-03|273.0|0|12.0|0|4.2105263157894735|0|285.0|0
0|2020-11-04|273.0|0|12.0|0|4.2105263157894735|0|285.0|0
0|2020-11-05|273.0|0|12.0|0|4.2105263157894735|0|285.0|0
0|2020-11-06|273.0|0|12.0|0|4.2105263157894735|0|285.0|0
0|2020-11-07|273.0|0|12.0|0|4.2105263157894735|0|285.0|0
0|2020-11-08|273.0|0|12.0|0|4.2105263157894735|0|285.0|0
0|2020-11-09|273.0|0|12.0|0|4.2105263157894735|0|285.0|0
0|2020-11-10|273.0|0|12.0|0|4.2105263157894735|0|285.0|0
0|2020-11-11|273.0|0|12.0|0|4.2105263157894735|0|285.0|0
0|2020-11-12|273.0|0|12.0|0|4.2105263157894735|0|285.0|0
0|2020-11-13|273.0|0|12.0|0|4.2105263157894735|0|285.0|0
0|2020-11-14|273.0|0|12.0|0|4.2105263157894735|0|285.0|0
0|2020-11-15|273.0|0|12.0|0|4.2105263157894735|0|285.0|0
0|2020-11-16|273.0|0|12.0|0|4.2105263157894735|0|285.0|0
0|2020-11-17|273.0|0|12.0|0|4.2105263157894735|0|285.0|0
0|2020-11-18|273.0|0|12.0|0|4.2105263157894735|0|285.0|0
0|2020-11-19|273.0|0|12.0|0|4.2105263157894735|0|285.0|0
0|2020-11-20|273.0|0|12.0|0|4.2105263157894735|0|285.0|0
0|2020-11-21|273.0|0|12.0|0|4.2105263157894735|0|285.0|0
0|2020-11-22|273.0|0|12.0|0|4.2105263157894735|0|285.0|0
0|2020-11-23|273.0|0|12.0|0|4.2105263157894735|0|285.0|0
0|2020-11-24|273.0|0|12.0|0|4.2105263157894735|0|285.0|0
0|2020-11-25|273.0|0|12.0|0|4.2105263157894735|0|285.0|0
0|2020-11-26|273.0|0|12.0|0|4.2105263157894735|0|285.0|0
0|2020-11-27|273.0|0|12.0|0|4.2105263157894735|0|285.0|0
0|2020-11-28|273.0|0|12.0|0|4.2105263157894735|0|285.0|0
0|2020-11-29|273.0|0|12.0|0|4.2105263157894735|0|285.0|0
0|2020-11-30|273.0|0|12.0|0|4.2105263157894735|0|285.0|0
0|2020-12-01|276.0|0|12.0|0|4.166666666666667|0|288.0|0
0|2020-12-02|276.0|0|12.0|0|4.166666666666667|0|288.0|0
0|2020-12-03|276.0|0|12.0|0|4.166666666666667|0|288.0|0
0|2020-12-04|276.0|0|12.0|0|4.166666666666667|0|288.0|0
0|2020-12-05|276.0|0|12.0|0|4.166666666666667|0|288.0|0
0|2020-12-06|276.0|0|12.0|0|4.166666666666667|0|288.0|0
0|2020-12-07|276.0|0|12.0|0|4.166666666666667|0|288.0|0
0|2020-12-08|276.0|0|12.0|0|4.166666666666667|0|288.0|0
0|2020-12-09|276.0|0|12.0|0|4.166666666666667|0|288.0|0
0|2020-12-10|276.0|0|12.0|0|4.166666666666667|0|288.0|0
0|2020-12-11|276.0|0|12.0|0|4.166666666666667|0|288.0|0
0|2020-12-12|276.0|0|12.0|0|4.166666666666667|0|288.0|0
0|2020-12-13|276.0|0|12.0|0|4.166666666666667|0|288.0|0
0|2020-12-14|276.0|0|12.0|0|4.166666666666667|0|288.0|0
0|2020-12-15|276.0|0|12.0|0|4.166666666666667|0|288.0|0
0|2020-12-16|276.0|0|12.0|0|4.166666666666667|0|288.0|0
0|2020-12-17|276.0|0|12.0|0|4.166666666666667|0|288.0|0
0|2020-12-18|276.0|0|12.0|0|4.166666666666667|0|288.0|0
0|2020-12-19|276.0|0|12.0|0|4.166666666666667|0|288.0|0
0|2020-12-20|276.0|0|12.0|0|4.166666666666667|0|288.0|0
0|2020-12-21|276.0|0|12.0|0|4.166666666666667|0|288.0|0
0|2020-12-22|276.0|0|12.0|0|4.166666666666667|0|288.0|0
0|2020-12-23|276.0|0|12.0|0|4.166666666666667|0|288.0|0
0|2020-12-24|276.0|0|12.0|0|4.166666666666667|0|288.0|0
0|2020-12-25|276.0|0|12.0|0|4.166666666666667|0|288.0|0
0|2020-12-26|276.0|0|12.0|0|4.166666666666667|0|288.0|0
