|dates|Larimer_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Larimer_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Larimer_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Larimer_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Larimer_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Larimer_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Larimer_Colorado_UnitedStates.TotalPopulation.data|Larimer_Colorado_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|356899.0|0
