|dates|Yolo_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Yolo_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Yolo_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Yolo_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Yolo_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Yolo_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Yolo_California_UnitedStates.TotalPopulation.data|Yolo_California_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|220500.0|0
