|dates|Lawrence_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Lawrence_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Lawrence_Tennessee_UnitedStates.NYT_ConfirmedDeaths.data|Lawrence_Tennessee_UnitedStates.NYT_ConfirmedDeaths.missing|Lawrence_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Lawrence_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Lawrence_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Lawrence_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
